"YEAR","AMA","SECTOR","CATEGORY","PARENT WATER TYPE OR SECTOR","BUDGET ELEMENT","QUANTITY"
"1996","TUCSON AMA","Agricultural","Supply","Groundwater","Groundwater","102497"
"1996","TUCSON AMA","Agricultural","Supply","CAP","GSF (CAP)","16661"
"1996","TUCSON AMA","Agricultural","Supply","Effluent","Effluent","2676"
"1996","TUCSON AMA","Indian","Demand","Municipal","Municipal","111"
"1996","TUCSON AMA","Indian","Demand","Indian","Industrial","3455"
"1996","TUCSON AMA","Indian","Supply","Groundwater","Groundwater","3566"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","459345"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","228169"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","91280"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","19196"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Small Provider Deliveries","4019"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Urban Irrigation","133870"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","4222"
"1997","PHOENIX AMA","Municipal","Demand","Municipal","Irrigation District Add ons","1429"
"1997","PHOENIX AMA","Municipal","Population","Municipal","Large Municipal Provider Population","2711273"
"1997","PHOENIX AMA","Municipal","Population","Municipal","Small Municipal Provider Population","12029"
"1997","PHOENIX AMA","Municipal","Population","Municipal","AMA Exempt Well Population","30476"
"1997","PHOENIX AMA","Municipal","Population","Indian","Indian Reservation Population","14795"
"1997","PHOENIX AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","8130"
"1997","PHOENIX AMA","Municipal","Supply","Groundwater","Groundwater","219371"
"1997","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","332"
"1997","PHOENIX AMA","Municipal","Supply","Surface Water","Surface Water","423023"
"1997","PHOENIX AMA","Municipal","Supply","CAP","CAP","208301"
"1997","PHOENIX AMA","Municipal","Supply","CAP","GSF (CAP)","46455"
"1997","PHOENIX AMA","Municipal","Supply","Effluent","Effluent","24547"
"1997","PHOENIX AMA","Municipal","Supply","Effluent","Direct Use Effluent","1991"
"1997","PHOENIX AMA","Municipal","Supply","Spill","Spill","212"
"1997","PHOENIX AMA","Municipal","Supply","CAP","Recovered CAP","86"
"1997","PHOENIX AMA","Municipal","Supply","Effluent","Recovered Effluent","337"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","8359"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Golf Courses","46694"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","8763"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Power Generation Facilities","57728"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Dairy Facilities","9363"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Cattle Feedlots","450"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Non Facility Use","9632"
"1997","PHOENIX AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","13652"
"1997","PHOENIX AMA","Industrial","Supply","Groundwater","Groundwater","73264"
"1997","PHOENIX AMA","Industrial","Supply","Groundwater","Poor Quality GW","1657"
"1997","PHOENIX AMA","Industrial","Supply","Surface Water","Surface Water","4349"
"1997","PHOENIX AMA","Industrial","Supply","CAP","CAP","2367"
"1997","PHOENIX AMA","Industrial","Supply","Effluent","Effluent","58207"
"1997","PHOENIX AMA","Industrial","Supply","Effluent","Recovered Effluent","945"
"1997","PHOENIX AMA","Industrial","Supply","Other","Other","200"
"1997","PHOENIX AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","1419081"
"1997","PHOENIX AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","937204"
"1997","PHOENIX AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","24377"
"1997","PHOENIX AMA","Agricultural","Demand","Agricultural","Buckeye Waterlogged Area IGFRs","143436"
"1997","PHOENIX AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","30789"
"1997","PHOENIX AMA","Agricultural","Supply","Groundwater","Groundwater","484376"
"1997","PHOENIX AMA","Agricultural","Supply","Surface Water","Surface Water","240779"
"1997","PHOENIX AMA","Agricultural","Supply","CAP","CAP","150118"
"1997","PHOENIX AMA","Agricultural","Supply","Effluent","GSF (EFFLUENT)","382"
"1997","PHOENIX AMA","Agricultural","Supply","CAP","GSF (CAP)","229476"
"1997","PHOENIX AMA","Agricultural","Supply","Effluent","Effluent","28200"
"1997","PHOENIX AMA","Agricultural","Supply","Spill","Spill","812"
"1997","PHOENIX AMA","Agricultural","Supply","Other","Other","1663"
"1997","PHOENIX AMA","Indian","Demand","Municipal","Municipal","945"
"1997","PHOENIX AMA","Indian","Demand","Indian","Agricultural","250562"
"1997","PHOENIX AMA","Indian","Supply","Groundwater","Groundwater","83501"
"1997","PHOENIX AMA","Indian","Supply","Surface Water","Surface Water","168006"
"1997","PINAL AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","9274"
"1997","PINAL AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","6154"
"1997","PINAL AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1238"
"1997","PINAL AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","1407"
"1997","PINAL AMA","Municipal","Demand","Municipal","Small Provider Deliveries","2087"
"1997","PINAL AMA","Municipal","Demand","Municipal","Urban Irrigation","670"
"1997","PINAL AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","416"
"1997","PINAL AMA","Municipal","Population","Municipal","Large Municipal Provider Population","64378"
"1997","PINAL AMA","Municipal","Population","Municipal","Small Municipal Provider Population","10447"
"1997","PINAL AMA","Municipal","Population","Municipal","AMA Exempt Well Population","3301"
"1997","PINAL AMA","Municipal","Population","Indian","Indian Reservation Population","6485"
"1997","PINAL AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","1380"
"1997","PINAL AMA","Municipal","Supply","Groundwater","Groundwater","19265"
"1997","PINAL AMA","Municipal","Supply","Surface Water","Surface Water","435"
"1997","PINAL AMA","Municipal","Supply","CAP","CAP","114"
"1997","PINAL AMA","Municipal","Supply","Effluent","Effluent","26"
"1997","PINAL AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","286"
"1997","PINAL AMA","Industrial","Demand","Industrial","Mining Facilities","92"
"1997","PINAL AMA","Industrial","Demand","Industrial","Golf Courses","2161"
"1997","PINAL AMA","Industrial","Demand","Industrial","Dairy Facilities","1700"
"1997","PINAL AMA","Industrial","Demand","Industrial","Cattle Feedlots","1524"
"1997","PINAL AMA","Industrial","Demand","Industrial","Non Facility Use","885"
"1997","PINAL AMA","Industrial","Supply","Groundwater","Groundwater","6389"
"1997","PINAL AMA","Industrial","Supply","Effluent","Effluent","195"
"1997","PINAL AMA","Industrial","Supply","Other","Other","64"
"1997","PINAL AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","1072351"
"1997","PINAL AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","876780"
"1997","PINAL AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","1500"
"1997","PINAL AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","51831"
"1997","PINAL AMA","Agricultural","Supply","Groundwater","Groundwater","395603"
"1997","PINAL AMA","Agricultural","Supply","Surface Water","Surface Water","107919"
"1997","PINAL AMA","Agricultural","Supply","CAP","CAP","270696"
"1997","PINAL AMA","Agricultural","Supply","CAP","GSF (CAP)","154564"
"1997","PINAL AMA","Agricultural","Supply","Effluent","Effluent","1329"
"1997","PINAL AMA","Indian","Demand","Municipal","Municipal","414"
"1997","PINAL AMA","Indian","Demand","Indian","Agricultural","147060"
"1997","PINAL AMA","Indian","Demand","Indian","Indian Agricultural Lost and Unaccounted for water","4960"
"1997","PINAL AMA","Indian","Supply","Groundwater","Groundwater","63154"
"1997","PINAL AMA","Indian","Supply","Surface Water","Surface Water","17280"
"1997","PINAL AMA","Indian","Supply","CAP","CAP","72000"
"1997","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","6060"
"1997","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","3282"
"1997","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1175"
"1997","PRESCOTT AMA","Municipal","Demand","Municipal","Small Provider Deliveries","552"
"1997","PRESCOTT AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","1453"
"1997","PRESCOTT AMA","Municipal","Population","Municipal","Large Municipal Provider Population","55414"
"1997","PRESCOTT AMA","Municipal","Population","Municipal","Small Municipal Provider Population","4905"
"1997","PRESCOTT AMA","Municipal","Population","Municipal","AMA Exempt Well Population","14413"
"1997","PRESCOTT AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","7540"
"1997","PRESCOTT AMA","Municipal","Supply","Groundwater","Groundwater","11867"
"1997","PRESCOTT AMA","Municipal","Supply","Effluent","Effluent","656"
"1997","PRESCOTT AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","83"
"1997","PRESCOTT AMA","Industrial","Demand","Industrial","Golf Courses","434"
"1997","PRESCOTT AMA","Industrial","Demand","Industrial","Non Facility Use","215"
"1997","PRESCOTT AMA","Industrial","Supply","Groundwater","Groundwater","731"
"1997","PRESCOTT AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","26581"
"1997","PRESCOTT AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","6101"
"1997","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","95"
"1997","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exception Users","4071"
"1997","PRESCOTT AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","790"
"1997","PRESCOTT AMA","Agricultural","Supply","Groundwater","Groundwater","2597"
"1997","PRESCOTT AMA","Agricultural","Supply","Surface Water","Surface Water","8460"
"1997","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","3220"
"1997","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","2127"
"1997","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1020"
"1997","SANTA CRUZ AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","755"
"1997","SANTA CRUZ AMA","Municipal","Demand","Municipal","Small Provider Deliveries","677"
"1997","SANTA CRUZ AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","142"
"1997","SANTA CRUZ AMA","Municipal","Population","Municipal","Large Municipal Provider Population","30268"
"1997","SANTA CRUZ AMA","Municipal","Population","Municipal","Small Municipal Provider Population","2141"
"1997","SANTA CRUZ AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1403"
"1997","SANTA CRUZ AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","981"
"1997","SANTA CRUZ AMA","Municipal","Supply","Groundwater","Water withdrawn from wells","7185"
"1997","SANTA CRUZ AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","121"
"1997","SANTA CRUZ AMA","Industrial","Demand","Industrial","Golf Courses","971"
"1997","SANTA CRUZ AMA","Industrial","Demand","Industrial","Non Facility Use","213"
"1997","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Water withdrawn from wells","1300"
"1997","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Poor Quality GW","5"
"1997","SANTA CRUZ AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","23815"
"1997","SANTA CRUZ AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","12433"
"1997","SANTA CRUZ AMA","Agricultural","Supply","Groundwater","Water withdrawn from wells","12433"
"1997","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","98769"
"1997","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","44732"
"1997","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","15911"
"1997","TUCSON AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","13319"
"1997","TUCSON AMA","Municipal","Demand","Municipal","Small Provider Deliveries","4926"
"1997","TUCSON AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","576"
"1997","TUCSON AMA","Municipal","Population","Municipal","Large Municipal Provider Population","774204"
"1997","TUCSON AMA","Municipal","Population","Municipal","Small Municipal Provider Population","22540"
"1997","TUCSON AMA","Municipal","Population","Municipal","AMA Exempt Well Population","4907"
"1997","TUCSON AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","5168"
"1997","TUCSON AMA","Municipal","Supply","Groundwater","Groundwater","156403"
"1997","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","7"
"1997","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","4000"
"1997","TUCSON AMA","Municipal","Supply","CAP","CAP","0"
"1997","TUCSON AMA","Municipal","Supply","Effluent","Effluent","5369"
"1997","TUCSON AMA","Municipal","Supply","Effluent","Recovered Effluent","3143"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","4575"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Mining Facilities","40838"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Golf Courses","5383"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","2468"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Power Generation Facilities","2124"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Dairy Facilities","57"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Non Facility Use","3600"
"1997","TUCSON AMA","Industrial","Demand","Industrial","Non Conservation and Non Municipal Demand","58"
"1997","TUCSON AMA","Industrial","Supply","Groundwater","Groundwater","58911"
"1997","TUCSON AMA","Industrial","Supply","Groundwater","Poor Quality GW","56"
"1997","TUCSON AMA","Industrial","Supply","Surface Water","Surface Water","0"
"1997","TUCSON AMA","Industrial","Supply","Effluent","Effluent","78"
"1997","TUCSON AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","170957"
"1997","TUCSON AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","125819"
"1997","TUCSON AMA","Agricultural","Supply","Groundwater","Groundwater","97525"
"1997","TUCSON AMA","Agricultural","Supply","CAP","GSF (CAP)","25095"
"1997","TUCSON AMA","Agricultural","Supply","Effluent","Effluent","3199"
"1997","TUCSON AMA","Indian","Demand","Municipal","Municipal","115"
"1997","TUCSON AMA","Indian","Demand","Indian","Industrial","2095"
"1997","TUCSON AMA","Indian","Supply","Groundwater","Groundwater","2210"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","447891"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","223922"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","51872"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","18417"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Small Provider Deliveries","5325"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Urban Irrigation","140179"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","4304"
"1998","PHOENIX AMA","Municipal","Demand","Municipal","Irrigation District Add ons","1688"
"1998","PHOENIX AMA","Municipal","Population","Municipal","Large Municipal Provider Population","2789299"
"1998","PHOENIX AMA","Municipal","Population","Municipal","Small Municipal Provider Population","12263"
"1998","PHOENIX AMA","Municipal","Population","Municipal","AMA Exempt Well Population","31070"
"1998","PHOENIX AMA","Municipal","Population","Indian","Indian Reservation Population","15170"
"1998","PHOENIX AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","8626"
"1998","PHOENIX AMA","Municipal","Supply","Groundwater","Groundwater","192801"
