OID_,Join_Count,TARGET_FID,SiteUUID,PODorPOUSite,Longitude,Latitude,OBJECTID,NAME,TYPE,WQMSEG,PRMY_WB,LIMIT,REMARK,WBID,TYPE_DEF,TRANS,GLOBALID,SHAPEAREA,SHAPELEN
4752,0,4752,OKwr_S1421,POD,-101.6603915,36.59082088,,,,,,,,,,,,,
4753,0,4753,OKwr_S14210,POD,-97.12923574,36.86271862,,,,,,,,,,,,,
4754,0,4754,OKwr_S14211,POD,-97.1292315,36.8663315,,,,,,,,,,,,,
4755,0,4755,OKwr_S14212,POD,-97.2025125,36.9280205,,,,,,,,,,,,,
4756,0,4756,OKwr_S14213,POD,-97.20026595,36.92621206,,,,,,,,,,,,,
4757,0,4757,OKwr_S14214,POD,-97.08594554,36.91309613,,,,,,,,,,,,,
4758,0,4758,OKwr_S14215,POD,-99.9683815,36.8800405,,,,,,,,,,,,,
4759,0,4759,OKwr_S14216,POD,-95.124472,36.93639358,,,,,,,,,,,,,
4760,0,4760,OKwr_S14217,POD,-99.098393,36.773195,,,,,,,,,,,,,
4761,0,4761,OKwr_S14218,POD,-99.11655276,36.77143138,,,,,,,,,,,,,
4762,0,4762,OKwr_S14219,POD,-97.31985643,36.9117041,,,,,,,,,,,,,
4763,0,4763,OKwr_S1422,POD,-99.338727,34.4581745,,,,,,,,,,,,,
4764,0,4764,OKwr_S14220,POD,-99.89005248,36.72693254,,,,,,,,,,,,,
4765,0,4765,OKwr_S14221,POD,-99.85389263,36.68875428,,,,,,,,,,,,,
4766,0,4766,OKwr_S14221,POD,-99.85389263,36.68875428,,,,,,,,,,,,,
4767,1,4767,OKwr_S14222,POD,-98.30271308,36.88047395,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4768,1,4768,OKwr_S14223,POD,-98.2494785,36.9322855,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4769,1,4769,OKwr_S14224,POD,-98.247218,36.9322855,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4770,0,4770,OKwr_S14225,POD,-94.79340087,36.75459954,,,,,,,,,,,,,
4771,0,4771,OKwr_S14226,POD,-97.55785951,36.76112693,,,,,,,,,,,,,
4772,0,4772,OKwr_S14227,POD,-97.557875,36.7629335,,,,,,,,,,,,,
4773,0,4773,OKwr_S14228,POD,-97.05719699,36.70319773,,,,,,,,,,,,,
4774,0,4774,OKwr_S14229,POD,-97.05273175,36.70681263,,,,,,,,,,,,,
4775,1,4775,OKwr_S1423,POD,-98.62500068,34.67357194,43,Crater Creek,HQW,311310,Crater Creek,HQW, ,3.1131E+11,High Quality Waters,40,{C6F48B39-04F3-44A3-880E-62651209726C},26440433.81,40257.06405
4776,0,4776,OKwr_S14230,POD,-97.054963,36.7031995,,,,,,,,,,,,,
4777,0,4777,OKwr_S14231,POD,-97.05271226,36.70320037,,,,,,,,,,,,,
4778,0,4778,OKwr_S14232,POD,-97.050481,36.70500075,,,,,,,,,,,,,
4779,0,4779,OKwr_S14233,POD,-97.050468,36.70319375,,,,,,,,,,,,,
4780,0,4780,OKwr_S14234,POD,-97.054924,36.6995855,,,,,,,,,,,,,
4781,0,4781,OKwr_S14235,POD,-97.05717693,36.69777962,,,,,,,,,,,,,
4782,0,4782,OKwr_S14236,POD,-97.05718291,36.70139339,,,,,,,,,,,,,
4783,0,4783,OKwr_S14237,POD,-97.05492676,36.69596586,,,,,,,,,,,,,
4784,0,4784,OKwr_S14238,POD,-97.04370788,36.71036804,,,,,,,,,,,,,
4785,0,4785,OKwr_S14239,POD,-97.03919126,36.71223202,,,,,,,,,,,,,
4786,0,4786,OKwr_S1424,POD,-101.4780834,36.67220587,,,,,,,,,,,,,
4787,0,4787,OKwr_S14240,POD,-97.03694595,36.71042063,,,,,,,,,,,,,
4788,0,4788,OKwr_S14241,POD,-97.050494,36.70680775,,,,,,,,,,,,,
4789,0,4789,OKwr_S14242,POD,-99.90074197,36.87685263,,,,,,,,,,,,,
4790,0,4790,OKwr_S14243,POD,-99.9684825,36.8601235,,,,,,,,,,,,,
4791,0,4791,OKwr_S14244,POD,-94.84191078,36.7466943,,,,,,,,,,,,,
4792,1,4792,OKwr_S14245,POD,-98.1790259,36.80868436,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4793,1,4793,OKwr_S14246,POD,-98.6987525,36.8600495,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4794,0,4794,OKwr_S14247,POD,-97.56224747,36.68141279,,,,,,,,,,,,,
4795,0,4795,OKwr_S14248,POD,-99.52039177,36.82956703,,,,,,,,,,,,,
4796,0,4796,OKwr_S14249,POD,-99.513574,36.82961636,,,,,,,,,,,,,
4797,0,4797,OKwr_S1425,POD,-97.06276117,34.5961559,,,,,,,,,,,,,
4798,0,4798,OKwr_S14250,POD,-99.95822927,36.8227346,,,,,,,,,,,,,
4799,1,4799,OKwr_S14251,POD,-98.66839882,36.8319961,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4800,0,4800,OKwr_S14252,POD,-96.825749,36.7630895,,,,,,,,,,,,,
4801,0,4801,OKwr_S14253,POD,-96.821215,36.7630895,,,,,,,,,,,,,
4802,1,4802,OKwr_S14254,POD,-98.68519493,36.85630631,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4803,0,4803,OKwr_S14255,POD,-94.78693613,36.85760347,,,,,,,,,,,,,
4804,0,4804,OKwr_S14256,POD,-94.78689242,36.8630094,,,,,,,,,,,,,
4805,0,4805,OKwr_S14257,POD,-99.97059449,36.89110322,,,,,,,,,,,,,
4806,0,4806,OKwr_S14258,POD,-96.92263243,36.69052794,,,,,,,,,,,,,
4807,0,4807,OKwr_S14259,POD,-99.89323111,36.71149927,,,,,,,,,,,,,
4808,0,4808,OKwr_S1426,POD,-97.06276066,34.59795895,,,,,,,,,,,,,
4809,0,4809,OKwr_S14260,POD,-99.89890612,36.70153153,,,,,,,,,,,,,
4810,0,4810,OKwr_S14261,POD,-99.8954897,36.71512485,,,,,,,,,,,,,
4811,0,4811,OKwr_S14262,POD,-99.986153,36.8970965,,,,,,,,,,,,,
4812,0,4812,OKwr_S14262,POD,-99.986153,36.8970965,,,,,,,,,,,,,
4813,0,4813,OKwr_S14263,POD,-99.98612313,36.89883055,,,,,,,,,,,,,
4814,0,4814,OKwr_S14263,POD,-99.98612313,36.89883055,,,,,,,,,,,,,
4815,1,4815,OKwr_S14264,POD,-98.3624768,36.755525,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4816,1,4816,OKwr_S14265,POD,-98.34444198,36.75540968,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4817,0,4817,OKwr_S14266,POD,-97.731049,36.68475163,,,,,,,,,,,,,
4818,0,4818,OKwr_S14267,POD,-97.99856425,36.8266875,,,,,,,,,,,,,
4819,0,4819,OKwr_S14267,POD,-97.99856425,36.8266875,,,,,,,,,,,,,
4820,0,4820,OKwr_S14268,POD,-97.99404925,36.8266455,,,,,,,,,,,,,
4821,0,4821,OKwr_S14268,POD,-97.99404925,36.8266455,,,,,,,,,,,,,
4822,0,4822,OKwr_S14269,POD,-99.91211725,36.61041363,,,,,,,,,,,,,
4823,0,4823,OKwr_S1427,POD,-97.06054821,34.60156937,,,,,,,,,,,,,
4824,0,4824,OKwr_S14270,POD,-99.91661118,36.60870123,,,,,,,,,,,,,
4825,0,4825,OKwr_S14271,POD,-99.90999424,36.61401496,,,,,,,,,,,,,
4826,0,4826,OKwr_S14272,POD,-99.9143615,36.6122135,,,,,,,,,,,,,
4827,0,4827,OKwr_S14273,POD,-99.90990537,36.61039668,,,,,,,,,,,,,
4828,0,4828,OKwr_S14274,POD,-96.933889,36.6906895,,,,,,,,,,,,,
4829,0,4829,OKwr_S14275,POD,-96.93388888,36.68888254,,,,,,,,,,,,,
4830,0,4830,OKwr_S14276,POD,-96.93839587,36.68888254,,,,,,,,,,,,,
4831,0,4831,OKwr_S14277,POD,-96.93614237,36.68888247,,,,,,,,,,,,,
4832,0,4832,OKwr_S14278,POD,-97.01700614,36.70137241,,,,,,,,,,,,,
4833,0,4833,OKwr_S14279,POD,-96.9361425,36.6906895,,,,,,,,,,,,,
4834,0,4834,OKwr_S1428,POD,-97.06275686,34.59976515,,,,,,,,,,,,,
4835,0,4835,OKwr_S14280,POD,-96.933889,36.6924965,,,,,,,,,,,,,
4836,0,4836,OKwr_S14281,POD,-96.938396,36.6906895,,,,,,,,,,,,,
4837,0,4837,OKwr_S14282,POD,-97.02830385,36.70863441,,,,,,,,,,,,,
4838,0,4838,OKwr_S14283,POD,-97.02604989,36.70864012,,,,,,,,,,,,,
4839,0,4839,OKwr_S14284,POD,-97.01924116,36.70318006,,,,,,,,,,,,,
4840,0,4840,OKwr_S14285,POD,-97.02151,36.7067945,,,,,,,,,,,,,
4841,0,4841,OKwr_S14286,POD,-97.02151987,36.70318309,,,,,,,,,,,,,
4842,0,4842,OKwr_S14287,POD,-97.019223,36.7049875,,,,,,,,,,,,,
4843,0,4843,OKwr_S14288,POD,-97.01249397,36.69776478,,,,,,,,,,,,,
4844,0,4844,OKwr_S14289,POD,-97.0102458,36.69595913,,,,,,,,,,,,,
4845,1,4845,OKwr_S1429,POD,-102.1925327,36.59284069,58,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW,720510,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW, ,720510000190_10,High Quality Waters,40,{DACC5031-5D79-4CB6-AE7B-E5A2884CDF4A},995997071.1,248849.3829
4846,0,4846,OKwr_S14290,POD,-97.00799193,36.69596091,,,,,,,,,,,,,
4847,0,4847,OKwr_S14291,POD,-97.00573795,36.69596263,,,,,,,,,,,,,
4848,0,4848,OKwr_S14292,POD,-96.9923999,36.69418746,,,,,,,,,,,,,
4849,0,4849,OKwr_S14293,POD,-96.9901605,36.6923925,,,,,,,,,,,,,
4850,0,4850,OKwr_S14294,POD,-96.987907,36.6923925,,,,,,,,,,,,,
4851,0,4851,OKwr_S14295,POD,-96.95818237,36.68884359,,,,,,,,,,,,,
4852,0,4852,OKwr_S14296,POD,-96.95636487,36.68884854,,,,,,,,,,,,,
4853,0,4853,OKwr_S14297,POD,-96.95185814,36.68703778,,,,,,,,,,,,,
4854,0,4854,OKwr_S14298,POD,-96.9518575,36.685227,,,,,,,,,,,,,
4855,0,4855,OKwr_S14299,POD,-96.95185788,36.68884854,,,,,,,,,,,,,
4856,0,4856,OKwr_S143,POD,-102.7295891,36.55883648,,,,,,,,,,,,,
4857,1,4857,OKwr_S1430,POD,-102.1992953,36.5964805,58,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW,720510,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW, ,720510000190_10,High Quality Waters,40,{DACC5031-5D79-4CB6-AE7B-E5A2884CDF4A},995997071.1,248849.3829
4858,0,4858,OKwr_S14300,POD,-96.9493805,36.6888485,,,,,,,,,,,,,
4859,0,4859,OKwr_S14301,POD,-96.949604,36.685232,,,,,,,,,,,,,
4860,0,4860,OKwr_S14302,POD,-96.946903,36.6888485,,,,,,,,,,,,,
4861,0,4861,OKwr_S14303,POD,-96.9473505,36.6870415,,,,,,,,,,,,,
4862,0,4862,OKwr_S14304,POD,-96.9446495,36.6906555,,,,,,,,,,,,,
4863,0,4863,OKwr_S14305,POD,-96.9446495,36.6888485,,,,,,,,,,,,,
4864,0,4864,OKwr_S14306,POD,-97.01927414,36.70137394,,,,,,,,,,,,,
4865,0,4865,OKwr_S14307,POD,-96.9449435,36.6870415,,,,,,,,,,,,,
4866,0,4866,OKwr_S14308,POD,-97.019289,36.6995665,,,,,,,,,,,,,
4867,0,4867,OKwr_S14309,POD,-97.02379587,36.70864591,,,,,,,,,,,,,
4868,0,4868,OKwr_S1431,POD,-101.6166502,36.62261138,,,,,,,,,,,,,
4869,0,4869,OKwr_S14311,POD,-97.01702262,36.69956759,,,,,,,,,,,,,
4870,0,4870,OKwr_S14312,POD,-97.023797,36.7049875,,,,,,,,,,,,,
4871,0,4871,OKwr_S14313,POD,-97.02151,36.7049875,,,,,,,,,,,,,
4872,0,4872,OKwr_S14314,POD,-96.93387672,36.69434877,,,,,,,,,,,,,
4873,0,4873,OKwr_S14315,POD,-97.023797,36.7067945,,,,,,,,,,,,,
4874,0,4874,OKwr_S14316,POD,-96.94233333,36.69066902,,,,,,,,,,,,,
4875,0,4875,OKwr_S14317,POD,-96.94237544,36.68886251,,,,,,,,,,,,,
4876,0,4876,OKwr_S14318,POD,-96.94248306,36.68705213,,,,,,,,,,,,,
4877,0,4877,OKwr_S14319,POD,-96.94251931,36.68524339,,,,,,,,,,,,,
4878,0,4878,OKwr_S1432,POD,-101.6076169,36.6226179,,,,,,,,,,,,,
4879,0,4879,OKwr_S14320,POD,-99.77668574,36.9994683,,,,,,,,,,,,,
4880,0,4880,OKwr_S14321,POD,-99.8783325,36.8803655,,,,,,,,,,,,,
4881,0,4881,OKwr_S14322,POD,-99.98455337,36.77803033,,,,,,,,,,,,,
4882,0,4882,OKwr_S14323,POD,-99.92812,36.62164034,,,,,,,,,,,,,
4883,0,4883,OKwr_S14324,POD,-99.93260666,36.62161004,,,,,,,,,,,,,
4884,0,4884,OKwr_S14325,POD,-99.9325468,36.60884412,,,,,,,,,,,,,
4885,1,4885,OKwr_S14326,POD,-98.31424442,36.80239369,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4886,1,4886,OKwr_S14327,POD,-98.30518831,36.80234751,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4887,1,4887,OKwr_S14328,POD,-98.29618082,36.80233176,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4888,0,4888,OKwr_S14329,POD,-94.89451313,36.88995807,,,,,,,,,,,,,
4889,1,4889,OKwr_S1433,POD,-102.2580058,36.6309145,58,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW,720510,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW, ,720510000190_10,High Quality Waters,40,{DACC5031-5D79-4CB6-AE7B-E5A2884CDF4A},995997071.1,248849.3829
4890,0,4890,OKwr_S14330,POD,-99.977607,36.8379715,,,,,,,,,,,,,
4891,0,4891,OKwr_S14331,POD,-99.85711685,36.62405645,,,,,,,,,,,,,
4892,0,4892,OKwr_S14332,POD,-94.77075118,36.8883698,,,,,,,,,,,,,
4893,1,4893,OKwr_S14333,POD,-98.3771675,36.76730994,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4894,1,4894,OKwr_S14334,POD,-98.37490427,36.76731204,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4895,1,4895,OKwr_S14335,POD,-98.37714494,36.76546289,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4896,1,4896,OKwr_S14336,POD,-98.374881,36.7654615,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4897,0,4897,OKwr_S14337,POD,-96.72262274,36.6977455,,,,,,,,,,,,,
4898,0,4898,OKwr_S14338,POD,-96.72487252,36.69775627,,,,,,,,,,,,,
4899,0,4899,OKwr_S14339,POD,-96.72488387,36.69596537,,,,,,,,,,,,,
4900,1,4900,OKwr_S1434,POD,-102.2579892,36.61819027,58,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW,720510,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW, ,720510000190_10,High Quality Waters,40,{DACC5031-5D79-4CB6-AE7B-E5A2884CDF4A},995997071.1,248849.3829
4901,0,4901,OKwr_S14340,POD,-99.0751765,36.8093735,,,,,,,,,,,,,
4902,1,4902,OKwr_S14341,POD,-98.3299875,36.7508275,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4903,1,4903,OKwr_S14342,POD,-98.32364753,36.8016079,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4904,1,4904,OKwr_S14343,POD,-98.37706846,36.81091544,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4905,1,4905,OKwr_S14344,POD,-98.19936234,36.96221045,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4906,0,4906,OKwr_S14345,POD,-99.905348,36.8916235,,,,,,,,,,,,,
4907,1,4907,OKwr_S14346,POD,-98.63837712,36.82747937,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4908,1,4908,OKwr_S14347,POD,-98.63611355,36.82748313,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4909,0,4909,OKwr_S14348,POD,-94.80710225,36.86658625,,,,,,,,,,,,,
4910,0,4910,OKwr_S14349,POD,-94.8116485,36.8647595,,,,,,,,,,,,,
4911,0,4911,OKwr_S14350,POD,-99.72757144,36.68875876,,,,,,,,,,,,,
4912,0,4912,OKwr_S14351,POD,-98.0244637,36.79487755,,,,,,,,,,,,,
4913,1,4913,OKwr_S14352,POD,-98.2971315,36.8667025,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4914,0,4914,OKwr_S14353,POD,-98.0140945,36.8303525,,,,,,,,,,,,,
4915,0,4915,OKwr_S14354,POD,-98.0095785,36.8303435,,,,,,,,,,,,,
4916,0,4916,OKwr_S14355,POD,-98.00732,36.8303405,,,,,,,,,,,,,
4917,0,4917,OKwr_S14356,POD,-98.011837,36.8303495,,,,,,,,,,,,,
4918,1,4918,OKwr_S14357,POD,-98.17655794,36.83495501,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4919,0,4919,OKwr_S14358,POD,-99.10495133,36.84210258,,,,,,,,,,,,,
4920,0,4920,OKwr_S14359,POD,-99.85935711,36.8229813,,,,,,,,,,,,,
4921,0,4921,OKwr_S1436,POD,-101.8784645,36.59283025,,,,,,,,,,,,,
4922,0,4922,OKwr_S1436,POD,-101.8784645,36.59283025,,,,,,,,,,,,,
4923,0,4923,OKwr_S14360,POD,-99.5054503,36.97319867,,,,,,,,,,,,,
4924,1,4924,OKwr_S14361,POD,-98.35914446,36.76725362,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4925,0,4925,OKwr_S14362,POD,-99.990568,36.9078725,,,,,,,,,,,,,
4926,0,4926,OKwr_S14363,POD,-94.90797975,36.84548343,,,,,,,,,,,,,
4927,0,4927,OKwr_S14364,POD,-99.32297845,36.87134661,,,,,,,,,,,,,
4928,0,4928,OKwr_S14365,POD,-99.11616238,36.88188254,,,,,,,,,,,,,
4929,1,4929,OKwr_S14366,POD,-98.241014,36.99584477,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4930,0,4930,OKwr_S14367,POD,-100.0014159,36.78461588,,,,,,,,,,,,,
4931,0,4931,OKwr_S14368,POD,-98.00081738,36.76115018,,,,,,,,,,,,,
4932,0,4932,OKwr_S14369,POD,-99.98424312,36.67785227,,,,,,,,,,,,,
4933,1,4933,OKwr_S14370,POD,-98.29364691,36.88228703,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
4934,0,4934,OKwr_S14371,POD,-97.99731931,36.81482254,,,,,,,,,,,,,
4935,0,4935,OKwr_S14372,POD,-94.834088,36.91909875,,,,,,,,,,,,,
4936,0,4936,OKwr_S14373,POD,-99.93483637,36.61971447,,,,,,,,,,,,,
4937,0,4937,OKwr_S14374,POD,-99.93484638,36.62159617,,,,,,,,,,,,,
4938,0,4938,OKwr_S14375,POD,-99.992828,36.9041295,,,,,,,,,,,,,
4939,0,4939,OKwr_S14376,POD,-99.99421251,36.90046889,,,,,,,,,,,,,
4940,0,4940,OKwr_S14377,POD,-99.88552936,36.70876473,,,,,,,,,,,,,
4941,0,4941,OKwr_S14378,POD,-97.51876582,36.80535972,,,,,,,,,,,,,
4942,0,4942,OKwr_S14379,POD,-99.830997,36.6852155,,,,,,,,,,,,,
4943,1,4943,OKwr_S1438,POD,-97.7705065,34.6714835,96,Fuqua Reservoir and Watershed,SWS,310810,Fuqua Reservoir and Watershed,SWS, ,3.1081E+11,Sensitive Public and Private Water Supplies,40,{862708EF-2A54-4120-8723-471EA3069E19},97081960.5,47627.71794
4944,0,4944,OKwr_S14380,POD,-99.83099106,36.69432454,,,,,,,,,,,,,
4945,0,4945,OKwr_S14380,POD,-99.83099106,36.69432454,,,,,,,,,,,,,
4946,0,4946,OKwr_S14381,POD,-99.792511,36.6905155,,,,,,,,,,,,,
4947,0,4947,OKwr_S14382,POD,-99.77462165,36.68679256,,,,,,,,,,,,,
4948,0,4948,OKwr_S14383,POD,-99.8652345,36.6632225,,,,,,,,,,,,,
4949,0,4949,OKwr_S14384,POD,-99.86307276,36.66701127,,,,,,,,,,,,,
4950,0,4950,OKwr_S14385,POD,-99.84137562,36.70602129,,,,,,,,,,,,,
4951,0,4951,OKwr_S14386,POD,-99.8379898,36.69419995,,,,,,,,,,,,,
4952,0,4952,OKwr_S14387,POD,-99.87198874,36.69612976,,,,,,,,,,,,,
4953,0,4953,OKwr_S14388,POD,-99.9415745,36.6124295,,,,,,,,,,,,,
4954,0,4954,OKwr_S14389,POD,-99.94374998,36.60310668,,,,,,,,,,,,,
4955,1,4955,OKwr_S1439,POD,-102.2409142,36.63562568,58,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW,720510,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW, ,720510000190_10,High Quality Waters,40,{DACC5031-5D79-4CB6-AE7B-E5A2884CDF4A},995997071.1,248849.3829
4956,0,4956,OKwr_S14390,POD,-99.89438813,36.70153,,,,,,,,,,,,,
4957,0,4957,OKwr_S14391,POD,-97.37592598,36.95507627,,,,,,,,,,,,,
4958,0,4958,OKwr_S14392,POD,-99.89211625,36.7033435,,,,,,,,,,,,,
4959,0,4959,OKwr_S14393,POD,-99.89439809,36.71784222,,,,,,,,,,,,,
4960,0,4960,OKwr_S14394,POD,-99.90472283,36.73523298,,,,,,,,,,,,,
4961,0,4961,OKwr_S14395,POD,-95.22806036,36.87240475,,,,,,,,,,,,,
4962,0,4962,OKwr_S14396,POD,-99.91047162,36.72329074,,,,,,,,,,,,,
4963,0,4963,OKwr_S14396,POD,-99.91047162,36.72329074,,,,,,,,,,,,,
4964,0,4964,OKwr_S14397,POD,-99.91610797,36.7261299,,,,,,,,,,,,,
4965,0,4965,OKwr_S14398,POD,-97.026051,36.7067945,,,,,,,,,,,,,
4966,0,4966,OKwr_S14399,POD,-97.99407378,36.82478078,,,,,,,,,,,,,
4967,0,4967,OKwr_S144,POD,-101.9864682,36.53107746,,,,,,,,,,,,,
4968,1,4968,OKwr_S1440,POD,-102.3365781,36.63298961,58,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW,720510,North Canadian (Beaver) River upstream from Texas State Line to New Mexico State Line,HQW, ,720510000190_10,High Quality Waters,40,{DACC5031-5D79-4CB6-AE7B-E5A2884CDF4A},995997071.1,248849.3829
4969,0,4969,OKwr_S14400,POD,-99.7822625,36.9844045,,,,,,,,,,,,,
4970,0,4970,OKwr_S14401,POD,-98.60022025,36.774808,,,,,,,,,,,,,
4971,1,4971,OKwr_S14402,POD,-98.64922791,36.82747006,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
