MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,711.354865,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,711.354865,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,886.5083,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,886.5083,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,1830.665597,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,1830.665597,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,797.5751437999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,797.5751437999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,848.6229482000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,848.6229482000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,497.85879630000005,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,497.85879630000005,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,893.6216155,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,893.6216155,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,985.248306,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,985.248306,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S360,UDWR_Site Specific Withdrawal,UTSS_WS361,865.1601076,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S361,UDWR_Site Specific Withdrawal,UTSS_WS362,865.1601076,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,633.1975565,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1979,,1979-12-31,1979-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,633.1975565,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1979,,1979-12-31,1979-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,757.0908403,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,757.0908403,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,818.8625437999998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1981,,1981-12-31,1981-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,818.8625437999998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1981,,1981-12-31,1981-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,795.4637527000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1982,,1982-12-31,1982-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,795.4637527000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1982,,1982-12-31,1982-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,795.4668217999998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1983,,1983-12-31,1983-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,795.4668217999998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1983,,1983-12-31,1983-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,932.8027479,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,932.8027479,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,883.9120422,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1985,,1985-12-31,1985-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,883.9120422,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1985,,1985-12-31,1985-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,914.5692462,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,914.5692462,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,723.0023865000002,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1987,,1987-12-31,1987-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,723.0023865000002,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1987,,1987-12-31,1987-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,574.4028766,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1988,,1988-12-31,1988-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,555.3591334,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1989,,1989-12-31,1989-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,517.6798368,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,517.6798368,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,589.2051286000002,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1565.17036,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1490.722892,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,4499.697423,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,4499.697423,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1671.5901,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,1671.5901,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1581.631857,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,1581.631857,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1559.919508,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S363,UDWR_Site Specific Withdrawal,UTSS_WS364,1559.919508,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1710.193515,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1736.4785,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1756.4692059999998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,2013.865653,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S362,UDWR_Site Specific Withdrawal,UTSS_WS363,1735.1987760000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,9.207289227,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1989,,1989-12-31,1989-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,49.96488954,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,117.116719,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,106.804555,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,76.08289998,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,6.0154289610000005,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,6.0154289610000005,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,6.0154289610000005,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,55.23989899,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,55.23989899,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,55.23989899,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S367,UDWR_Site Specific Withdrawal,UTSS_WS368,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,14.51704545,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,14.51704545,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S367,UDWR_Site Specific Withdrawal,UTSS_WS368,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S367,UDWR_Site Specific Withdrawal,UTSS_WS368,0.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,43.14383418,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,43.14383418,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S367,UDWR_Site Specific Withdrawal,UTSS_WS368,43.14383418,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,45.14468469,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,45.14468469,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,45.14468469,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S367,UDWR_Site Specific Withdrawal,UTSS_WS368,45.14468469,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,41.20776778,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,41.20776778,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,41.20776778,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S367,UDWR_Site Specific Withdrawal,UTSS_WS368,41.20776778,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,48.7336731,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S365,UDWR_Site Specific Withdrawal,UTSS_WS366,48.7336731,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S366,UDWR_Site Specific Withdrawal,UTSS_WS367,48.7336731,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S367,UDWR_Site Specific Withdrawal,UTSS_WS368,48.7336731,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S364,UDWR_Site Specific Withdrawal,UTSS_WS365,42.74798506,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
