OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
788,11383500,DEER C NR VINA CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,38222,Active,Y,Y,1223,Inactive,N,Y,7899,Active,Y, , , , , ,Y,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,542.573999999999955,209.488906549999996,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11383500,0,1655075,18020157006153,8020924,-166252.007699999987381,223727.278400000010151,Big Chico Creek-Sacramento River,18020157,Deer Creek,1802015702,Delaney Slough-Deer Creek,180201570206,WG, ,N,N,N,N,N,0,Y,N,N, ,40.014390780900001,-121.948153610999995
789,11389500,SACRAMENTO R A COLUSA CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,32803,Active,Y,Y,1017,Inactive,N,Y,1005,Inactive,N, , , , , ,N,7,High-volume snowmelt and rain (HSR),Artificial Path,30241.246500000001106,11676.205756100000144,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11389500,0,1654949,18020104004152,24688709,-172558.057299999985844,134950.118400000006659,Sacramento-Stone Corral,18020104,Sacramento River,1802010412,Packer Lake-Sacramento River,180201041203,WG, ,N,N,N,N,Y,0,N,N,N, ,39.214580664899998,-122.000187445999998
790,11390000,BUTTE C NR CHICO CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,32927,Active,Y,Y,1208,Inactive,N,Y,13976,Active,Y, , , , , ,N,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,391.281299999999987,151.074492490000011,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11390000,0,266522,18020158005124,1680009,-146398.311900000000605,191336.761200000008103,Butte Creek,18020158,Middle Butte Creek,1802015802,Lake De Sabla-Butte Creek,180201580202,WG, ,N,N,N,N,N,0,N,N,N, ,39.725792560099997,-121.708636401000007
791,11390500,SACRAMENTO R BL WILKINS SLOUGH NR GRIMES CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,30005,Active,Y,Y,1,Inactive,N,Y,18981,Active,Y, , , , , ,N,7,High-volume snowmelt and rain (HSR),Stream/River - Perennial,32068.382399999998597,12381.666581400000723,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11390500,0,1654949,18020104004150,2851625,-157851.378499999991618,111958.225300000005518,Sacramento-Stone Corral,18020104,Sacramento River,1802010412,Packer Lake-Sacramento River,180201041203,WG, ,N,N,N,N,N,0,N,N,N, ,39.009812574700000,-121.824806009000000
792,11401920,SPANISH C A QUINCY CA,USGS,NWIS,Active,Y,4032,Active,Y,Y,4031,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,194.346900000000005,75.037726780000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11401920,0,267548,18020122000027,8029658,-80504.170849999994971,214841.312000000005355,East Branch North Fork Feather,18020122,Spanish Creek,1802012208,Mill Creek-Spanish Creek,180201220804,WG, ,N,N,N,N,Y,0,Y,N,N, ,39.946088737499998,-120.942931219000002
793,11402000,SPANISH C AB BLACKHAWK C AT KEDDIE CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,31831,Active,Y,Y,7,Inactive,N,Y,7,Inactive,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,476.262900000000002,183.886058219999995,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11402000,0,267548,18020122000020,8027910,-81456.662179999999353,221195.865799999999581,East Branch North Fork Feather,18020122,Spanish Creek,1802012208,Tollgate Creek-Spanish Creek,180201220805,WG, ,N,N,N,N,Y,0,Y,N,N, ,40.002824392900003,-120.954251365000005
794,11413000,N YUBA R BL GOODYEARS BAR CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,32561,Active,Y,Y,9,Inactive,N,Y,20,Inactive,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,652.104900000000043,251.779006100000004,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11413000,0,264249,18020125000225,8058675,-80583.102950000000419,168070.993900000001304,Upper Yuba,18020125,Middle North Yuba River,1802012503,Cherokee Creek-North Yuba River,180201250302,WG, ,N,N,N,N,Y,0,Y,N,N, ,39.524459637000000,-120.937882224999996
795,11418500,DEER C NR SMARTSVILLE CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,31101,Active,Y,Y,2098,Inactive,N,Y,1362,Inactive,N, , , , , ,N,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,218.502000000000010,84.364059200000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11418500,0,222178,18020125000006,8061235,-109426.803799999994226,135004.435300000011921,Upper Yuba,18020125,Deer Creek,1802012508,Slacks Ravine-Deer Creek,180201250804,WG, ,N,N,N,N,Y,0,N,N,N, ,39.224356477900002,-121.268599993999999
796,11421000,YUBA R NR MARYSVILLE CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,28179,Active,Y,Y,43,Inactive,N,Y,7968,Inactive,N, , , , , ,N,5,High-volume snowmelt and rain (HSR),Stream/River - Perennial,3451.547700000000077,1332.649470070000007,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11421000,0,238295,18020125035517,7981844,-131628.581299999990733,129928.349400000006426,Upper Yuba,18020125,Yuba River,1802012510,Brooks Creek-Yuba River,180201251003,WG, ,N,N,N,N,Y,0,N,N,N, ,39.175856070899997,-121.525184549000002
797,11424000,BEAR R NR WHEATLAND CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,33635,Active,Y,Y,244,Inactive,N,Y,158,Inactive,N, , , , , ,N,5,Rain and seasonal groundwater (RGW),Stream/River - Perennial,754.964100000000030,291.493148940000026,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11424000,0,256698,18020126004841,948020363,-121704.135699999998906,110261.461400000000140,Upper Bear,18020126,Lower Bear River,1802012605,Best Slough-Bear River,180201260502,WG, ,N,N,N,N,Y,0,N,N,N, ,39.000203624100003,-121.406706557000007
798,11424500,DRY C NR WHEATLAND CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,5843,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Winter storms (WS),Stream/River - Intermittent,259.310699999999997,100.120379889999995,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11424500,0,222626,18020126004846,15069312,-124303.812099999995553,113202.820200000001932,Upper Bear,18020126,Dry Creek,1802012604,Grasshopper Slough-Dry Creek,180201260403,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,39.026397908800000,-121.437246987999998
799,11425500,SACRAMENTO R A VERONA CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,33292,Active,Y,Y,4311,Inactive,Y,Y,4428,Inactive,Y, , , , , , ,7,High-volume snowmelt and rain (HSR),Artificial Path,53778.400199999996403,20763.947874000001320,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11425500,0,1654949,18020161003630,15039097,-138709.401600000011967,85427.392869999996037,Upper Coon-Upper Auburn,18020161,Curry Creek-Sacramento River,1802016104,Natomas Main Drainage Canal-Sacramento River,180201610402,WG, ,N,N,N,N,Y,0,N,N,N, ,38.773879555199997,-121.599455199999994
800,11427000,NF AMERICAN R A NORTH FORK DAM CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,28909,Active,Y,Y,7,Inactive,N,Y,7942,Inactive,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Artificial Path,886.933800000000019,342.446914049999975,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11427000,0,267066,18020128003155,14996611,-88662.786840000000666,102705.826700000005076,North Fork American,18020128,Lower North Fork American River,1802012806,Clipper Creek-North Fork American River,180201280603,WG, ,N,N,N,N,Y,0,Y,N,N, ,38.936724904800002,-121.024415038000001
801,11446500,AMERICAN R A FAIR OAKS CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,42423,Active,Y,Y,337,Inactive,N,Y,13859,Active,Y, , , , , ,N,6,High-volume snowmelt and rain (HSR),Artificial Path,4928.975099999999657,1903.087144059999900,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11446500,0, ,18020111000011,948021150,-106751.393500000005588,69511.536569999996573,Lower American,18020111,American River,1802011102,Upper American River,180201110201,WG, ,N,N,N,N,N,0,N,N,N, ,38.635077422599998,-121.227556100000001
802,11451715,BEAR C AB HOLSTEN CHIMNEY CYN NR RUMSEY CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,8405,Active,Y,Y,12,Inactive,N,Y,14,Inactive,N, , , , , ,N,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,250.711199999999991,96.800095740000003,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11451715,0,233465,18020116000008,8009213,-202803.619299999991199,107140.921199999997043,Upper Cache,18020116,Bear Creek,1802011605,Lower Bear Creek,180201160504,WG, ,N,N,N,N,Y,0,Y,N,N, ,38.958052707900002,-122.342812342000002
803,11451800,CACHE C A RUMSEY CA,USGS,NWIS,Active,Y,1881,Active,Y,Y,1882,Active,Y,Y,1515,Active,Y,Y,1515,Active,Y, , , , , , ,6,Rain and seasonal groundwater (RGW),Stream/River - Perennial,2453.187600000000202,947.180638739999949,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11451800,0,233595,18020116017517,15027105,-193941.720700000005309,99391.467279999997118,Upper Cache,18020116,Lower Cache Creek,1802011607,Hamilton Creek-Cache Creek,180201160701,WG, ,N,N,N,N,N,0,N,N,N, ,38.890268947899997,-122.238122433000001
804,11452500,CACHE C A YOLO CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,43062,Active,Y,Y,2557,Active,Y,Y,1007,Active,Y, , , , , ,N,6,Rain and seasonal groundwater (RGW),Stream/River - Perennial,2901.313799999999901,1120.203060809999897,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11452500,0,233595,18020116017512,15030099,-156936.495499999989988,80505.282879999998841,Upper Cache,18020116,Lower Cache Creek,1802011607,Goodnow Slough-Cache Creek,180201160704,WG, ,N,N,N,N,N,0,N,N,N, ,38.727072891399999,-121.806818402000005
805,11452800,CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD,USGS,NWIS,Active,Y,4688,Active,Y,Y,4687,Active,Y,Y,1634,Active,Y,Y,1766,Active,Y, , , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11452800,0, ,18020163012326,948021158,-145373.489800000010291,75352.013370000000577,Lower Sacramento,18020163,Knights Landing Ridge Cut-Tule Canal,1802016303,Tule Canal-Toe Drain,180201630302,WG,Y,N,N,N,N,N,0,N,N,N, ,38.682690121000000,-121.673193892000000
806,11452900,CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA,USGS,NWIS,Active,Y,4296,Active,Y,Y,4287,Active,Y,Y,1773,Active,Y,Y,1773,Active,Y, , , , , , ,0,Rain and seasonal groundwater (RGW),Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11452900,0, ,18020163012326,948021158,-145357.524299999990035,74888.519360000005690,Lower Sacramento,18020163,Knights Landing Ridge Cut-Tule Canal,1802016303,Tule Canal-Toe Drain,180201630302,WG,Y,N,N,N,N,N,0,N,N,N, ,38.678531512799999,-121.673326270000004
807,11453000,YOLO BYPASS NR WOODLAND CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,18556,Active,Y,Y,1905,Active,Y,Y,1882,Inactive,Y, , , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11453000,0, ,18020163012338,15035157,-142873.058799999998882,74752.386389999999665,Lower Sacramento,18020163,Knights Landing Ridge Cut-Tule Canal,1802016303,Tule Canal-Toe Drain,180201630302,WG,Y,N,N,N,N,Y,0,N,N,N, ,38.677592286399999,-121.644476245999996
808,11453500,PUTAH C NR GUENOC CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,25782,Active,Y,Y,293,Inactive,N,Y,4872,Inactive,N, , , , , ,N,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,298.036800000000028,115.072604549999994,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11453500,0,234522,18020162003258,8015823,-218453.577699999994365,87652.747220000004745,Upper Putah,18020162,Upper Putah Creek,1802016203,Crazy Creek-Putah Creek,180201620307,WG, ,N,N,N,N,Y,0,Y,N,N, ,38.779881458399998,-122.519084422999995
809,11454000,PUTAH C NR WINTERS CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,33022,Active,Y,Y,224,Inactive,N,Y,5258,Inactive,N, , , , , ,N,5,Rain and seasonal groundwater (RGW),Artificial Path,1493.850599999999986,576.778704360000006,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11454000,0, ,18020162003180,15033009,-181307.678299999999581,57441.493750000001455,Upper Putah,18020162,Lower Putah Creek,1802016205,McCune Creek-Putah Creek,180201620503,WG, ,N,N,N,N,Y,0,N,N,N, ,38.514979703400002,-122.081912441000000
810,11455095,SACRAMENTO R DEEP WATER SHIP CHANNEL NR FREEPORT,USGS,NWIS,Active,Y,838,Active,Y,Y,837,Active,Y,Y,867,Active,Y,Y,867,Active,Y, , , , , , ,1,Rain and seasonal groundwater (RGW),Artificial Path,7.897500000000000,3.049240550000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455095,0, ,18020163016649,15048075,-137990.315200000011828,52344.070809999997437,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,WG, ,N,N,N,N,N,0,N,N,N, ,38.476862922700001,-121.583924498000002
811,11455140,TOE DRAIN A LIBERTY ISLAND NR COURTLAND CA,USGS,NWIS,Active,Y,1095,Active,Y,Y,1839,Active,Y,Y,1281,Active,Y,Y,1095,Active,Y, , , , , , ,6,Rain and seasonal groundwater (RGW),Artificial Path,5679.290699999999561,2192.785497849999956,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455140,0, ,18020163016586,15048127,-143558.280800000007730,38241.137210000000778,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,WG,Y,N,N,N,N,N,0,N,N,N, ,38.349199718300000,-121.644914060000005
812,11455143,LITTLE HOLLAND TRACT A NORTH BREACH NR COURTLAND C,USGS,NWIS,Active,Y,472,Inactive,Y,Y,1056,Inactive,Y,Y,27,Active,Y,Y,22,Inactive,Y, , , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455143,0, ,18020163013829,15047847,-144760.081199999985984,36732.728499999997439,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,exclude,N,N,N,N,N,N,0,N,N,N, ,38.335766484899999,-121.658187982000001
813,11455146,LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA,USGS,NWIS,Active,Y,1512,Inactive,Y,Y,1512,Inactive,Y,Y,1818,Active,Y,Y,1818,Inactive,Y, , , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455146,0, ,18020163013930,15042739,-145588.610899999999674,36017.795819999999367,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,exclude,Y,N,N,N,N,N,0,N,N,N, ,38.328856109000000,-121.667874902999998
814,11455165,MINER SLOUGH A HWY 84 BRIDGE,USGS,NWIS,Active,Y,4803,Active,Y,Y,6398,Active,Y,Y,4346,Active,Y,Y,4466,Active,Y, , , , , , ,7,Rain and seasonal groundwater (RGW),Stream/River - Perennial,60096.520799999998417,23203.386873899999046,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455165,0,228791,18020163012253,948020360,-142456.062999999994645,31829.239349999999831,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,WG, ,N,N,N,N,N,0,N,N,N, ,38.292062624499998,-121.630733837999998
815,11455315,CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA,USGS,NWIS,Active,Y,2123,Active,Y,Y,2123,Active,Y,Y,2688,Active,Y,Y,2688,Active,Y, , , , , , ,5,Winter storms (WS),Artificial Path,820.686599999999999,316.868737629999998,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455315,0,220358,18020163012238,15048187,-147381.909299999999348,26418.115300000001298,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,WG, ,N,N,N,N,N,0,N,N,N, ,38.241589050800002,-121.686916049999994
816,11455335,SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA,USGS,NWIS,Active,Y,4507,Active,Y,Y,4507,Active,Y,Y,4495,Active,Y,Y,4495,Active,Y, , , , , , ,1,Rain and seasonal groundwater (RGW),Artificial Path,5.801400000000000,2.239932140000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455335,0, ,18020163016658,15048189,-145655.331100000010338,27931.777369999999792,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,WG,Y,N,N,N,N,N,0,N,N,N, ,38.256233443500001,-121.667301780000003
817,11455385,CACHE SLOUGH AB RYER ISLAND FERRY NR RIO VISTA CA,USGS,NWIS,Active,Y,907,Active,Y,Y,875,Active,Y,Y,894,Active,Y,Y,894,Active,Y, , , , , , ,6,Rain and seasonal groundwater (RGW),Artificial Path,66759.776100000002771,25776.083071799999743,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455385,0,220358,18020163012234,15048215,-145019.069300000002841,21010.048620000001392,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,WG, ,N,N,N,N,N,0,N,N,N, ,38.193775181600003,-121.657056753000006
818,11455420,SACRAMENTO R A RIO VISTA CA,USGS,NWIS,Active,Y,9350,Active,Y,Y,9350,Active,Y,Y,3784,Active,Y,Y,3784,Active,Y, , , , , , ,7,High-volume snowmelt and rain (HSR),Artificial Path,71892.619200000001001,27757.884058399999049,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455420,0,1654949,18020163012230,15048247,-147814.061400000005960,16066.047179999999571,Lower Sacramento,18020163,Sherman Lake-Sacramento River,1802016307,Threemile Slough-Sacramento River,180201630703,WG, ,N,N,N,N,N,0,N,N,N, ,38.148547037100002,-121.687491025000000
819,11455478,SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA,USGS,NWIS,Active,Y,760,Inactive,Y,N,0, ,N,Y,2860,Active,Y,Y,2860,Active,Y, , , , , , ,7,High-volume snowmelt and rain (HSR),Artificial Path,71997.354900000005728,27798.322721600001387,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11455478,0,1654949,18020163012228,15048343,-152148.500000000000000,9941.144625999999334,Lower Sacramento,18020163,Sherman Lake-Sacramento River,1802016307,Threemile Slough-Sacramento River,180201630703,exclude, ,N,N,Y,N,N,1,N,N,N, ,38.091291435099997,-121.734883092999993
820,11456000,NAPA R NR ST HELENA CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,28938,Active,Y,Y,515,Inactive,N,Y,5374,Inactive,N, , , , , ,N,4,Winter storms (WS),Stream/River - Intermittent,208.179000000000002,80.378328260000004,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11456000,0,255110,18050002000089,1668313,-213873.695199999987381,57788.732320000002801,San Pablo Bay,18050002,Napa River,1805000202,Middle Napa River,180500020202,WG, ,N,N,N,N,Y,0,Y,N,N, ,38.511239765299997,-122.455848032999995
821,11458000,NAPA R NR NAPA CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,23430,Active,Y,Y,1051,Active,Y,Y,1051,Active,Y, , , , , ,N,4,Winter storms (WS),Stream/River - Perennial,573.054300000000012,221.257411340000004,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11458000,0,255110,18050002000068,1669113,-200981.253999999986263,41558.245230000000447,San Pablo Bay,18050002,Napa River,1805000202,Lower Napa River,180500020205,WG, ,N,N,N,N,N,0,N,N,N, ,38.368235220199999,-122.303231139000005
822,11458433,SONOMA CREEK A KENWOOD CA,USGS,NWIS,Active,Y,4437,Active,Y,Y,4437,Active,Y,Y,4433,Active,Y,Y,4434,Active,Y, , , , , ,N,2,Winter storms (WS),Stream/River - Perennial,42.222600000000000,16.302230309999999,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11458433,0,234882,18050002000134,1669045,-223463.306699999986449,47756.942130000003090,San Pablo Bay,18050002,Sonoma Creek-Frontal San Pablo Bay Estuaries,1805000203,Upper Sonoma Creek,180500020301,WG, ,N,N,N,N,N,0,Y,N,N, ,38.419089010100002,-122.562668685000006
823,11458500,SONOMA C A AGUA CALIENTE CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,16724,Active,Y,Y,1051,Active,Y,Y,1051,Active,Y, , , , , ,N,3,Winter storms (WS),Stream/River - Perennial,163.783800000000014,63.237252750000003,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11458500,0,234882,18050002000126,948050091,-217785.590200000006007,36979.734190000002855,San Pablo Bay,18050002,Sonoma Creek-Frontal San Pablo Bay Estuaries,1805000203,Lower Sonoma Creek,180500020303,WG, ,N,N,N,N,N,0,Y,N,N, ,38.323236163499999,-122.494549765000002
824,11458600,NATHANSON C A SONOMA CA,USGS,NWIS,Active,Y,1503,Active,Y,Y,1503,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,1, ,Stream/River - Intermittent,19.567799999999998,7.555166720000000,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11458600,0,229419,18050002000630,1669289,-214538.996899999998277,32178.477139999999054,San Pablo Bay,18050002,Carneros Creek-Frontal San Pablo Bay Estuaries,1805000205,Schell Creek-Frontal San Pablo Bay Estuaries,180500020502,WG, ,N,N,N,N,Y,0,Y,N,N, ,38.280837858300004,-122.455855389000007
825,11459500,NOVATO C A NOVATO CA,USGS,NWIS,Active,Y,4803,Active,Y,Y,27083,Active,Y,Y,9,Inactive,N,Y,6,Inactive,N, , , , , ,N,2,Winter storms (WS),Stream/River - Perennial,47.349899999999998,18.281891089999998,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11459500,0,229802,18050002000179,1669845,-225905.524800000013784,13226.995779999999286,San Pablo Bay,18050002,Petaluma River-Frontal San Pablo Bay Estuaries,1805000206,Novato Creek,180500020603,WG, ,N,N,N,N,Y,0,N,N,N, ,38.107734308399998,-122.579962840999997
