OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
170,SNP,SAN PABLO CREEK AT LA HONDA ROAD,OTHER,CDEC,Active,Y,1337,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,99.639,38.47081718,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SNP,0,232457,1.805E+13,1671493,-200663.2309,-3464.526254,San Pablo Bay,18050002,San Pablo Creek-Frontal San Pablo Bay Estuaries,1805000207,San Pablo Creek,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,flood,37.96356406,-122.2871472
171,SR3,THREE MILE SLOUGH AT SAN JOAQUIN R,DWR,CDEC,Active,Y,1785,Active,Y,N,0, ,N,Y,1785,Active,Y,Y,1785,Active,Y, ,Y, , ,Y, ,2,Winter storms (WS),Artificial Path,64.3626,24.85052859,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SR3,0, ,1.80202E+13,15048263,-147740.4244,9512.08645,Lower Sacramento,18020163,Sherman Lake-Sacramento River,1802016307,Threemile Slough-Sacramento River,1.80202E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,38.09021664,-121.6853711
172,SRE,SHASTA R NR EDGEWOOD,DWR,CDEC,Active,Y,6034,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,40.2975,15.55894535,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SRE,0, ,1.80102E+13,3918384,-203981.6288,386597.8838,Shasta,18010207,Lake Shastina-Shasta River,1801020701,Lake Shastina-Shasta River,1.80102E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,reference,41.47288015,-122.4398766
173,SSW,SACRAMENTO R ABV SACRAMENTO WEIR,DWR,CDEC,Active,Y,1172,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , ,Y, , ,7,High-volume snowmelt and rain (HSR),Artificial Path,53778.4002,20763.94787,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SSW,0,1654949,1.80202E+13,15039097,-135629.6829,66888.86898,Upper Coon-Upper Auburn,18020161,Curry Creek-Sacramento River,1802016104,Natomas Main Drainage Canal-Sacramento River,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.60837965,-121.5584548
174,STF,SANTA CLARA RIVER AT FREEMAN DIVERSION,OTHER,CDEC,Active,Y,5838,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,6,Perennial groundwater and rain (PGR),Stream/River - Perennial,3974.4531,1534.544291,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=STF,0,273545,1.80701E+13,17573683,82111.91782,-412565.0695,Santa Clara,18070102,Lower Santa Clara River,1807010209,Adams Canyon-Santa Clara River,1.80701E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,34.30005784,-119.1082268
175,SWC,S. FK WILLOW CK BLW BROWN'S CK DIV DAM,OTHER,CDEC,Active,Y,5083,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,78.912,30.46808102,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SWC,0,267519,1.804E+13,17116159,44210.22332,-80307.85685,Upper San Joaquin,18040006,Willow Creek,1804000611,South Fork Willow Creek-Willow Creek,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.29283908,-119.5001376
176,TEH,SACRAMENTO RIVER AT TEHAMA BRIDGE,DWR,CDEC,Active,Y,13514,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,7,Groundwater (GW),Artificial Path,24453.4428,9441.523172,https://waterdata.usgs.gov/nwis/inventory/?site_no=TEH&agency_cd=USGS,0,1654949,1.80202E+13,12068958,-180690.712,225671.1314,Thomes Creek-Sacramento River,18020156,Oat Creek-Sacramento River,1802015606,Rodeo Creek-Sacramento River,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,40.02856701,-122.1193904
177,TLR,TULE R NR ROAD 64,OTHER,CDEC,Active,Y,4466,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Groundwater (GW),Stream/River - Intermittent,3597.3549,1388.945922,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TLR,0,255800,1.803E+13,17155200,51364.70572,-214272.5694,Upper Tule,18030006,Lower Tule River,1803000610,North Branch Tule River-Tule River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,36.08679408,-119.4288105
178,TPI,TOM PAINE SLOUGH ABV INTAKE STRUCTURE,DWR,CDEC,Active,Y,6048,Active,Y,N,0, ,N,Y,6048,Active,Y,Y,6048,Active,Y, , , , ,Y, ,0, ,Canal/Ditch,0,0,https://sanjoaquin.onerain.com/site.php?site_id=13039&site=b096201a-fc1d-43ce-9fc9-aa2e41ef9362,0, ,1.804E+13,1894788,-124744.9484,-24219.99365,San Joaquin Delta,18040003,Old River,1804000306,Upper Old River,1.804E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.78994089,-121.4178646
179,TPP,TOM PAINE SLOUGH NR PESCADERO,DWR,CDEC,Active,Y,5746,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,0, ,Canal/Ditch,0,0,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TPP,0, ,1.804E+13,1897118,-118847.0793,-26842.7952,San Joaquin Delta,18040003,Old River,1804000306,Upper Old River,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.76707011,-121.3512421
180,TPS,TOM PAINE SLOUGH ABV THE MOUTH,DWR,CDEC,Active,Y,6068,Active,Y,N,0, ,N,Y,6068,Active,Y,Y,6068,Active,Y, , , , ,Y, ,0, ,Canal/Ditch,0,0,https://sanjoaquin.onerain.com/site.php?site_id=13040&site=5c854698-f092-4f2d-a76a-73d26f903dfe,0, ,1.804E+13,1894728,-124755.0408,-24171.47966,San Joaquin Delta,18040003,Old River,1804000306,Upper Old River,1.804E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.79074621,-121.4186316
181,TRT,TULUMNE R AT TUOLUMNE CITY,DWR,CDEC,Active,Y,612,Active,Y,Y,379,Active,Y,N,0, ,N,N,0, ,N, , ,Y, , , ,6,High-volume snowmelt and rain (HSR),Stream/River - Perennial,4807.0017,1855.99297,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TRT,0,255171,1.804E+13,2819990,-99737.68929,-45341.80476,Upper Tuolumne,18040009,Peaslee Creek-Tuolumne River,1804000914,Town of Riverdale Park-Tuolumne River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.60313178,-121.131328
182,TSC,SF TULE R NR SUCCESS,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,285.192,110.1132016,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TSC,0,249725,1.803E+13,14930723,102886.3673,-218773.6189,Upper Tule,18030006,South Fork Tule River,1803000603,Lower South Fork Tule River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,36.04255101,-118.8576976
183,TSG,TULE R NR SPRINGVILLE,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,625.7727,241.612091,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TSG,0, ,1.803E+13,14930541,101738.4925,-212331.2918,Upper Tule,18030006,Upper Tule River,1803000607,Lake Success-Tule River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,36.10038982,-118.8684491
184,TSP,NF OF MF TULE R NR SPRINGVILLE,OTHER,CDEC,Active,Y,4476,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,103.9689,40.14260023,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TSP,0,272671,1.803E+13,14930339,117261.7638,-203897.4009,Upper Tule,18030006,Middle Fork Tule River,1803000601,North Fork Middle Fork Tule River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,36.17551188,-118.6954018
185,TUR,KLAMATH R NR KLAMATH (TURWAR CREEK),DWR,CDEC,Inactive,Y,7505,Inactive,N,Y,7505,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,7,Groundwater (GW),Artificial Path,34575.0921,13349.51221,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TUR,0,266887,1.80102E+13,4438356,-334135.4664,395693.7349,Lower Klamath,18010209,Turwar Creek-Klamath River,1801020911,McGarvey Creek-Klamath River,1.80102E+11,exclude, ,Y,N,N,N,N,1,N,N,N, ,41.51499358,-124.0012931
188,VBR,WILDCAT CREEK AT VALE,OTHER,CDEC,Active,Y,1455,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,32.5521,12.56843091,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VBR,0, ,1.805E+13,1671771,-205172.0183,-4492.425473,San Pablo Bay,18050002,San Pablo Creek-Frontal San Pablo Bay Estuaries,1805000207,Pinole Creek-Frontal San Pablo Bay Estuaries,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.95326618,-122.3382188
189,VCA,SANTA CLARA RIVER AT VICTORIA AVENUE,OTHER,CDEC,Active,Y,4100,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,6,Perennial groundwater and rain (PGR),Stream/River - Perennial,4115.151,1588.868031,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VCA,0,273545,1.80701E+13,17573709,72231.68925,-419798.1506,Santa Clara,18070102,Lower Santa Clara River,1807010209,Harmon Canyon-Santa Clara River,1.80701E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,ecosystem,34.23423681,-119.2157105
191,VNI,SAN JOAQUIN RIVER AT VENICE ISLAND,DWR,CDEC,Active,Y,13147,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , ,Y, , ,1, ,Artificial Path,5571.0702,2151.001346,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VNI,0, ,1.804E+13,1889734,-131163.7309,4794.262519,San Joaquin Delta,18040003,Middle River-San Joaquin River,1804000309,Middle River-San Joaquin River,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,ecosystem,38.05008527,-121.4974329
192,VNM,VAN MAREN,OTHER,CDEC,Active,Y,9223,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Winter storms (WS),Stream/River - Perennial,20.6262,7.96381707,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VNM,0,221830,1.80201E+13,15022441,-113694.7256,76590.74698,Lower American,18020111,Steelhead Creek,1802011103,Arcade Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.69834603,-121.3087681
193,VOL,VOLANTI,DWR,CDEC,Active,Y,8457,Active,Y,N,0, ,N,Y,4690,Active,Y,Y,7526,Active,Y, , , , , , ,1,Rain and seasonal groundwater (RGW),Stream/River - Perennial,207.6489,80.17365559,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VOL,0,237123,1.805E+13,2784731,-178981.9874,20233.08893,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,1.805E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,38.18166028,-122.0466019
194,VRS,DRY CREEK AT VERNON STREET BRIDGE,OTHER,CDEC,Active,Y,9223,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,5035.5855,1944.249633,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VRS,0,253692,1.80201E+13,15022307,-112971.8974,80548.72838,Lower American,18020111,Dry Creek,1802011101,Gibson Lake-Dry Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,multibenefit,38.73393016,-121.3010337
195,W14,W14 WILLOW CK DIV TO NO. 1 CONDUIT,OTHER,CDEC,Active,Y,4018,Active,Y,Y,365,Active,N,N,0, ,N,N,0, ,N, , , , , , ,1,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,5.2155,2.01371498,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=W14,0, ,1.804E+13,17116229,44552.81115,-89821.49792,Upper San Joaquin,18040006,Willow Creek,1804000611,South Fork Willow Creek-Willow Creek,1.804E+11,WG,YC,N,N,N,N,Y,0,N,N,N, ,37.20730488,-119.4973297
196,W3B,WILLOW CK NR 3RD BRIDGE,OTHER,CDEC,Active,Y,1767,Active,Y,N,0, ,N,N,0, ,N,Y,1767,Active,Y, , , , , , ,2,Winter storms (WS),Stream/River - Perennial,22.2597,8.59451469,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=W3B,0,237879,1.80101E+13,8272789,-267445.9083,50354.24973,Russian,18010110,Lower Russian River,1801011009,Willow Creek-Russian River,1.80101E+11,AWG, ,N,Y,Y,N,N,0,N,N,Y,water quality,38.43037434,-123.0678407
197,WBR,MOKELUMNE RIVER AT WOODBRIDGE,OTHER,CDEC,Active,Y,6842,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1724.1651,665.7035934,https://waterdata.usgs.gov/nwis/inventory/?site_no=WBR&agency_cd=USGS,0,228902,1.804E+13,948040261,-113936.4738,16638.48234,Upper Mokelumne,18040012,Lower Mokelumne River,1804001211,Murphy Creek-Mokelumne River,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,38.15923636,-121.30224
198,WCB,NO FK WILLOW CK BLW BASS LAKE,OTHER,CDEC,Active,Y,4374,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Artificial Path,69.7581,26.93374193,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WCB,0, ,1.804E+13,17116325,41802.09669,-80275.73118,Upper San Joaquin,18040006,Willow Creek,1804000611,North Fork Willow Creek,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.29331251,-119.5278144
199,WCF,SOUTH FORK WILLOW CREEK NEAR FRUTO,DWR,CDEC,Active,Y,8088,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Winter storms (WS),Stream/River - Intermittent,101.9349,39.35726876,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WCF,0, ,1.80201E+13,2843685,-205261.0452,172109.2188,Sacramento-Stone Corral,18020104,South Fork Willow Creek,1802010401,Middle South Fork Willow Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,39.54160189,-122.3896816
200,WCR,W-26 WILLOW CREEK AT REX RANCH,OTHER,CDEC,Active,Y,4824,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,269.8272,104.1808216,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WCR,0,269135,1.804E+13,17115637,44943.05807,-91531.29524,Upper San Joaquin,18040006,Willow Creek,1804000611,South Fork Willow Creek-Willow Creek,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.1919037,-119.4929008
201,WCY,WALNUT CREEK AT YGNACIO VALLEY ROAD,OTHER,CDEC,Active,Y,4489,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Perennial,211.7493,81.75682823,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WCY,0,237199,1.805E+13,2789339,-180578.8208,-10210.18156,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Walnut Creek-Frontal Suisin Bay Estuaries,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.90684907,-122.056514
202,WDB,WALNUT CREEK AT DIAMOND,OTHER,CDEC,Active,Y,1205,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Perennial,220.1994,85.01942874,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WDB,0,237199,1.805E+13,2789253,-180178.4404,-3263.518907,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Walnut Creek-Frontal Suisin Bay Estuaries,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.96946184,-122.0538774
203,WFM,WEST FORK MOJAVE RIVER UPPER CLEGHORN,DWR,CDEC,Active,Y,5511,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,8.4753,3.27233028,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WFM,0,274439,1.80902E+13,22658543,241962.6414,-411194.3653,Mojave,18090208,West Fork Mojave River,1809020802,Silverwood Lake-West Fork Mojave River,1.80902E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,34.28540581,-117.3712866
204,WGS,SACRAMENTO R AT WALNUT GROVE STAGE,DWR,CDEC,Active,Y,1808,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, ,Y, , ,Y, ,7,Rain and seasonal groundwater (RGW),Artificial Path,65140.2738,25150.78999,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WGS,0,224123,1.804E+13,15059791,-132581.8754,25855.8865,Lower Sacramento,18020163,Sherman Lake-Sacramento River,1802016307,Beaver Lake-Sacramento River,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.23940875,-121.5171445
205,WLB,WILLOW BROOK NEAR STONY POINT ROAD,OTHER,CDEC,Active,Y,8347,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Winter storms (WS),Stream/River - Intermittent,37.6407,14.5331,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WLB,0,234157,1.805E+13,1669263,-236842.8396,32137.68609,San Pablo Bay,18050002,Petaluma River-Frontal San Pablo Bay Estuaries,1805000206,Petaluma River,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.27432284,-122.6771029
206,WMR,WALNUT CREEK AT MARSH DRIVE,OTHER,CDEC,Active,Y,1289,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Perennial,320.1597,123.6143005,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WMR,0,237199,1.805E+13,2789229,-180322.8821,25.47237213,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Walnut Creek-Frontal Suisin Bay Estuaries,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.99904038,-122.056253
207,WRC,WHITE RIVER NEAR COHO,OTHER,CDEC,Active,Y,6976,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Intermittent,129.8925,50.15175404,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WRC,0,274479,1.803E+13,14934860,104695.6686,-243807.3529,Upper Deer-Upper White,18030005,Upper White River,1803000502,Arrastre Creek-White River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,35.81700212,-118.8399712
208,WRM,DRY CK BLW WARM SPRINGS DAM,OTHER,CDEC,Active,Y,3998,Active,Y,Y,8,Inactive,N,N,0, ,N,Y,3998,Active,Y, , , , , ,N,4,Perennial groundwater and rain (PGR),Stream/River - Perennial,338.7888,130.8070333,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WRM,0,222623,1.80101E+13,8272083,-260466.897,82304.54698,Russian,18010110,Dry Creek,1801011005,West Slough-Dry Creek,1.80101E+11,AWG, ,N,Y,Y,N,Y,0,N,N,N, ,38.7199028,-122.9997393
209,WRT,WARTHAN CREEK,DWR,CDEC,Active,Y,10919,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,"Flashy, ephemeral rain (FER)",Stream/River - Intermittent,211.7565,81.75960816,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WRT,0,255856,1.803E+13,14883693,-39837.88684,-213134.1722,Tulare Lake Bed,18030012,Warthan Creek,1803001203,Middle Warthan Creek,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,36.09840499,-120.443325
210,WRV,WHITE RIVER AT ROAD 208,OTHER,CDEC,Active,Y,7708,Active,Y,Y,1502,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,350.6112,135.3716855,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WRV,0, ,1.803E+13,17165666,80554.48375,-239402.3713,Upper Deer-Upper White,18030005,Lower White River,1803000505,Town of Vestal-White River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,35.85910524,-119.1070777
213,YKL,YOKOHL CK - GARCIA BRIDGE,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Intermittent,191.1168,73.79057871,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=YKL,0,274594,1.803E+13,17158942,82556.57226,-187324.1859,Upper Tule,18030006,Yokohl Creek,1803000604,Lower Yokohl Creek,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,36.32641985,-119.0808575
214,YUB,FEATHER RIVER AT YUBA CITY,DWR,CDEC,Active,Y,13514,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , ,Y, , ,6,High-volume snowmelt and rain (HSR),Artificial Path,10229.9337,3949.797861,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=YUB,0,223423,1.80202E+13,7972591,-138717.1225,125914.9462,Honcut Headwaters-Lower Feather,18020159,Lower Feather River,1802015905,Ellis Lake-Feather River,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,39.13876984,-121.6059926
385,A0802934,Adobe Creek at Foothill College,Santa Clara Valley Water District,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Intermittent,27.1854,10.49633731,http://alert.valleywater.org/info/5125info.php,0,217989,1.805E+13,17693253,-188212.1858,-71069.11034,Coyote,18050003,Saratoga Creek-Frontal San Francisco Bay Estuaries,1805000304,Adobe Creek-Frontal San Francisco Bay Estuaries,1.805E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.35813301,-122.1281711
386,A08168C4,Adobe Creek BL EL Camino Real,Santa Clara Valley Water District,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Intermittent,27.1854,10.49633731,http://alert.valleywater.org/info/1460info.php,0,217989,1.805E+13,17693253,-187177.8136,-65470.96939,Coyote,18050003,Saratoga Creek-Frontal San Francisco Bay Estuaries,1805000304,Adobe Creek-Frontal San Francisco Bay Estuaries,1.805E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.40864424,-122.1175845
387,A080D762,Berryessa Creek Above Calaveras Blvd,Santa Clara Valley Water District,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,0,Perennial groundwater and rain (PGR),Canal/Ditch,0,0,http://alert.valleywater.org/info/1545info.php,0, ,1.805E+13,17695597,-167239.9519,-63174.80062,Coyote,18050003,Lower Coyote Creek-Frontal San Francisco Bay Estuaries,1805000302,Lower Penitencia Creek-Frontal San Francisco Bay Estuaries,1.805E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.43312691,-121.8924463
388,A0816616,Berryessa Creek at Cropley Ave,Santa Clara Valley Water District,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Intermittent,25.8381,9.97614209,http://alert.valleywater.org/info/5136info.php,0,219084,1.805E+13,17694069,-163987.7949,-65092.1838,Coyote,18050003,Lower Coyote Creek-Frontal San Francisco Bay Estuaries,1805000302,Lower Penitencia Creek-Frontal San Francisco Bay Estuaries,1.805E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.41634117,-121.8554209
389,A0817BB2,Coyote Creek at Berryessa Rd,Santa Clara Valley Water District,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,5,Perennial groundwater and rain (PGR),Stream/River - Perennial,746.7894,288.3368809,http://alert.valleywater.org/info/5127info-new.php,0,255083,1.805E+13,17694117,-166328.0506,-70419.98217,Coyote,18050003,Lower Coyote Creek-Frontal San Francisco Bay Estuaries,1805000302,Upper Penitencia Creek-Coyote Creek,1.805E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.36770976,-121.8801536
390,A0810D22,Coyote Creek at Coyote Ranch Road,Santa Clara Valley Water District,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,5,"Flashy, ephemeral rain (FER)",Canal/Ditch,579.8187,223.8691597,http://alert.valleywater.org/info/5007info-new.php,0,255083,1.805E+13,17694469,-154230.39,-87328.26204,Coyote,18050003,Lower Coyote Creek-Frontal San Francisco Bay Estuaries,1805000302,Metcalfe Canyon-Coyote Creek,1.805E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.21825936,-121.7402722
391,15D6039A,DOOLEY CK AT OLD TOLL RD NR HOPLAND,Sonoma Water,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Intermittent,34.047,13.14561479,https://sonoma.onerain.com/site.php?site_id=97&site=ed7c1b8c-e887-4261-b2ab-0049afb972aa,0, ,1.80101E+13,8270445,-265696.9842,110986.8204,Russian,18010110,Upper Russian River,1801011004,Dooley Creek,1.80101E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,38.97613384,-123.0703261
392,A0807948,Golf Creek at McAbee Rd,Santa Clara Valley Water District,HADS,Active,U,0, , ,U,0, , ,U,0, , ,U,0, , , , , , , , ,1, ,Stream/River - Intermittent,8.0316,3.10101682,http://alert.valleywater.org/info/5018info-new.php,0, ,1.805E+13,17694511,-166258.9377,-86789.95701,Coyote,18050003,Guadalupe River-Frontal San Francisco Bay Estuaries,1805000303,Alamitos Creek,1.805E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.22083545,-121.8761935
