MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWRi_Water Use Data,UDWRi,UTSS_S132,UDWRi_Site Specific Withdrawal,UTSS_WS132,25801.79179,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,750.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S133,UDWRi_Site Specific Withdrawal,UTSS_WS133,21494.49267,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,750.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S132,UDWRi_Site Specific Withdrawal,UTSS_WS132,21494.49267,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,750.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S133,UDWRi_Site Specific Withdrawal,UTSS_WS133,19093.325930000006,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,750.0,,,Water Supplier,2003,,2003-12-31,2003-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S132,UDWRi_Site Specific Withdrawal,UTSS_WS132,19093.325930000006,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,750.0,,,Water Supplier,2003,,2003-12-31,2003-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S133,UDWRi_Site Specific Withdrawal,UTSS_WS133,20613.43149,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,750.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S132,UDWRi_Site Specific Withdrawal,UTSS_WS132,20613.43149,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,750.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S133,UDWRi_Site Specific Withdrawal,UTSS_WS133,24738.71797,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,745.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S132,UDWRi_Site Specific Withdrawal,UTSS_WS132,24738.71797,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,745.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S133,UDWRi_Site Specific Withdrawal,UTSS_WS133,34472.39392,,,Water Supplier,Paradise Town,,Public,10/29/2020,,,,,730.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S135,UDWRi_Site Specific Withdrawal,UTSS_WS135,3535.245503,,,Agricultural,Fairfield Irrigation Company,,Public,10/29/2020,,,,,42.0,,,Agricultural,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S135,UDWRi_Site Specific Withdrawal,UTSS_WS135,3600.2500170000008,,,Agricultural,Fairfield Irrigation Company,,Public,10/29/2020,,,,,42.0,,,Agricultural,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S135,UDWRi_Site Specific Withdrawal,UTSS_WS135,3200.222238,,,Agricultural,Fairfield Irrigation Company,,Public,10/29/2020,,,,,41.0,,,Agricultural,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S135,UDWRi_Site Specific Withdrawal,UTSS_WS135,3208.222793,,,Agricultural,Fairfield Irrigation Company,,Public,10/29/2020,,,,,42.0,,,Agricultural,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S136,UDWRi_Site Specific Withdrawal,UTSS_WS136,64168.0,,,Water Supplier,Coalville City Corporation (Culinary),,Public,10/29/2020,,,,,1300.0,,,Water Supplier,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S136,UDWRi_Site Specific Withdrawal,UTSS_WS136,60149.17702999999,,,Water Supplier,Coalville City Corporation (Culinary),,Public,10/29/2020,,,,,1300.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S136,UDWRi_Site Specific Withdrawal,UTSS_WS136,61691.28412,,,Water Supplier,Coalville City Corporation (Culinary),,Public,10/29/2020,,,,,1500.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S137,UDWRi_Site Specific Withdrawal,UTSS_WS137,61691.28412,,,Water Supplier,Coalville City Corporation (Culinary),,Public,10/29/2020,,,,,1500.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S136,UDWRi_Site Specific Withdrawal,UTSS_WS136,58533.95686000001,,,Water Supplier,Coalville City Corporation (Culinary),,Public,10/29/2020,,,,,1384.0,,,Water Supplier,2003,,2003-12-31,2003-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S136,UDWRi_Site Specific Withdrawal,UTSS_WS136,70192.99051,,,Water Supplier,Coalville City Corporation (Culinary),,Public,10/29/2020,,,,,1384.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S136,UDWRi_Site Specific Withdrawal,UTSS_WS136,83850.45295,,,Water Supplier,Coalville City Corporation (Culinary),,Public,10/29/2020,,,,,1384.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S141,UDWRi_Site Specific Withdrawal,UTSS_WS141,25769.1,,,Water Supplier,Bothwell Cemetery and Water Corporation,,Public,10/29/2020,,,,,347.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,27963.0,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,2007,,2007-12-31,2007-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,27319.0,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,19358.34433,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,27365.90041,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,26985.87402,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,240.0,,,Water Supplier,2003,,2003-12-31,2003-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,27256.89284,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,20626.43239,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,25336.7595,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S143,UDWRi_Site Specific Withdrawal,UTSS_WS143,25336.7595,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,250.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,13538.9402,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,200.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S143,UDWRi_Site Specific Withdrawal,UTSS_WS143,13538.9402,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,200.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S142,UDWRi_Site Specific Withdrawal,UTSS_WS142,15501.07646,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,200.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S143,UDWRi_Site Specific Withdrawal,UTSS_WS143,15501.07646,,,Water Supplier,Howell Town Water Department,,Public,10/29/2020,,,,,200.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S145,UDWRi_Site Specific Withdrawal,UTSS_WS145,101257.0316,,,Water Supplier,Ukon Water Company,,Public,10/29/2020,,,,,900.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S146,UDWRi_Site Specific Withdrawal,UTSS_WS146,22914.59129,,,Water Supplier,Lincoln Culinary Water,,Public,10/29/2020,,,,,400.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S146,UDWRi_Site Specific Withdrawal,UTSS_WS146,25445.76707,,,Water Supplier,Lincoln Culinary Water,,Public,10/29/2020,,,,,400.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S148,UDWRi_Site Specific Withdrawal,UTSS_WS148,770540.0,,,Water Supplier,Payson City (Culinary),,Public,10/29/2020,,,,,19502.0,,,Water Supplier,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S149,UDWRi_Site Specific Withdrawal,UTSS_WS149,15530.0,,,Domestic,Wales Town Water,,Public,10/29/2020,,,,,335.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S151,UDWRi_Site Specific Withdrawal,UTSS_WS151,15530.0,,,Water Supplier,Wales Town Water,,Public,10/29/2020,,,,,335.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S151,UDWRi_Site Specific Withdrawal,UTSS_WS151,14673.66,,,Water Supplier,Wales Town Water,,Public,10/29/2020,,,,,330.0,,,Water Supplier,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S154,UDWRi_Site Specific Withdrawal,UTSS_WS154,181486.6032,,,Water Supplier,Tremonton City Corporation (Culinary),,Public,10/29/2020,,,,,5000.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S154,UDWRi_Site Specific Withdrawal,UTSS_WS154,574039.8639,,,Water Supplier,Tremonton City Corporation (Culinary),,Public,10/29/2020,,,,,5300.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S155,UDWRi_Site Specific Withdrawal,UTSS_WS155,1431931.0,,,Domestic,Hurricane City Water System (Culinary),,Public,10/29/2020,,,,,19959.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S156,UDWRi_Site Specific Withdrawal,UTSS_WS156,0.0,,,Water Supplier,Hurricane City Water System (Culinary),,Public,10/29/2020,,,,,9250.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S156,UDWRi_Site Specific Withdrawal,UTSS_WS156,717338.8152,,,Water Supplier,Hurricane City Water System (Culinary),,Public,10/29/2020,,,,,0.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S159,UDWRi_Site Specific Withdrawal,UTSS_WS159,161355.1104,,,Agricultural,Morgan City Corporation (Culinary),,Public,10/29/2020,,,,,4185.0,,,Agricultural,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S162,UDWRi_Site Specific Withdrawal,UTSS_WS162,422776.3582,,,Water Supplier,Kanab Municipal Water System,,Public,10/29/2020,,,,,3800.0,,,Water Supplier,2003,,2003-12-31,2003-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,16050.0,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,36.0,,,Water Supplier,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,16750.0,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,33.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,0.0,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,36.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,11601.55566,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,70.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,0.0,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,60.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,11785.81846,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,110.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,5711.396625,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,75.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S164,UDWRi_Site Specific Withdrawal,UTSS_WS164,2605.180915,,,Water Supplier,Ticaboo Utility Improvement District,,Public,10/29/2020,,,,,25.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S166,UDWRi_Site Specific Withdrawal,UTSS_WS166,117775.0,,,Water Supplier,Town of Circleville,,Public,10/29/2020,,,,,585.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S166,UDWRi_Site Specific Withdrawal,UTSS_WS166,85595.0,,,Water Supplier,Town of Circleville,,Public,10/29/2020,,,,,475.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S166,UDWRi_Site Specific Withdrawal,UTSS_WS166,70000.0,,,Water Supplier,Town of Circleville,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S166,UDWRi_Site Specific Withdrawal,UTSS_WS166,96500.0,,,Water Supplier,Town of Circleville,,Public,10/29/2020,,,,,530.0,,,Water Supplier,2008,,2008-12-31,2008-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S166,UDWRi_Site Specific Withdrawal,UTSS_WS166,61004.23641000001,,,Water Supplier,Town of Circleville,,Public,10/29/2020,,,,,500.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S167,UDWRi_Site Specific Withdrawal,UTSS_WS167,44282.005,,,Water Supplier,Torrey Town Water System,,Public,10/29/2020,,,,,449.0,,,Water Supplier,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S167,UDWRi_Site Specific Withdrawal,UTSS_WS167,44557.00900000001,,,Water Supplier,Torrey Town Water System,,Public,10/29/2020,,,,,420.0,,,Water Supplier,2013,,2013-12-31,2013-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S167,UDWRi_Site Specific Withdrawal,UTSS_WS167,69303.0,,,Water Supplier,Torrey Town Water System,,Public,10/29/2020,,,,,420.0,,,Water Supplier,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S167,UDWRi_Site Specific Withdrawal,UTSS_WS167,79776.609,,,Water Supplier,Torrey Town Water System,,Public,10/29/2020,,,,,417.0,,,Water Supplier,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S167,UDWRi_Site Specific Withdrawal,UTSS_WS167,17496.0,,,Water Supplier,Torrey Town Water System,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2007,,2007-12-31,2007-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S167,UDWRi_Site Specific Withdrawal,UTSS_WS167,122040.0,,,Water Supplier,Torrey Town Water System,,Public,10/29/2020,,,,,350.0,,,Water Supplier,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S167,UDWRi_Site Specific Withdrawal,UTSS_WS167,17507.83303,,,Water Supplier,Torrey Town Water System,,Public,10/29/2020,,,,,250.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S171,UDWRi_Site Specific Withdrawal,UTSS_WS171,270427.7977,,,Water Supplier,Minersville Town Water System,,Public,10/29/2020,,,,,850.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S171,UDWRi_Site Specific Withdrawal,UTSS_WS171,244659.9903,,,Water Supplier,Minersville Town Water System,,Public,10/29/2020,,,,,800.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S171,UDWRi_Site Specific Withdrawal,UTSS_WS171,244659.9903,,,Water Supplier,Minersville Town Water System,,Public,10/29/2020,,,,,800.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S171,UDWRi_Site Specific Withdrawal,UTSS_WS171,244659.9903,,,Water Supplier,Minersville Town Water System,,Public,10/29/2020,,,,,750.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S171,UDWRi_Site Specific Withdrawal,UTSS_WS171,244657.9901,,,Water Supplier,Minersville Town Water System,,Public,10/29/2020,,,,,750.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S172,UDWRi_Site Specific Withdrawal,UTSS_WS172,13848.72,,,Water Supplier,Center Creek Culinary Water Company,,Public,10/29/2020,,,,,350.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S172,UDWRi_Site Specific Withdrawal,UTSS_WS172,9240.641711,,,Water Supplier,Center Creek Culinary Water Company,,Public,10/29/2020,,,,,175.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S172,UDWRi_Site Specific Withdrawal,UTSS_WS172,9240.641711,,,Water Supplier,Center Creek Culinary Water Company,,Public,10/29/2020,,,,,170.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S172,UDWRi_Site Specific Withdrawal,UTSS_WS172,9166.636572,,,Water Supplier,Center Creek Culinary Water Company,,Public,10/29/2020,,,,,0.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S172,UDWRi_Site Specific Withdrawal,UTSS_WS172,8939.620807,,,Water Supplier,Center Creek Culinary Water Company,,Public,10/29/2020,,,,,0.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S172,UDWRi_Site Specific Withdrawal,UTSS_WS172,8000.555593999998,,,Water Supplier,Center Creek Culinary Water Company,,Public,10/29/2020,,,,,300.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,4006.441,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,60.0,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,3818.9,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,80.0,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,4174.8,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,80.0,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,4285.0,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,80.0,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,3544.9,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,0.0,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,4049.9,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,75.0,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,4249.8,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,100.0,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,3787.4,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,0.0,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,3526.9449270000005,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,0.0,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,3345.543329,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,0.0,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,3021.709841,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,100.0,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,2776.592819,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,100.0,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,3601.350094,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,120.0,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,2649.183971,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,0.0,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,2076.144177,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,0.0,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S174,UDWRi_Site Specific Withdrawal,UTSS_WS174,2085.144802,,,Water Supplier,Eastland Special Service District,,Public,10/29/2020,,,,,100.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S173,UDWRi_Site Specific Withdrawal,UTSS_WS173,2610.181263,,,Irrigation,Eastland Special Service District,,Public,10/29/2020,,,,,100.0,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S174,UDWRi_Site Specific Withdrawal,UTSS_WS174,2610.181263,,,Water Supplier,Eastland Special Service District,,Public,10/29/2020,,,,,100.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S176,UDWRi_Site Specific Withdrawal,UTSS_WS176,120196.347,,,Water Supplier,Huntsville Town Corporation Municipal Water System,,Public,10/29/2020,,,,,660.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S177,UDWRi_Site Specific Withdrawal,UTSS_WS177,2921.29,,,Water Supplier,Mountain Green Water Association,,Public,10/29/2020,,,,,50.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S177,UDWRi_Site Specific Withdrawal,UTSS_WS177,6436.0,,,Water Supplier,Mountain Green Water Association,,Public,10/29/2020,,,,,50.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S178,UDWRi_Site Specific Withdrawal,UTSS_WS178,35650.0,,,Water Supplier,Thatcher-Penrose Service District,,Public,10/29/2020,,,,,487.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S181,UDWRi_Site Specific Withdrawal,UTSS_WS181,398962.7057,,,Water Supplier,Delta City (Culinary),,Public,10/29/2020,,,,,3209.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S181,UDWRi_Site Specific Withdrawal,UTSS_WS181,269161.6918,,,Water Supplier,Delta City (Culinary),,Public,10/29/2020,,,,,2998.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S181,UDWRi_Site Specific Withdrawal,UTSS_WS181,302272.9912,,,Water Supplier,Delta City (Culinary),,Public,10/29/2020,,,,,2998.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S184,UDWRi_Site Specific Withdrawal,UTSS_WS184,199000.0,,,Water Supplier,Veyo Culinary Water Association,,Public,10/29/2020,,,,,933.0,,,Water Supplier,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S185,UDWRi_Site Specific Withdrawal,UTSS_WS185,199000.0,,,Water Supplier,Veyo Culinary Water Association,,Public,10/29/2020,,,,,500.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S184,UDWRi_Site Specific Withdrawal,UTSS_WS184,199000.0,,,Water Supplier,Veyo Culinary Water Association,,Public,10/29/2020,,,,,500.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S184,UDWRi_Site Specific Withdrawal,UTSS_WS184,199013.8204,,,Water Supplier,Veyo Culinary Water Association,,Public,10/29/2020,,,,,500.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
