System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Year_Sour,Source ID_Sour,Source Name_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,ReasonRemoved,index,TimeframeEnd,TimeframeStart
South Davis Water District (Culinary),1005,Public,Active,1981,2/4/1982,Davis,,,,,,,,,6009,10300.0,0.0,0.0,0.0,,969.3955844000001,1759.0,47.0,0.0,,1806.0,,,,,,,,10051981,South Davis Water District (Culinary),1005,1981,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,32.99525,19.64578,23.886779999999998,23.114620000000002,25.964560000000002,23.81312,25.16659,23.81619,23.04796,22.432029999999997,22.4351,23.18294,289.50092,289.50092,Null Lat NAD83,420.0,1981-12-31,1981-01-01
South Davis Water District (Culinary),1005,Public,Active,1982,3/3/1983,Davis,,,,,,,,,6009,10500.0,0.0,0.0,0.0,,965.5592139,0.0,0.0,0.0,,1815.0,,,,,,,,10051982,South Davis Water District (Culinary),1005,1982,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,13.0405,9.78674,14.059220000000002,17.6419,17.39754,21.67353,22.090310000000002,22.66909,21.17649,22.53874,22.87643,20.9085,225.85898999999998,225.85898999999998,Null Lat NAD83,421.0,1982-12-31,1982-01-01
South Davis Water District (Culinary),1005,Public,Active,1982,3/3/1983,Davis,,,,,,,,,6009,10500.0,0.0,0.0,0.0,,965.5592139,0.0,0.0,0.0,,1815.0,,,,,,,,10051982,South Davis Water District (Culinary),1005,1982,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,6.748360000000001,6.04667,6.906630000000001,8.02691,9.43238,7.65417,6.9541699999999995,6.4191400000000005,6.846939999999999,6.89872,6.75392,6.63048,85.31849,85.31849,Null Lat NAD83,422.0,1982-12-31,1982-01-01
South Davis Water District (Culinary),1005,Public,Active,1982,3/3/1983,Davis,,,,,,,,,6009,10500.0,0.0,0.0,0.0,,965.5592139,0.0,0.0,0.0,,1815.0,,,,,,,,10051982,South Davis Water District (Culinary),1005,1982,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,23.63204,20.61046,24.33941,26.575309999999998,27.4612,28.45973,25.94175,26.47271,24.408520000000003,25.22214,24.408520000000003,25.16506,302.69685,302.69685,Null Lat NAD83,428.0,1982-12-31,1982-01-01
South Davis Water District (Culinary),1005,Public,Active,1983,2/3/1984,Davis,,,,,,,,,6009,10600.0,0.0,0.0,0.0,,977.3291985999999,0.0,0.0,0.0,,1825.0,,,,,,,,10051983,South Davis Water District (Culinary),1005,1983,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,17.70332,20.771,18.39175,21.03283,24.01096,16.692079999999997,20.099970000000003,17.83375,18.222360000000002,16.82881,13.1962,10.9947,215.77773,215.77773,Null Lat NAD83,429.0,1983-12-31,1983-01-01
South Davis Water District (Culinary),1005,Public,Active,1983,2/3/1984,Davis,,,,,,,,,6009,10600.0,0.0,0.0,0.0,,977.3291985999999,0.0,0.0,0.0,,1825.0,,,,,,,,10051983,South Davis Water District (Culinary),1005,1983,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,6.80713,6.29502,7.0815399999999995,16.899060000000002,21.37963,17.963729999999998,13.999379999999999,12.597719999999999,9.43431,20.8054,12.686110000000001,10.08106,156.03009,156.03009,Null Lat NAD83,430.0,1983-12-31,1983-01-01
South Davis Water District (Culinary),1005,Public,Active,1983,2/3/1984,Davis,,,,,,,,,6009,10600.0,0.0,0.0,0.0,,977.3291985999999,0.0,0.0,0.0,,1825.0,,,,,,,,10051983,South Davis Water District (Culinary),1005,1983,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,25.29119,24.96538,25.92374,25.08747,28.874059999999997,41.10134,38.2968,25.973760000000002,25.1359,28.14622,27.46746,28.68808,344.9514,344.9514,Null Lat NAD83,436.0,1983-12-31,1983-01-01
South Davis Water District (Culinary),1005,Public,Active,1984,1/17/1985,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,908.8085522,0.0,0.0,0.0,,1835.0,,,,,,,,10051984,South Davis Water District (Culinary),1005,1984,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,12.50003,8.260069999999999,10.84551,14.120820000000002,21.83736,22.05434,20.672079999999998,19.86761,18.6265,18.6795,17.38459,20.8291,205.67751,205.67751,Null Lat NAD83,437.0,1984-12-31,1984-01-01
South Davis Water District (Culinary),1005,Public,Active,1984,1/17/1985,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,908.8085522,0.0,0.0,0.0,,1835.0,,,,,,,,10051984,South Davis Water District (Culinary),1005,1984,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,8.74324,7.48976,9.44785,12.51384,16.73222,12.79703,12.523539999999999,11.64136,10.16727,9.97984,9.11077,8.63843,129.78515,129.78515,Null Lat NAD83,438.0,1984-12-31,1984-01-01
South Davis Water District (Culinary),1005,Public,Active,1984,1/17/1985,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,908.8085522,0.0,0.0,0.0,,1835.0,,,,,,,,10051984,South Davis Water District (Culinary),1005,1984,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,25.89384,18.87181,26.6036,30.4792,29.51434,28.55923,30.63265,30.6348,24.3318,27.275059999999996,24.9671,26.01366,323.77709,323.77709,Null Lat NAD83,444.0,1984-12-31,1984-01-01
South Davis Water District (Culinary),1005,Public,Active,1985,3/18/1986,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,1035.120284,0.0,0.0,0.0,,1839.0,,,,,,,,10051985,South Davis Water District (Culinary),1005,1985,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,22.81815,19.58575,21.61399,26.647740000000002,31.2879,31.214859999999998,28.73675,26.91518,24.38821,22.8563,21.1675,22.34431,299.57664,299.57664,Null Lat NAD83,445.0,1985-12-31,1985-01-01
South Davis Water District (Culinary),1005,Public,Active,1985,3/18/1986,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,1035.120284,0.0,0.0,0.0,,1839.0,,,,,,,,10051985,South Davis Water District (Culinary),1005,1985,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,8.32597,7.06675,7.99282,8.92954,9.65848,9.22316,8.69748,8.46291,7.749560000000001,7.8909899999999995,7.88745,7.89887,99.78398,99.78398,Null Lat NAD83,446.0,1985-12-31,1985-01-01
South Davis Water District (Culinary),1005,Public,Active,1985,3/18/1986,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,1035.120284,0.0,0.0,0.0,,1839.0,,,,,,,,10051985,South Davis Water District (Culinary),1005,1985,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,25.11135,23.34662,24.98552,27.10012,32.21631,27.67097,31.87257,28.86792,29.497090000000004,30.3196,29.3068,30.884320000000002,341.17919,341.17919,Null Lat NAD83,452.0,1985-12-31,1985-01-01
South Davis Water District (Culinary),1005,Public,Active,1986,2/13/1987,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,1052.429988,0.0,0.0,0.0,,1849.0,,,,,,,,10051986,South Davis Water District (Culinary),1005,1986,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,22.969520000000003,20.87848,28.65195,32.17426,34.62892,33.56886,31.3677,28.0129,24.05322,26.40718,24.85213,23.094739999999998,330.65986000000004,330.65986000000004,Null Lat NAD83,453.0,1986-12-31,1986-01-01
South Davis Water District (Culinary),1005,Public,Active,1986,2/13/1987,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,1052.429988,0.0,0.0,0.0,,1849.0,,,,,,,,10051986,South Davis Water District (Culinary),1005,1986,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,7.48878,7.24396,10.24566,11.13207,13.230479999999998,12.06763,10.64832,10.12845,7.49983,9.77922,9.22012,8.7851,117.46961999999999,117.46961999999999,Null Lat NAD83,454.0,1986-12-31,1986-01-01
South Davis Water District (Culinary),1005,Public,Active,1986,2/13/1987,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,1052.429988,0.0,0.0,0.0,,1849.0,,,,,,,,10051986,South Davis Water District (Culinary),1005,1986,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,26.43413,22.42282,32.4158,30.178420000000003,30.031109999999998,29.64133,30.405540000000002,29.16562,32.70429,31.53497,31.5319,29.56154,356.02747,356.02747,Null Lat NAD83,460.0,1986-12-31,1986-01-01
South Davis Water District (Culinary),1005,Public,Active,1987,4/20/1988,Davis,,,,,,,,,6009,12050.0,696.2429348999999,137.5599701,0.0,183.872635,1017.6755400000001,1798.0,69.0,0.0,,1867.0,,,,,,,,10051987,South Davis Water District (Culinary),1005,1987,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,22.73645,19.29074,22.20691,24.15622,26.863709999999998,26.76703,26.135170000000002,25.647920000000003,24.75607,21.600820000000002,16.19664,14.94951,271.30719,271.30719,Null Lat NAD83,461.0,1987-12-31,1987-01-01
South Davis Water District (Culinary),1005,Public,Active,1987,4/20/1988,Davis,,,,,,,,,6009,12050.0,696.2429348999999,137.5599701,0.0,183.872635,1017.6755400000001,1798.0,69.0,0.0,,1867.0,,,,,,,,10051987,South Davis Water District (Culinary),1005,1987,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,8.340819999999999,7.1856800000000005,8.16018,7.637630000000001,7.56827,6.95338,7.277810000000001,6.615589999999999,6.698460000000001,7.19798,6.9844,7.0367,87.6569,87.6569,Null Lat NAD83,462.0,1987-12-31,1987-01-01
South Davis Water District (Culinary),1005,Public,Active,1987,4/20/1988,Davis,,,,,,,,,6009,12050.0,696.2429348999999,137.5599701,0.0,183.872635,1017.6755400000001,1798.0,69.0,0.0,,1867.0,,,,,,,,10051987,South Davis Water District (Culinary),1005,1987,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,31.71605,29.027520000000003,32.87616,30.87818,29.819340000000004,32.85161,30.107840000000003,28.89248,26.725690000000004,27.124679999999998,28.08837,28.35231,356.46022999999997,356.46022999999997,Null Lat NAD83,468.0,1987-12-31,1987-01-01
South Davis Water District (Culinary),1005,Public,Active,1988,2/12/1989,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,985.5421006000001,1603.0,79.0,0.0,1912.0,3594.0,,,,,,,,10051988,South Davis Water District (Culinary),1005,1988,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,13.36806,12.11158,13.10965,12.48386,12.83987,13.0943,12.83005,15.382620000000001,14.90998,14.568079999999998,13.49973,12.52345,160.72123,160.72123,Null Lat NAD83,469.0,1988-12-31,1988-01-01
South Davis Water District (Culinary),1005,Public,Active,1988,2/12/1989,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,985.5421006000001,1603.0,79.0,0.0,1912.0,3594.0,,,,,,,,10051988,South Davis Water District (Culinary),1005,1988,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,6.88122,6.16766,6.50986,6.2364,6.27937,6.25758,6.261880000000001,6.245,6.67651,7.7724899999999995,7.4572899999999995,7.1869,79.93216,79.93216,Null Lat NAD83,470.0,1988-12-31,1988-01-01
South Davis Water District (Culinary),1005,Public,Active,1988,2/12/1989,Davis,,,,,,,,,6009,12000.0,0.0,0.0,0.0,,985.5421006000001,1603.0,79.0,0.0,1912.0,3594.0,,,,,,,,10051988,South Davis Water District (Culinary),1005,1988,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,26.68886,28.404490000000003,27.51445,28.92316,34.5304,32.03216,33.47464,30.66027,33.2506,32.23472,26.11801,23.25761,357.08937000000003,357.08937000000003,Null Lat NAD83,476.0,1988-12-31,1988-01-01
South Davis Water District (Culinary),1005,Public,Active,1989,1/9/1990,Davis,,,,,,,,,6009,12000.0,661.4700726,140.4817499,0.0,214.17075469999997,1016.122577,1617.0,80.0,0.0,203.0,1900.0,,,,,,,,10051989,South Davis Water District (Culinary),1005,1989,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,10.76639,9.354610000000001,12.51271,14.47693,14.10864,13.3475,12.91169,12.51271,11.496839999999999,11.082510000000001,10.33672,10.33672,143.24397,143.24397,Null Lat NAD83,477.0,1989-12-31,1989-01-01
South Davis Water District (Culinary),1005,Public,Active,1989,1/9/1990,Davis,,,,,,,,,6009,12000.0,661.4700726,140.4817499,0.0,214.17075469999997,1016.122577,1617.0,80.0,0.0,203.0,1900.0,,,,,,,,10051989,South Davis Water District (Culinary),1005,1989,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,6.79805,5.8865300000000005,7.35969,7.375039999999999,7.129510000000001,6.39907,6.0522599999999995,5.92643,5.25736,5.60724,5.55813,5.7699,75.11921,75.11921,Null Lat NAD83,478.0,1989-12-31,1989-01-01
South Davis Water District (Culinary),1005,Public,Active,1989,1/9/1990,Davis,,,,,,,,,6009,12000.0,661.4700726,140.4817499,0.0,214.17075469999997,1016.122577,1617.0,80.0,0.0,203.0,1900.0,,,,,,,,10051989,South Davis Water District (Culinary),1005,1989,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,31.64545,27.8674,30.77383,28.367659999999997,32.79636,30.534440000000004,31.224990000000002,30.50068,29.079690000000003,33.5176,24.43615,24.35942,355.10367,355.10367,Null Lat NAD83,484.0,1989-12-31,1989-01-01
South Davis Water District (Culinary),1005,Public,Active,1990,1/21/1991,Davis,,,,,,,,,6009,12000.0,644.9337812000001,136.97070359999998,0.0,208.9103235,990.8148082999999,1634.0,80.0,0.0,203.0,1917.0,,,,,,,,10051990,South Davis Water District (Culinary),1005,1990,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,9.98991,9.41292,10.28147,10.70808,12.18431,9.48965,12.3746,12.19966,10.8646,10.75718,9.664589999999999,9.56944,127.49641000000001,127.49641000000001,Null Lat NAD83,485.0,1990-12-31,1990-01-01
South Davis Water District (Culinary),1005,Public,Active,1990,1/21/1991,Davis,,,,,,,,,6009,12000.0,644.9337812000001,136.97070359999998,0.0,208.9103235,990.8148082999999,1634.0,80.0,0.0,203.0,1917.0,,,,,,,,10051990,South Davis Water District (Culinary),1005,1990,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,5.588830000000001,4.9259,5.38626,5.32795,5.43537,4.10645,4.93818,4.5085,3.9744800000000002,4.04507,3.87013,3.85479,55.961909999999996,55.961909999999996,Null Lat NAD83,486.0,1990-12-31,1990-01-01
South Davis Water District (Culinary),1005,Public,Active,1990,1/21/1991,Davis,,,,,,,,,6009,12000.0,644.9337812000001,136.97070359999998,0.0,208.9103235,990.8148082999999,1634.0,80.0,0.0,203.0,1917.0,,,,,,,,10051990,South Davis Water District (Culinary),1005,1990,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,26.768659999999997,21.80593,25.10828,30.623440000000002,31.703770000000002,32.61529,34.21736,33.62502,31.000940000000003,32.43114,29.73648,30.45464,360.09095,360.09095,Null Lat NAD83,492.0,1990-12-31,1990-01-01
South Davis Water District (Culinary),1005,Public,Active,1991,1/21/1992,Davis,,,,,,,,,6009,9036.0,617.5697176,131.157835,0.0,200.046773,948.7773947999999,1639.0,81.0,0.0,203.0,1923.0,,,,,,,,10051991,South Davis Water District (Culinary),1005,1991,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,9.16647,8.079089999999999,9.15327,9.55532,11.47781,13.947510000000001,14.529720000000001,12.71803,11.856530000000001,11.96948,11.254380000000001,11.599960000000001,135.30757,135.30757,Null Lat NAD83,494.0,1991-12-31,1991-01-01
South Davis Water District (Culinary),1005,Public,Active,1991,1/21/1992,Davis,,,,,,,,,6009,9036.0,617.5697176,131.157835,0.0,200.046773,948.7773947999999,1639.0,81.0,0.0,203.0,1923.0,,,,,,,,10051991,South Davis Water District (Culinary),1005,1991,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,4.60487,4.09111,4.32865,3.93612,4.0552,4.66656,4.30165,3.97387,3.64701,3.5058300000000004,3.27074,3.30695,47.688559999999995,47.688559999999995,Null Lat NAD83,495.0,1991-12-31,1991-01-01
South Davis Water District (Culinary),1005,Public,Active,1991,1/21/1992,Davis,,,,,,,,,6009,9036.0,617.5697176,131.157835,0.0,200.046773,948.7773947999999,1639.0,81.0,0.0,203.0,1923.0,,,,,,,,10051991,South Davis Water District (Culinary),1005,1991,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,29.65975,28.65002,26.725690000000004,32.82092,30.316540000000003,27.179920000000003,31.67308,29.862309999999997,31.42448,31.086879999999997,29.66896,30.96104,360.02959,360.02959,Null Lat NAD83,501.0,1991-12-31,1991-01-01
South Davis Water District (Culinary),1005,Public,Active,1992,3/2/1993,Davis,,,,,,,,,6009,9143.0,638.0129688,137.4157226,0.0,206.126653,981.5553444,1663.0,81.0,0.0,200.0,1944.0,,,,,,,,10051992,South Davis Water District (Culinary),1005,1992,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,11.56804,7.31703,12.2727,11.86513,12.42831,11.845180000000001,12.10114,11.52998,10.285160000000001,8.25495,9.715530000000001,10.08965,129.2728,129.2728,Null Lat NAD83,503.0,1992-12-31,1992-01-01
South Davis Water District (Culinary),1005,Public,Active,1992,3/2/1993,Davis,,,,,,,,,6009,9143.0,638.0129688,137.4157226,0.0,206.126653,981.5553444,1663.0,81.0,0.0,200.0,1944.0,,,,,,,,10051992,South Davis Water District (Culinary),1005,1992,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,3.2532400000000004,2.98715,3.2753400000000004,3.21703,3.1538,2.8085299999999997,2.69252,2.41292,2.3647400000000003,2.43349,2.3978900000000003,2.4426900000000002,33.43934,33.43934,Null Lat NAD83,504.0,1992-12-31,1992-01-01
South Davis Water District (Culinary),1005,Public,Active,1992,3/2/1993,Davis,,,,,,,,,6009,9143.0,638.0129688,137.4157226,0.0,206.126653,981.5553444,1663.0,81.0,0.0,200.0,1944.0,,,,,,,,10051992,South Davis Water District (Culinary),1005,1992,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,35.190259999999995,24.58653,27.26585,29.46333,30.55592,32.10889,30.331879999999998,30.325740000000003,29.31601,26.95588,31.84188,28.48122,356.42339,356.42339,Null Lat NAD83,510.0,1992-12-31,1992-01-01
South Davis Water District (Culinary),1005,Public,Active,1993,2/18/1994,Davis,,,,,,,,,6009,9215.0,620.1262749,133.57014479999998,0.0,200.3567518,954.0531715,1682.0,81.0,0.0,201.0,1964.0,,,,,,,,10051993,South Davis Water District (Culinary),1005,1993,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,10.10868,9.47584,11.09356,12.60324,14.14884,13.90884,14.31427,14.321629999999999,12.8144,13.27077,14.97228,15.338120000000002,156.37046999999998,156.37046999999998,Null Lat NAD83,512.0,1993-12-31,1993-01-01
South Davis Water District (Culinary),1005,Public,Active,1993,2/18/1994,Davis,,,,,,,,,6009,9215.0,620.1262749,133.57014479999998,0.0,200.3567518,954.0531715,1682.0,81.0,0.0,201.0,1964.0,,,,,,,,10051993,South Davis Water District (Culinary),1005,1993,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,2.323,2.9494,5.17665,6.25789,7.0220899999999995,6.55835,6.01819,5.50166,4.85562,4.9974099999999995,4.87526,4.79301,61.32853000000001,61.32853000000001,Null Lat NAD83,513.0,1993-12-31,1993-01-01
South Davis Water District (Culinary),1005,Public,Active,1993,2/18/1994,Davis,,,,,,,,,6009,9215.0,620.1262749,133.57014479999998,0.0,200.3567518,954.0531715,1682.0,81.0,0.0,201.0,1964.0,,,,,,,,10051993,South Davis Water District (Culinary),1005,1993,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,25.67299,24.8873,29.3068,26.354329999999997,26.75945,34.048559999999995,31.48279,32.16413,31.295579999999998,31.42448,33.16466,29.05207,355.61314,355.61314,Null Lat NAD83,519.0,1993-12-31,1993-01-01
South Davis Water District (Culinary),1005,Public,Active,1994,1/23/1995,Davis,,,,,,,,,6009,9277.0,654.0704812000001,140.2484986,0.0,286.50935710000005,1080.828337,1698.0,81.0,0.0,204.0,1983.0,,,,,,,,10051994,South Davis Water District (Culinary),1005,1994,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,13.201410000000001,11.107669999999999,12.94023,14.66261,20.07343,19.760679999999997,18.97622,23.11459,22.165020000000002,22.18374,19.92396,17.73784,215.8474,215.8474,Null Lat NAD83,521.0,1994-12-31,1994-01-01
South Davis Water District (Culinary),1005,Public,Active,1994,1/23/1995,Davis,,,,,,,,,6009,9277.0,654.0704812000001,140.2484986,0.0,286.50935710000005,1080.828337,1698.0,81.0,0.0,204.0,1983.0,,,,,,,,10051994,South Davis Water District (Culinary),1005,1994,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,4.5419599999999996,4.05366,4.9038,5.082730000000001,5.30002,4.90257,5.0103,4.4683,4.14696,4.70155,4.84733,5.29235,57.25153,57.25153,Null Lat NAD83,522.0,1994-12-31,1994-01-01
South Davis Water District (Culinary),1005,Public,Active,1994,1/23/1995,Davis,,,,,,,,,6009,9277.0,654.0704812000001,140.2484986,0.0,286.50935710000005,1080.828337,1698.0,81.0,0.0,204.0,1983.0,,,,,,,,10051994,South Davis Water District (Culinary),1005,1994,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,30.86283,26.388090000000002,30.64493,27.333370000000002,29.586090000000002,26.92825,36.23068,40.23892,34.80663,27.624940000000002,20.47701,27.2014,358.32313999999997,358.32313999999997,Null Lat NAD83,528.0,1994-12-31,1994-01-01
South Davis Water District (Culinary),1005,Public,Active,1995,3/1/1996,Davis,,,,,,,,,6009,9646.0,620.1508277,133.23561329999998,0.0,274.8529289,1028.23937,1719.0,81.0,0.0,206.0,2006.0,,,,,,,,10051995,South Davis Water District (Culinary),1005,1995,10050001,"Dago, Copper, Odell Spgs (Culinary)",Inactive,,,Spring,Withdrawal,Water Supplier,acre feet,16.2079,14.70005,16.23245,15.580879999999999,16.21066,15.681239999999999,16.54243,16.55471,16.042479999999998,15.5907,14.16572,13.67743,187.18665,187.18665,Null Lat NAD83,530.0,1995-12-31,1995-01-01
South Davis Water District (Culinary),1005,Public,Active,1995,3/1/1996,Davis,,,,,,,,,6009,9646.0,620.1508277,133.23561329999998,0.0,274.8529289,1028.23937,1719.0,81.0,0.0,206.0,2006.0,,,,,,,,10051995,South Davis Water District (Culinary),1005,1995,10050002,Enoch Spring (Culinary) (WS004),Active,,,Spring,Withdrawal,Water Supplier,acre feet,5.42647,5.0413,5.7564,5.88929,6.416869999999999,6.55375,5.1441099999999995,5.00232,4.84917,5.51425,4.87956,4.48211,64.9556,64.9556,Null Lat NAD83,531.0,1995-12-31,1995-01-01
South Davis Water District (Culinary),1005,Public,Active,1995,3/1/1996,Davis,,,,,,,,,6009,9646.0,620.1508277,133.23561329999998,0.0,274.8529289,1028.23937,1719.0,81.0,0.0,206.0,2006.0,,,,,,,,10051995,South Davis Water District (Culinary),1005,1995,10050021,Bought from Weber Basin WCD (Culinary),Active,,,,Transfer In,Water Supplier,acre feet,29.0091,26.49858,28.014709999999997,25.7712,31.91553,32.32372,34.78821,34.71148,34.6501,31.07153,24.35635,27.10012,360.21063,360.21063,Null Lat NAD83,537.0,1995-12-31,1995-01-01
