RightID,RightStatus,RightUse,ApplicationNumber,Location,PointOfDiversionID,PrimaryIndicator,PointofDiversionStatus,WaterDivision,FieldOffice,CarrierA,CarrierB,SourceName,ProGrant,Units,GPM,Rate,CurrentTotalAcres,CountyName,NRDName,HUC12,PriorityDate,BeneficialDate,ApprovalDate,IrrigationProject,Notice_Status,Notice_EffectiveDate,Notice_Type,Reason_AdminAction,HUC_12,Longitude,Latitude,BeneficialUseCategory,AllocationFlow_CFS,AllocationVolume_AF,in_WaterSourceName,in_WaterSourceNativeID
6779,Active    ,IR,A-17780A,SENE S13-T17-R4W,8194,2,1,2A,,Columbus-Genoa Canal,,Loup River,0.59,CFS,264,140,82.6,Nance,Lower Loup,102100090409,1999-07-20,2002-09-01T00:00:00,2000-02-10T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286137973372,41.392826934565626,Irrigation from Natural Stream,0.59,,Loup River,WaDENE_WS58
6779,Active    ,IR,A-17780A,NENW S6-T16-R4W,8269,1,1,2A,,Columbus-Genoa Canal,,Loup River,0.59,CFS,264,140,82.6,Nance,Lower Loup,102100090503,1999-07-20,2002-09-01T00:00:00,2000-02-10T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286137973372,41.392826934565626,Irrigation from Natural Stream,0.59,,Loup River,WaDENE_WS58
6810,Active    ,IR,A-17780B,SENE S13-T17-R4W,8193,2,1,2A,,Columbus-Genoa Canal,,Loup River,0.48,CFS,215,70,33.1,Nance,Lower Loup,102100090409,1999-07-20,2002-09-01T00:00:00,2000-02-10T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286137973372,41.392826934565626,Irrigation from Natural Stream,0.48,,Loup River,WaDENE_WS58
6810,Active    ,IR,A-17780B,NENW S6-T16-R4W,8272,1,1,2A,,Columbus-Genoa Canal,,Loup River,0.48,CFS,215,70,33.1,Nance,Lower Loup,102100090503,1999-07-20,2002-09-01T00:00:00,2000-02-10T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286137973372,41.392826934565626,Irrigation from Natural Stream,0.48,,Loup River,WaDENE_WS58
6827,Active    ,ST,A-17784, S3-T15-R4E,9568,1,1,2A,,Skull Creek Reservoir 55,,"Skull Creek, Trib. To",218.1,AF,0,,0.0,Butler,Lower Platte North,102002010307,1999-08-02,,2000-01-25T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002010307.0,-96.95485276408563,41.305133252965256,Storage,,218.1,"Skull Creek, Trib. To",WaDENE_WS367
6917,Active    ,ST,A-17779,SENW S5-T23-R2E,15397,1,1,2B,,Aaron Volkman Reservoir,,Indian Creek,25.81,AF,0,,0.0,Stanton,Lower Elkhorn,102200030205,1999-07-15,,1999-12-15T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030205.0,-97.22518845206808,41.99751627933807,Storage,,25.81,Indian Creek,WaDENE_WS475
6932,Active    ,ST,A-17599, S29-T23-R4E,6447,1,1,2B,,Broekemeier Reservoir,,"Sand Creek, Trib. To",39.4,AF,0,,0.0,Cuming,Lower Elkhorn,102200030402,1997-07-21,1999-10-01T00:00:00,1997-08-28T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030402.0,-96.9815932566572,41.94050369676136,Storage,,39.4,"Sand Creek, Trib. To",WaDENE_WS202
6934,Active    ,SO,A-18086, S7-T23-R2E,13271,7,1,2B,,Pump,,Maskenthine Reservoir,24.0,AF,0,,8.0,Stanton,Lower Elkhorn,102200030205,2002-06-24,2005-09-01T00:00:00,2002-07-15T00:00:00,,,,,,102200030205.0,-97.23739990060979,41.987800975540914,Storage Use-only,,24.0,Maskenthine Reservoir,WaDENE_WS476
6934,Active    ,SO,A-18086, S7-T23-R2E,13272,1,1,2B,,Pump,,Maskenthine Reservoir,24.0,AF,0,,8.0,Stanton,Lower Elkhorn,102200030205,2002-06-24,2005-09-01T00:00:00,2002-07-15T00:00:00,,,,,,102200030205.0,-97.23739990060979,41.987800975540914,Storage Use-only,,24.0,Maskenthine Reservoir,WaDENE_WS476
6963,Active    ,IR,A-17868A,NENW S35-T17-R1E,8191,2,1,2A,,Columbus-Genoa Canal,,Loup River,0.37,CFS,166,273,101.0,Platte,Lower Loup,102002010302,2000-06-13,2003-09-01T00:00:00,2000-08-24T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286165834152,41.392826796591855,Irrigation from Natural Stream,0.37,,Loup River,WaDENE_WS58
6963,Active    ,IR,A-17868A,NENW S6-T16-R4W,8260,1,1,2A,,Columbus-Genoa Canal,,Loup River,0.37,CFS,166,273,101.0,Nance,Lower Loup,102100090503,2000-06-13,2003-09-01T00:00:00,2000-08-24T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286165834152,41.392826796591855,Irrigation from Natural Stream,0.37,,Loup River,WaDENE_WS58
6978,Active    ,IR,A-17755A,NWNE S5-T19-R7E,8112,1,1,2B,,Pump,,Pebble Creek,0.86,CFS,385,140,120.6,Dodge,Lower Elkhorn,102200030706,1999-03-22,2002-09-01T00:00:00,2000-07-03T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030706.0,-96.65057766665981,41.647288336998045,Irrigation from Natural Stream,0.86,,Pebble Creek,WaDENE_WS231
6978,Active    ,IR,A-17755A, S5-T19-R7E,8113,7,1,2B,,Pump,,Pebble Creek,0.86,CFS,385,140,120.6,Dodge,Lower Elkhorn,102200030706,1999-03-22,2002-09-01T00:00:00,2000-07-03T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030706.0,-96.65057766665981,41.647288336998045,Irrigation from Natural Stream,0.86,,Pebble Creek,WaDENE_WS231
6979,Active    ,IR,A-17755B, S5-T19-R7E,8111,7,1,2B,,Pump,,Pebble Creek,0.12,CFS,53,70,8.1,Dodge,Lower Elkhorn,102200030706,1999-03-22,2002-09-01T00:00:00,2000-07-03T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030706.0,-96.65057766665981,41.647288336998045,Irrigation from Natural Stream,0.12,,Pebble Creek,WaDENE_WS231
6979,Active    ,IR,A-17755B,NWNE S5-T19-R7E,8114,1,1,2B,,Pump,,Pebble Creek,0.12,CFS,53,70,8.1,Dodge,Lower Elkhorn,102200030706,1999-03-22,2002-09-01T00:00:00,2000-07-03T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030706.0,-96.65057766665981,41.647288336998045,Irrigation from Natural Stream,0.12,,Pebble Creek,WaDENE_WS231
6993,Active    ,IR,A-17883A, S32-T18-R2W,8188,2,1,2A,,Columbus-Genoa Canal,,Loup River,0.64,CFS,287,140,88.7,Platte,Lower Loup,102100090605,2000-06-30,2003-09-01T00:00:00,2001-01-25T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286185919192,41.39282680130233,Irrigation from Natural Stream,0.64,,Loup River,WaDENE_WS58
6993,Active    ,IR,A-17883A, S32-T18-R2W,8189,2,1,2A,,Columbus-Genoa Canal,,Loup River,0.64,CFS,287,140,88.7,Platte,Lower Loup,102100090605,2000-06-30,2003-09-01T00:00:00,2001-01-25T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286185919192,41.39282680130233,Irrigation from Natural Stream,0.64,,Loup River,WaDENE_WS58
6993,Active    ,IR,A-17883A,NENW S6-T16-R4W,8190,1,1,2A,,Columbus-Genoa Canal,,Loup River,0.64,CFS,287,140,88.7,Nance,Lower Loup,102100090503,2000-06-30,2003-09-01T00:00:00,2001-01-25T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286185919192,41.39282680130233,Irrigation from Natural Stream,0.64,,Loup River,WaDENE_WS58
6994,Active    ,IR,A-17883B, S27-T18-R2W,8187,2,1,2A,,Columbus-Genoa Canal,,Loup River,0.32,CFS,143,140,44.8,Platte,Lower Loup,102002010302,2000-06-30,2003-09-01T00:00:00,2001-01-25T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286137973372,41.392826934565626,Irrigation from Natural Stream,0.32,,Loup River,WaDENE_WS58
6994,Active    ,IR,A-17883B,NENW S6-T16-R4W,8257,1,1,2A,,Columbus-Genoa Canal,,Loup River,0.32,CFS,143,140,44.8,Nance,Lower Loup,102100090503,2000-06-30,2003-09-01T00:00:00,2001-01-25T00:00:00,Columbus-Genoa Canal,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090503.0,-97.82286137973372,41.392826934565626,Irrigation from Natural Stream,0.32,,Loup River,WaDENE_WS58
7023,Active    ,ST,A-17910, S24-T20-R6E,9639,1,1,2B,,P & D Wimmer WRP Res.,,"Elkhorn River, Trib. To",9.84,AF,0,,0.0,Dodge,Lower Elkhorn,102200030804,2000-09-18,,2001-05-24T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030804.0,-96.67926179120911,41.69733291641704,Storage,,9.84,"Elkhorn River, Trib. To",WaDENE_WS40
7040,Active    ,IR,A-17431,NW S10-T26-R3E,15377,1,1,2B,,Pump,,Deer Creek,1.5,CFS,673,124,186.0,Wayne,Lower Elkhorn,102200040105,1995-02-24,1999-09-01T00:00:00,1997-03-28T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040105.0,-97.0714753044144,42.239553124332566,Irrigation from Natural Stream,1.5,,Deer Creek,WaDENE_WS110
7069,Active    ,IR,A-17663, S26-T27-R3E,6650,7,1,2B,,Pump,,Dog Creek,2.13,CFS,955,70,148.9,Wayne,Lower Elkhorn,102200040104,1998-04-08,2000-09-01T00:00:00,1998-06-29T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040104.0,-97.03967594524569,42.283033403014784,Irrigation from Natural Stream,2.13,,Dog Creek,WaDENE_WS31
7069,Active    ,IR,A-17663, S26-T27-R3E,15387,1,1,2B,,Pump,,Dog Creek,2.13,CFS,955,70,148.9,Wayne,Lower Elkhorn,102200040104,1998-04-08,2000-09-01T00:00:00,1998-06-29T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040104.0,-97.03967594524569,42.283033403014784,Irrigation from Natural Stream,2.13,,Dog Creek,WaDENE_WS31
7071,Active    ,IR,A-17592, S17-T25-R6E,15380,1,1,2B,,Pump,,Rattlesnake Creek,0.54,CFS,242,70,37.6,Thurston,Lower Elkhorn,102200040305,1997-07-02,2000-09-01T00:00:00,1997-07-16T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040305.0,-96.7546434648206,42.14508691538517,Irrigation from Natural Stream,0.54,,Rattlesnake Creek,WaDENE_WS477
7072,Active    ,IR,A-17611, S9-T24-R7E,6534,1,1,2B,,Pump,,Logan Creek,1.23,CFS,552,70,86.0,Cuming,Lower Elkhorn,102200040306,1997-08-11,2000-09-01T00:00:00,1998-01-22T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040306.0,-96.61403401392147,42.062571169774216,Irrigation from Natural Stream,1.23,,Logan Creek,WaDENE_WS29
7089,Active    ,IR,A-17591, S17-T25-R6E,6589,1,1,2B,,Pump,,Rattlesnake Creek,0.53,CFS,237,70,36.9,Thurston,Lower Elkhorn,102200040305,1997-07-02,2000-09-01T00:00:00,1997-07-16T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040305.0,-96.75032980097782,42.14501746115976,Irrigation from Natural Stream,0.53,,Rattlesnake Creek,WaDENE_WS477
7089,Active    ,IR,A-17591, S17-T25-R6E,6591,7,1,2B,,Pump,,Rattlesnake Creek,0.53,CFS,237,70,36.9,Thurston,Lower Elkhorn,102200040305,1997-07-02,2000-09-01T00:00:00,1997-07-16T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040305.0,-96.75032980097782,42.14501746115976,Irrigation from Natural Stream,0.53,,Rattlesnake Creek,WaDENE_WS477
7090,Active    ,IR,A-17622, S9-T24-R7E,15381,1,1,2B,,Pump,,Logan Creek,1.08,CFS,484,70,75.7,Cuming,Lower Elkhorn,102200040306,1997-09-23,2000-09-01T00:00:00,1998-03-18T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040306.0,-96.62318512972371,42.06904830971311,Irrigation from Natural Stream,1.08,,Logan Creek,WaDENE_WS29
7105,Active    ,IR,A-17501,NENW S35-T23-R8E,15378,1,1,2B,,Pump,,Logan Creek,1.26,CFS,565,126,159.0,Burt,Lower Elkhorn,102200040403,1996-01-12,1999-09-01T00:00:00,1997-03-28T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040403.0,-96.49703183695554,41.92677545476997,Irrigation from Natural Stream,1.26,,Logan Creek,WaDENE_WS29
7105,Active    ,IR,A-17501,SENW S35-T23-R8E,15379,7,1,2B,,Pump,,Logan Creek,1.26,CFS,565,126,159.0,Burt,Lower Elkhorn,102200040403,1996-01-12,1999-09-01T00:00:00,1997-03-28T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040403.0,-96.49703183695554,41.92677545476997,Irrigation from Natural Stream,1.26,,Logan Creek,WaDENE_WS29
7106,Active    ,IR,A-17627,NWNE S15-T24-R7E,15382,1,1,2B,,Pump,,Logan Creek,3.14,CFS,1409,87,272.8,Cuming,Lower Elkhorn,102200040306,1997-11-12,2000-09-01T00:00:00,1998-03-18T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040306.0,-96.60475549157245,42.05140008740256,Irrigation from Natural Stream,3.14,,Logan Creek,WaDENE_WS29
7106,Active    ,IR,A-17627,SENE S15-T24-R7E,15383,7,1,2B,,Pump,,Logan Creek,3.14,CFS,1409,87,272.8,Cuming,Lower Elkhorn,102200040306,1997-11-12,2000-09-01T00:00:00,1998-03-18T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040306.0,-96.60475549157245,42.05140008740256,Irrigation from Natural Stream,3.14,,Logan Creek,WaDENE_WS29
7106,Active    ,IR,A-17627,SWNE S15-T24-R7E,15384,7,1,2B,,Pump,,Logan Creek,3.14,CFS,1409,87,272.8,Cuming,Lower Elkhorn,102200040306,1997-11-12,2000-09-01T00:00:00,1998-03-18T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040306.0,-96.60475549157245,42.05140008740256,Irrigation from Natural Stream,3.14,,Logan Creek,WaDENE_WS29
7106,Active    ,IR,A-17627,SENW S22-T24-R7E,15385,7,1,2B,,Pump,,Logan Creek,3.14,CFS,1409,87,272.8,Cuming,Lower Elkhorn,102200040401,1997-11-12,2000-09-01T00:00:00,1998-03-18T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040306.0,-96.60475549157245,42.05140008740256,Irrigation from Natural Stream,3.14,,Logan Creek,WaDENE_WS29
7106,Active    ,IR,A-17627, S22-T24-R7E,15386,7,1,2B,,Pump,,Logan Creek,3.14,CFS,1409,87,272.8,Cuming,Lower Elkhorn,102200040401,1997-11-12,2000-09-01T00:00:00,1998-03-18T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040306.0,-96.60475549157245,42.05140008740256,Irrigation from Natural Stream,3.14,,Logan Creek,WaDENE_WS29
7107,Active    ,IR,A-17678, S26-T27-R3E,15389,1,1,2B,,Pump,,Dog Creek,0.76,CFS,341,70,53.5,Wayne,Lower Elkhorn,102200040104,1998-06-01,2002-09-01T00:00:00,1998-07-14T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040104.0,-97.03803204264338,42.2794690186204,Irrigation from Natural Stream,0.76,,Dog Creek,WaDENE_WS31
7107,Active    ,IR,A-17678,NWNE S36-T27-R3E,15390,7,1,2B,,Pump,,Dog Creek,0.76,CFS,341,70,53.5,Wayne,Lower Elkhorn,102200040104,1998-06-01,2002-09-01T00:00:00,1998-07-14T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040104.0,-97.03803204264338,42.2794690186204,Irrigation from Natural Stream,0.76,,Dog Creek,WaDENE_WS31
7107,Active    ,IR,A-17678, S36-T27-R3E,15391,7,1,2B,,Pump,,Dog Creek,0.76,CFS,341,70,53.5,Wayne,Lower Elkhorn,102200040104,1998-06-01,2002-09-01T00:00:00,1998-07-14T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040104.0,-97.03803204264338,42.2794690186204,Irrigation from Natural Stream,0.76,,Dog Creek,WaDENE_WS31
7108,Active    ,IR,A-17725A, S2-T21-R8E,6396,7,1,2B,,Pump,,Logan Creek,0.84,CFS,376,234,197.0,Burt,Lower Elkhorn,102200040404,1999-01-29,2002-09-01T00:00:00,2000-02-10T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040404.0,-96.48323560626697,41.82128666134136,Irrigation from Natural Stream,0.84,,Logan Creek,WaDENE_WS29
7108,Active    ,IR,A-17725A, S2-T21-R8E,6405,1,1,2B,,Pump,,Logan Creek,0.84,CFS,376,234,197.0,Burt,Lower Elkhorn,102200040404,1999-01-29,2002-09-01T00:00:00,2000-02-10T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040404.0,-96.48323560626697,41.82128666134136,Irrigation from Natural Stream,0.84,,Logan Creek,WaDENE_WS29
7155,Active    ,IR,A-17756B, S32-T20-R8E,15394,7,1,2B,,Pump,,Logan Creek,0.22,CFS,98,140,30.5,Dodge,Lower Elkhorn,102200040406,1999-03-22,2002-09-01T00:00:00,1999-12-22T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040406.0,-96.5413394303392,41.66732171768816,Irrigation from Natural Stream,0.22,,Logan Creek,WaDENE_WS29
7155,Active    ,IR,A-17756B, S32-T20-R8E,15395,1,1,2B,,Pump,,Logan Creek,0.22,CFS,98,140,30.5,Dodge,Lower Elkhorn,102200040406,1999-03-22,2002-09-01T00:00:00,1999-12-22T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040406.0,-96.5413394303392,41.66732171768816,Irrigation from Natural Stream,0.22,,Logan Creek,WaDENE_WS29
7231,Active    ,IR,A-18127,SENW S30-T28-R5E,13382,1,1,2B,,Pump,,Myrtle Creek,1.09,CFS,489,70,76.0,Dixon,Lower Elkhorn,102200040207,2003-01-02,2006-09-01T00:00:00,2003-05-20T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200040207.0,-96.89183984966925,42.37336288927032,Irrigation from Natural Stream,1.09,,Myrtle Creek,WaDENE_WS478
7262,Active    ,ST,A-17928,SENE S34-T25-R4E,9640,1,1,2B,,Embankment No. 1,,"Plum Creek, Trib. To",25.0,AF,0,,0.0,Wayne,Lower Elkhorn,102200030302,2000-11-06,,2001-08-21T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030302.0,-96.94760601425823,42.09560103880894,Storage,,25.0,"Plum Creek, Trib. To",WaDENE_WS296
7352,Active    ,ST,A-17647, S31-T9-R5E,3703,1,1,2B,,Gertsch Reservoir,,"Cheese Creek, Trib. To",25.7,AF,0,,0.0,Lancaster,Lower Platte South,102002030302,1998-03-06,,1998-05-14T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030302.0,-96.89838837326415,40.71040433513932,Storage,,25.7,"Cheese Creek, Trib. To",WaDENE_WS479
7353,Active    ,ST,A-17932,NW S35-T9-R5E,3661,1,1,2B,,Urbach Pond No. 2,,"Spring Creek, Trib. To",20.9,AF,0,,0.0,Lancaster,Lower Platte South,102002030302,2000-11-09,,2001-02-06T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030302.0,-96.83159625035088,40.701489275300624,Storage,,20.9,"Spring Creek, Trib. To",WaDENE_WS224
7367,Active    ,ST,A-17432, S21-T11-R4E,9619,1,1,2B,,Road Res. 21-11-4,,"Middle Creek, North Branch, Trib. To",28.7,AF,0,,0.0,Seward,Lower Platte South,102002030202,1995-02-27,,1995-04-14T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030202.0,-96.96787389350585,40.910586348916375,Storage,,28.7,"Middle Creek, North Branch, Trib. To",WaDENE_WS480
7369,Active    ,IR,A-17567,SENW S35-T11-R4E,4370,7,1,2B,,Pump,,Middle Creek,1.51,CFS,677,70,106.0,Seward,Lower Platte South,102002030202,1997-03-25,1998-05-14T00:00:00,1997-05-14T00:00:00,,Open,2020-09-12T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030202.0,-96.94428576600431,40.88111925177586,Irrigation from Natural Stream,1.51,,Middle Creek,WaDENE_WS232
7369,Active    ,IR,A-17567,SWNW S35-T11-R4E,4373,1,1,2B,,Pump,,Middle Creek,1.51,CFS,677,70,106.0,Seward,Lower Platte South,102002030202,1997-03-25,1998-05-14T00:00:00,1997-05-14T00:00:00,,Open,2020-09-12T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030202.0,-96.94428576600431,40.88111925177586,Irrigation from Natural Stream,1.51,,Middle Creek,WaDENE_WS232
7384,Active    ,SO,A-17568,SWNE S2-T10-R4E,4290,1,1,2B,,Pump,,Schildt Livestock Waste Control Reservoir,27.9,AF,0,,113.0,Seward,Lower Platte South,102002030202,1997-03-26,1997-08-14T00:00:00,1997-05-14T00:00:00,,,,,,102002030202.0,-96.94234742322585,40.85999291106808,Storage Use-only,,27.9,Schildt Livestock Waste Control Reservoir,WaDENE_WS481
7414,Active    ,SO,A-17731,SENE S29-T13-R4E,15719,1,1,2B,,Pump,,Oak-Middle Reservoir 66-A,21.0,AF,0,,75.0,Butler,Lower Platte South,102002030403,1999-02-10,2002-09-01T00:00:00,1999-12-22T00:00:00,,,,,,102002030403.0,-96.99190008261438,41.066407566536,Storage Use-only,,21.0,Oak-Middle Reservoir 66-A,WaDENE_WS16
7414,Active    ,SO,A-17731,SENE S29-T13-R4E,15720,7,1,2B,,Pump,,Oak-Middle Reservoir 66-A,21.0,AF,0,,75.0,Butler,Lower Platte South,102002030403,1999-02-10,2002-09-01T00:00:00,1999-12-22T00:00:00,,,,,,102002030403.0,-96.99190008261438,41.066407566536,Storage Use-only,,21.0,Oak-Middle Reservoir 66-A,WaDENE_WS16
7415,Active    ,ST,A-17781, S7-T12-R5E,4946,1,1,2B,,Eugene Benes Reservoir,,"Oak Creek, Trib. To",16.88,AF,0,,0.0,Lancaster,Lower Platte South,102002030403,1999-07-22,,1999-11-22T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030403.0,-96.89262457780295,41.02167175683461,Storage,,16.88,"Oak Creek, Trib. To",WaDENE_WS81
7445,Active    ,IR,A-17751,NWNE S6-T11-R6E,15721,1,1,2B,,Pump,,Oak Creek,1.06,CFS,475,70,74.0,Lancaster,Lower Platte South,102002030406,1999-03-17,2002-09-01T00:00:00,1999-12-22T00:00:00,,Open,2020-09-12T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030406.0,-96.78773277549581,40.95139729741816,Irrigation from Natural Stream,1.06,,Oak Creek,WaDENE_WS151
7476,Active    ,ST,A-17525, S5-T12-R5E,15715,1,1,2B,,Studebaker Reservoir,,"Wagon Tongue Creek, Trib. To",21.15,AF,0,,0.0,Lancaster,Lower Platte South,102002030404,1996-07-11,1998-10-01T00:00:00,1996-08-28T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030404.0,-96.87291038620988,41.03873487643945,Storage,,21.15,"Wagon Tongue Creek, Trib. To",WaDENE_WS188
7490,Active    ,ST,A-17869,NWNW S29-T12-R4E,9637,1,1,2B,,SEC-GNW Reservoir,,"Oak Creek, Middle, Trib. To",22.7,AF,0,,0.0,Seward,Lower Platte South,102002030402,2000-06-13,,2000-08-30T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030402.0,-97.00406796221088,40.98823177977896,Storage,,22.7,"Oak Creek, Middle, Trib. To",WaDENE_WS337
7491,Active    ,ST,A-17933,NW S35-T9-R5E,3673,1,1,2B,,Urbach Pond No. 1,,"Spring Creek, Trib. To",36.3,AF,0,,0.0,Lancaster,Lower Platte South,102002030302,2000-11-09,,2001-02-06T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030302.0,-96.83340495400157,40.70377016511804,Storage,,36.3,"Spring Creek, Trib. To",WaDENE_WS224
7560,Active    ,ST,A-17830, S32-T13-R7E,9636,1,1,2B,,"Pat""s Pond",,Hobson Branch,2.5,AF,0,,0.0,Saunders,Lower Platte South,102002030503,2000-03-23,,2000-05-08T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030503.0,-96.64382112758928,41.05255148290354,Storage,,2.5,Hobson Branch,WaDENE_WS233
7587,Active    ,ST,A-17600,NENE S1-T10-R6E,4317,1,1,2B,,Hartland Homes North Pond,,"Salt Creek, Trib. To",12.0,AF,0,,0.0,Lancaster,Lower Platte South,102002030903,1997-07-21,,1998-04-14T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030903.0,-96.69620537405667,40.86021734194028,Storage,,12.0,"Salt Creek, Trib. To",WaDENE_WS82
7600,Active    ,ST,A-17684,SENW S22-T12-R6E,4896,1,1,2B,,Knudson Reservoir,,"Salt Creek, Little, Trib. To",23.0,AF,0,,0.0,Lancaster,Lower Platte South,102002030901,1998-06-30,,1998-08-17T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030901.0,-96.73198041650993,40.99602634825104,Storage,,23.0,"Salt Creek, Little, Trib. To",WaDENE_WS93
7648,Active    ,IR,A-17518, S20-T15-R8E,5660,1,1,2B,,Pump,,Silver Creek,0.63,CFS,282,70,44.0,Saunders,Lower Platte North,102002030802,1996-05-16,1999-09-01T00:00:00,1997-03-28T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030802.0,-96.54812450440633,41.2586167444345,Irrigation from Natural Stream,0.63,,Silver Creek,WaDENE_WS190
7792,Active    ,IR,A-18171,NWNW S28-T31-R47W,6927,1,1,2C,,Pump,,"Niobrara River, Trib. To",0.74,CFS,332,70,51.9,Dawes,Upper Niobrara-White,101500031101,2003-05-30,2006-09-01T00:00:00,2003-07-23T00:00:00,,Open,2019-09-12T00:00:00,Open,Canal Administration,101500031101.0,-102.84846011407582,42.63894865882014,Irrigation from Natural Stream,0.74,,"Niobrara River, Trib. To",WaDENE_WS311
