"Year","CategoryC","CategoryD","HR","CategoryA","KAcreFt"
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D","San Joaquin River","Agriculture",0
2004,"Return Flows Evaporation and Evapotranspiration","AG12","San Joaquin River","Agriculture",80.7
2004,"Conveyance Evaporation and ETAW","AG17","San Joaquin River","Agriculture",238.5
2004,"Conveyance Return Flow to Oregon","AG18A","San Joaquin River","Agriculture",0
2004,"Conveyance Return Flow to Nevada","AG18B","San Joaquin River","Agriculture",0
2004,"Conveyance Return Flow to Mexico","AG18C","San Joaquin River","Agriculture",0
2004,"Conveyance Deep Percolation to Oregon","AG18D","San Joaquin River","Agriculture",0
2004,"Conveyance Deep Percolation to Nevada","AG18E","San Joaquin River","Agriculture",0
2004,"Conveyance Deep Percolation to Mexico","AG18F","San Joaquin River","Agriculture",0
2004,"Conveyance Return Flows to Salt Sink","AG19A","San Joaquin River","Agriculture",0
2004,"Conveyance Return Flow for Delta Outflow","AG19B","San Joaquin River","Agriculture",0
2004,"Applied Water - Groundwater Recharge","AG2","San Joaquin River","Agriculture",54.1
2004,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","AG20A","San Joaquin River","Agriculture",0
2004,"Conveyance Return Flow to Developed Supply (Other PA)","AG20B","San Joaquin River","Agriculture",0
2004,"Conveyance Return Flow to Developed Supply (Other Region)","AG20C","San Joaquin River","Agriculture",0
2004,"Conveyance Seepage","AG21","San Joaquin River","Agriculture",13.9
2004,"Conveyance Deep Percolation","AG22","San Joaquin River","Agriculture",187.3
2004,"Conveyance Deep Percolation to Salt Sink","AG23","San Joaquin River","Agriculture",6.4
2004,"Evapotranspiration of Applied Water","AG3","San Joaquin River","Agriculture",4954.8
2004,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4","San Joaquin River","Agriculture",0
2004,"Deep Percolation of Applied Water","AG5","San Joaquin River","Agriculture",473.1
2004,"Deep Percolation of Applied Water to Salt Sink","AG6","San Joaquin River","Agriculture",260.8
2004,"Deep Percolation of Groundwater Recharge","AG7","San Joaquin River","Agriculture",54.1
2004,"Reuse of Return Flows within DAUCO","AG8","San Joaquin River","Agriculture",247.1
2004,"Return Flow to Oregon","AG9A","San Joaquin River","Agriculture",0
2004,"Return Flow to Nevada","AG9B","San Joaquin River","Agriculture",0
2004,"Return Flow to Mexico","AG9C","San Joaquin River","Agriculture",0
2004,"Deep Percolation to Oregon","AG9D","San Joaquin River","Agriculture",0
2004,"Deep Percolation to Nevada","AG9E","San Joaquin River","Agriculture",0
2004,"Deep Percolation to Mexico","AG9F","San Joaquin River","Agriculture",0
2004,"Applied Water Use","AWUAG","San Joaquin River","Agriculture",7058.8
2004,"Conveyance Applied Water Use","AWUAGC","San Joaquin River","Agriculture",446.1
2004,"Depletion","DEPAG","San Joaquin River","Agriculture",5441.7
2004,"Conveyance Depletion","DEPAGC","San Joaquin River","Agriculture",244.9
2004,"Net Water Use (Applied Water - Reuse)","NW1AG","San Joaquin River","Agriculture",5501.4
2004,"Conveyance Net Water Use (Applied Water - Reuse)","NW1AGC","San Joaquin River","Agriculture",244.9
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AG","San Joaquin River","Agriculture",5499.1
2004,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AGC","San Joaquin River","Agriculture",244.9
2004,"Applied Water Use","AWUIFR","San Joaquin River","Instream Flow Requirements",582.2
2004,"Depletion","DEPIFR","San Joaquin River","Instream Flow Requirements",303.8
2004,"Applied Water","IFR1","San Joaquin River","Instream Flow Requirements",582.2
2004,"Reuse of Return Flows within DAUCO","IFR2","San Joaquin River","Instream Flow Requirements",278.4
2004,"Return Flow to Salt Sink","IFR3A","San Joaquin River","Instream Flow Requirements",86
2004,"Return Flow to Oregon - Mexico - Nevada","IFR3B","San Joaquin River","Instream Flow Requirements",0
2004,"Return Flow for Delta Outflow","IFR3C","San Joaquin River","Instream Flow Requirements",217.8
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","IFR4A","San Joaquin River","Instream Flow Requirements",0
2004,"Return Flow to Developed Supply (Other PA)","IFR4B","San Joaquin River","Instream Flow Requirements",0
2004,"Return Flow to Developed Supply (Other Region)","IFR4C","San Joaquin River","Instream Flow Requirements",0
2004,"Net Water Use (Applied Water - Reuse)","NW1IFR","San Joaquin River","Instream Flow Requirements",303.8
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2IFR","San Joaquin River","Instream Flow Requirements",303.8
2004,"Applied Water Use","AWUMW","San Joaquin River","Managed Wetlands",491.3
2004,"Conveyance Applied Water Use","AWUMWC","San Joaquin River","Managed Wetlands",0.3
2004,"Depletion","DEPMW","San Joaquin River","Managed Wetlands",206.4
2004,"Conveyance Depletion","DEPMWC","San Joaquin River","Managed Wetlands",0.2
2004,"Applied Water","MW1","San Joaquin River","Managed Wetlands",491.3
2004,"Return Flows Evaporation and Evapotranspiration","MW10","San Joaquin River","Managed Wetlands",0.5
2004,"Conveyance Evaporation and ETAW","MW15","San Joaquin River","Managed Wetlands",0.2
2004,"Conveyance Return Flow to Oregon","MW16A","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Return Flow to Nevada","MW16B","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Return Flow to Mexico","MW16C","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Deep Percolation to Oregon","MW16D","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Deep Percolation to Nevada","MW16E","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Deep Percolation to Mexico","MW16F","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Return Flows to Salt Sink","MW17A","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Return Flow for Delta Outflow","MW17B","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","MW18A","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Return Flow to Developed Supply (Other PA)","MW18B","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Return Flow to Developed Supply (Other Region)","MW18C","San Joaquin River","Managed Wetlands",0
2004,"Conveyance Seepage","MW19","San Joaquin River","Managed Wetlands",0
2004,"Evapotranspiration of Applied Water","MW2","San Joaquin River","Managed Wetlands",205.2
2004,"Conveyance Deep Percolation","MW20","San Joaquin River","Managed Wetlands",0.1
2004,"Conveyance Deep Percolation to Salt Sink","MW21","San Joaquin River","Managed Wetlands",0
2004,"Deep Percolation of Applied Water","MW3","San Joaquin River","Managed Wetlands",123
2004,"Deep Percolation of Applied Water to Salt Sink","MW4","San Joaquin River","Managed Wetlands",0.2
2004,"Deep Percolation of Groundwater Recharge","MW5","San Joaquin River","Managed Wetlands",0
2004,"Reuse of Return Flows within DAUCO","MW6","San Joaquin River","Managed Wetlands",0.4
2004,"Return Flow to Oregon","MW7A","San Joaquin River","Managed Wetlands",0
2004,"Return Flow to Nevada","MW7B","San Joaquin River","Managed Wetlands",0
2004,"Return Flow to Mexico","MW7C","San Joaquin River","Managed Wetlands",0
2004,"Deep Percolation to Oregon","MW7D","San Joaquin River","Managed Wetlands",0
2004,"Deep Percolation to Nevada","MW7E","San Joaquin River","Managed Wetlands",0
2004,"Deep Percolation to Mexico","MW7F","San Joaquin River","Managed Wetlands",0
2004,"Return Flow to Salt Sink","MW8A","San Joaquin River","Managed Wetlands",0
2004,"Return Flow for Delta Outflow","MW8B","San Joaquin River","Managed Wetlands",0.5
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","MW9A","San Joaquin River","Managed Wetlands",0
2004,"Return Flow to Developed Supply (Other PA)","MW9B","San Joaquin River","Managed Wetlands",161.5
2004,"Return Flow to Developed Supply (Other Region)","MW9C","San Joaquin River","Managed Wetlands",0
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","MW9D","San Joaquin River","Managed Wetlands",0
2004,"Net Water Use (Applied Water - Reuse)","NW1MW","San Joaquin River","Managed Wetlands",206.4
2004,"Conveyance Net Water Use (Applied Water - Reuse)","NW1MWC","San Joaquin River","Managed Wetlands",0.2
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MW","San Joaquin River","Managed Wetlands",206.4
2004,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MWC","San Joaquin River","Managed Wetlands",0.2
2004,"Applied Water Use","AWURDO","San Joaquin River","Required Delta Outflow",0
2004,"Depletion","DEPRDO","San Joaquin River","Required Delta Outflow",0
2004,"Net Water Use (Applied Water - Reuse)","NW1RDO","San Joaquin River","Required Delta Outflow",0
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2RDO","San Joaquin River","Required Delta Outflow",0
2004,"Applied Water","RDO1","San Joaquin River","Required Delta Outflow",0
2004,"Return Flow for Delta Outflow","RDO2","San Joaquin River","Required Delta Outflow",0
2004,"Applied Water Use","AWUURB","San Joaquin River","Urban",616.5
2004,"Conveyance Applied Water Use","AWUURBC","San Joaquin River","Urban",23.8
2004,"Depletion","DEPURB","San Joaquin River","Urban",321
2004,"Conveyance Depletion","DEPURBC","San Joaquin River","Urban",15.6
2004,"Net Water Use (Applied Water - Reuse)","NW1URB","San Joaquin River","Urban",318.7
2004,"Conveyance Net Water Use (Applied Water - Reuse)","NW1URBC","San Joaquin River","Urban",15.6
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URB","San Joaquin River","Urban",321
2004,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URBC","San Joaquin River","Urban",15.6
2004,"Applied Water - Residential - Single Family Interior","URB1","San Joaquin River","Urban",121.1
2004,"Evapotranspiration of Applied Water","URB10","San Joaquin River","Urban",207.2
2004,"Evaporation and Evapotranspiration of Groundwater Recharge","URB11","San Joaquin River","Urban",0
2004,"Deep Percolation of Applied Water","URB12","San Joaquin River","Urban",214.3
2004,"Deep Percolation of Applied Water to Salt Sink","URB13","San Joaquin River","Urban",13.3
2004,"Deep Percolation of Groundwater Recharge","URB14","San Joaquin River","Urban",0
2004,"Reuse of Return Flows within DAUCO","URB15A","San Joaquin River","Urban",26.5
2004,"Urban - Wastewater Recycling","URB15B","San Joaquin River","Urban",0
2004,"Urban - Desalination","URB15C","San Joaquin River","Urban",0
2004,"Evaporation and Evapotranspiration of Wastewater","URB16","San Joaquin River","Urban",16.4
2004,"Return Flow to Oregon","URB17A","San Joaquin River","Urban",0
2004,"Return Flow to Nevada","URB17B","San Joaquin River","Urban",0
2004,"Return Flow to Mexico","URB17C","San Joaquin River","Urban",0
2004,"Deep Percolation to Oregon","URB17D","San Joaquin River","Urban",0
2004,"Deep Percolation to Nevada","URB17E","San Joaquin River","Urban",0
2004,"Deep Percolation to Mexico","URB17F","San Joaquin River","Urban",0
2004,"Return Flow to Salt Sink","URB18A","San Joaquin River","Urban",0
2004,"Return Flow for Delta Outflow","URB18B","San Joaquin River","Urban",58.3
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","URB19A","San Joaquin River","Urban",0.2
2004,"Return Flow to Developed Supply (Other PA)","URB19B","San Joaquin River","Urban",56.8
2004,"Return Flow to Developed Supply (Other Region)","URB19C","San Joaquin River","Urban",0
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","URB19D","San Joaquin River","Urban",0
2004,"Applied Water - Residential - Single Family Exterior","URB2","San Joaquin River","Urban",215.8
2004,"Return Flows Evaporation and Evapotranspiration","URB20","San Joaquin River","Urban",25.8
2004,"Conveyance Evaporation and ETAW","URB25","San Joaquin River","Urban",14.6
2004,"Conveyance Return Flow to Oregon","URB26A","San Joaquin River","Urban",0
2004,"Conveyance Return Flow to Nevada","URB26B","San Joaquin River","Urban",0
2004,"Conveyance Return Flow to Mexico","URB26C","San Joaquin River","Urban",0
2004,"Conveyance Deep Percolation to Oregon","URB26D","San Joaquin River","Urban",0
2004,"Conveyance Deep Percolation to Nevada","URB26E","San Joaquin River","Urban",0
2004,"Conveyance Deep Percolation to Mexico","URB26F","San Joaquin River","Urban",0
2004,"Conveyance Return Flows to Salt Sink","URB27A","San Joaquin River","Urban",0
2004,"Conveyance Return Flow for Delta Outflow","URB27B","San Joaquin River","Urban",0
2004,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","URB28A","San Joaquin River","Urban",0
2004,"Conveyance Return Flow to Developed Supply (Other PA)","URB28B","San Joaquin River","Urban",0
2004,"Conveyance Return Flow to Developed Supply (Other Region)","URB28C","San Joaquin River","Urban",0
2004,"Conveyance Seepage","URB29","San Joaquin River","Urban",0
2004,"Applied Water - Residential - Multi Family Interior","URB3","San Joaquin River","Urban",81
2004,"Conveyance Deep Percolation","URB30","San Joaquin River","Urban",8.2
2004,"Conveyance Deep Percolation to Salt Sink","URB31","San Joaquin River","Urban",1
2004,"Applied Water - Residential - Multi Family Exterior","URB4","San Joaquin River","Urban",44.8
2004,"Applied Water - Commercial Use","URB5","San Joaquin River","Urban",43.8
2004,"Applied Water - Industrial Use","URB6","San Joaquin River","Urban",74.9
2004,"Applied Water - Urban Large Landscape","URB7","San Joaquin River","Urban",29.1
2004,"Applied Water - Energy Production","URB8","San Joaquin River","Urban",6
2004,"Applied Water - Groundwater","URB9","San Joaquin River","Urban",0
2004,"Applied Water Use","AWUWSR","San Joaquin River","Wild and Scenic River",1504.2
2004,"Depletion","DEPWSR","San Joaquin River","Wild and Scenic River",1122.9
2004,"Net Water Use (Applied Water - Reuse)","NW1WSR","San Joaquin River","Wild and Scenic River",1122.9
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2WSR","San Joaquin River","Wild and Scenic River",1122.9
2004,"Applied Water","WSR1","San Joaquin River","Wild and Scenic River",1504.2
2004,"Reuse of Return Flows within DAUCO","WSR2","San Joaquin River","Wild and Scenic River",381.3
2004,"Return Flow to Salt Sink","WSR3A","San Joaquin River","Wild and Scenic River",0
2004,"Return Flow to Oregon - Mexico - Nevada","WSR3B","San Joaquin River","Wild and Scenic River",0
2004,"Return Flow for Delta Outflow","WSR3C","San Joaquin River","Wild and Scenic River",1122.9
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","WSR4A","San Joaquin River","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other PA)","WSR4B","San Joaquin River","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other Region)","WSR4C","San Joaquin River","Wild and Scenic River",0
2004,"Applied Water","AG1","South Coast","Agriculture",779.3
2004,"Return Flow to Salt Sink","AG10A","South Coast","Agriculture",124.3
2004,"Return Flow for Delta Outflow","AG10B","South Coast","Agriculture",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","AG11A","South Coast","Agriculture",7.9
2004,"Return Flow to Developed Supply (Other PA)","AG11B","South Coast","Agriculture",0
2004,"Return Flow to Developed Supply (Other Region)","AG11C","South Coast","Agriculture",0
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D","South Coast","Agriculture",0
2004,"Return Flows Evaporation and Evapotranspiration","AG12","South Coast","Agriculture",0
2004,"Conveyance Evaporation and ETAW","AG17","South Coast","Agriculture",15.8
2004,"Conveyance Return Flow to Oregon","AG18A","South Coast","Agriculture",0
2004,"Conveyance Return Flow to Nevada","AG18B","South Coast","Agriculture",0
2004,"Conveyance Return Flow to Mexico","AG18C","South Coast","Agriculture",0
2004,"Conveyance Deep Percolation to Oregon","AG18D","South Coast","Agriculture",0
2004,"Conveyance Deep Percolation to Nevada","AG18E","South Coast","Agriculture",0
2004,"Conveyance Deep Percolation to Mexico","AG18F","South Coast","Agriculture",0
2004,"Conveyance Return Flows to Salt Sink","AG19A","South Coast","Agriculture",0
2004,"Conveyance Return Flow for Delta Outflow","AG19B","South Coast","Agriculture",0
2004,"Applied Water - Groundwater Recharge","AG2","South Coast","Agriculture",11.8
2004,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","AG20A","South Coast","Agriculture",0
2004,"Conveyance Return Flow to Developed Supply (Other PA)","AG20B","South Coast","Agriculture",0
2004,"Conveyance Return Flow to Developed Supply (Other Region)","AG20C","South Coast","Agriculture",0
