"Year","CategoryC","CategoryD","PA","CategoryA","KAcreFt"
2012,"Deep Percolation to Oregon","URB17D",702,"Urban",0
2012,"Deep Percolation to Nevada","URB17E",702,"Urban",0
2012,"Deep Percolation to Mexico","URB17F",702,"Urban",0
2012,"Return Flow to Salt Sink","URB18A",702,"Urban",0
2012,"Return Flow for Delta Outflow","URB18B",702,"Urban",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","URB19A",702,"Urban",0
2012,"Return Flow to Developed Supply (Other PA)","URB19B",702,"Urban",0
2012,"Return Flow to Developed Supply (Other Region)","URB19C",702,"Urban",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","URB19D",702,"Urban",0
2012,"Applied Water - Residential - Single Family Exterior","URB2",702,"Urban",3.5
2012,"Return Flows Evaporation and Evapotranspiration","URB20",702,"Urban",0
2012,"Conveyance Evaporation and ETAW","URB25",702,"Urban",0
2012,"Conveyance Return Flow to Oregon","URB26A",702,"Urban",0
2012,"Conveyance Return Flow to Nevada","URB26B",702,"Urban",0
2012,"Conveyance Return Flow to Mexico","URB26C",702,"Urban",0
2012,"Conveyance Deep Percolation to Oregon","URB26D",702,"Urban",0
2012,"Conveyance Deep Percolation to Nevada","URB26E",702,"Urban",0
2012,"Conveyance Deep Percolation to Mexico","URB26F",702,"Urban",0
2012,"Conveyance Return Flows to Salt Sink","URB27A",702,"Urban",0
2012,"Conveyance Return Flow for Delta Outflow","URB27B",702,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","URB28A",702,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","URB28B",702,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","URB28C",702,"Urban",0
2012,"Conveyance Seepage","URB29",702,"Urban",0
2012,"Applied Water - Residential - Multi Family Interior","URB3",702,"Urban",2.4
2012,"Conveyance Deep Percolation","URB30",702,"Urban",0
2012,"Conveyance Deep Percolation to Salt Sink","URB31",702,"Urban",0
2012,"Applied Water - Residential - Multi Family Exterior","URB4",702,"Urban",1.4
2012,"Applied Water - Commercial Use","URB5",702,"Urban",0.9
2012,"Applied Water - Industrial Use","URB6",702,"Urban",1
2012,"Applied Water - Urban Large Landscape","URB7",702,"Urban",0.3
2012,"Applied Water - Energy Production","URB8",702,"Urban",0
2012,"Applied Water - Groundwater","URB9",702,"Urban",1.6
2012,"Applied Water Use","AWUWSR",702,"Wild and Scenic River",0
2012,"Depletion","DEPWSR",702,"Wild and Scenic River",0
2012,"Net Water Use (Applied Water - Reuse)","NW1WSR",702,"Wild and Scenic River",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2WSR",702,"Wild and Scenic River",0
2012,"Applied Water","WSR1",702,"Wild and Scenic River",0
2012,"Reuse of Return Flows within DAUCO","WSR2",702,"Wild and Scenic River",0
2012,"Return Flow to Salt Sink","WSR3A",702,"Wild and Scenic River",0
2012,"Return Flow to Oregon - Mexico - Nevada","WSR3B",702,"Wild and Scenic River",0
2012,"Return Flow for Delta Outflow","WSR3C",702,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","WSR4A",702,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other PA)","WSR4B",702,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other Region)","WSR4C",702,"Wild and Scenic River",0
2012,"Applied Water","AG1",703,"Agriculture",2381.3
2012,"Return Flow to Salt Sink","AG10A",703,"Agriculture",0
2012,"Return Flow for Delta Outflow","AG10B",703,"Agriculture",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","AG11A",703,"Agriculture",0
2012,"Return Flow to Developed Supply (Other PA)","AG11B",703,"Agriculture",0
2012,"Return Flow to Developed Supply (Other Region)","AG11C",703,"Agriculture",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D",703,"Agriculture",0
2012,"Return Flows Evaporation and Evapotranspiration","AG12",703,"Agriculture",0
2012,"Conveyance Evaporation and ETAW","AG17",703,"Agriculture",23.6
2012,"Conveyance Return Flow to Oregon","AG18A",703,"Agriculture",0
2012,"Conveyance Return Flow to Nevada","AG18B",703,"Agriculture",0
2012,"Conveyance Return Flow to Mexico","AG18C",703,"Agriculture",0
2012,"Conveyance Deep Percolation to Oregon","AG18D",703,"Agriculture",0
2012,"Conveyance Deep Percolation to Nevada","AG18E",703,"Agriculture",0
2012,"Conveyance Deep Percolation to Mexico","AG18F",703,"Agriculture",0
2012,"Conveyance Return Flows to Salt Sink","AG19A",703,"Agriculture",0
2012,"Conveyance Return Flow for Delta Outflow","AG19B",703,"Agriculture",0
2012,"Applied Water - Groundwater Recharge","AG2",703,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","AG20A",703,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","AG20B",703,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","AG20C",703,"Agriculture",0
2012,"Conveyance Seepage","AG21",703,"Agriculture",0
2012,"Conveyance Deep Percolation","AG22",703,"Agriculture",27.3
2012,"Conveyance Deep Percolation to Salt Sink","AG23",703,"Agriculture",0
2012,"Evapotranspiration of Applied Water","AG3",703,"Agriculture",1952.4
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4",703,"Agriculture",0
2012,"Deep Percolation of Applied Water","AG5",703,"Agriculture",290.5
2012,"Deep Percolation of Applied Water to Salt Sink","AG6",703,"Agriculture",138.4
2012,"Deep Percolation of Groundwater Recharge","AG7",703,"Agriculture",0
2012,"Reuse of Return Flows within DAUCO","AG8",703,"Agriculture",0
2012,"Return Flow to Oregon","AG9A",703,"Agriculture",0
2012,"Return Flow to Nevada","AG9B",703,"Agriculture",0
2012,"Return Flow to Mexico","AG9C",703,"Agriculture",0
2012,"Deep Percolation to Oregon","AG9D",703,"Agriculture",0
2012,"Deep Percolation to Nevada","AG9E",703,"Agriculture",0
2012,"Deep Percolation to Mexico","AG9F",703,"Agriculture",0
2012,"Applied Water Use","AWUAG",703,"Agriculture",2381.3
2012,"Conveyance Applied Water Use","AWUAGC",703,"Agriculture",50.9
2012,"Depletion","DEPAG",703,"Agriculture",2090.8
2012,"Conveyance Depletion","DEPAGC",703,"Agriculture",23.6
2012,"Net Water Use (Applied Water - Reuse)","NW1AG",703,"Agriculture",2090.8
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1AGC",703,"Agriculture",23.6
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AG",703,"Agriculture",2090.8
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AGC",703,"Agriculture",23.6
2012,"Applied Water Use","AWUIFR",703,"Instream Flow Requirements",0
2012,"Depletion","DEPIFR",703,"Instream Flow Requirements",0
2012,"Applied Water","IFR1",703,"Instream Flow Requirements",0
2012,"Reuse of Return Flows within DAUCO","IFR2",703,"Instream Flow Requirements",0
2012,"Return Flow to Salt Sink","IFR3A",703,"Instream Flow Requirements",0
2012,"Return Flow to Oregon - Mexico - Nevada","IFR3B",703,"Instream Flow Requirements",0
2012,"Return Flow for Delta Outflow","IFR3C",703,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","IFR4A",703,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other PA)","IFR4B",703,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other Region)","IFR4C",703,"Instream Flow Requirements",0
2012,"Net Water Use (Applied Water - Reuse)","NW1IFR",703,"Instream Flow Requirements",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2IFR",703,"Instream Flow Requirements",0
2012,"Applied Water Use","AWUMW",703,"Managed Wetlands",31.8
2012,"Conveyance Applied Water Use","AWUMWC",703,"Managed Wetlands",0
2012,"Depletion","DEPMW",703,"Managed Wetlands",23.2
2012,"Conveyance Depletion","DEPMWC",703,"Managed Wetlands",0
2012,"Applied Water","MW1",703,"Managed Wetlands",31.8
2012,"Return Flows Evaporation and Evapotranspiration","MW10",703,"Managed Wetlands",0
2012,"Conveyance Evaporation and ETAW","MW15",703,"Managed Wetlands",0
2012,"Conveyance Return Flow to Oregon","MW16A",703,"Managed Wetlands",0
2012,"Conveyance Return Flow to Nevada","MW16B",703,"Managed Wetlands",0
2012,"Conveyance Return Flow to Mexico","MW16C",703,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Oregon","MW16D",703,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Nevada","MW16E",703,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Mexico","MW16F",703,"Managed Wetlands",0
2012,"Conveyance Return Flows to Salt Sink","MW17A",703,"Managed Wetlands",0
2012,"Conveyance Return Flow for Delta Outflow","MW17B",703,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","MW18A",703,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","MW18B",703,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","MW18C",703,"Managed Wetlands",0
2012,"Conveyance Seepage","MW19",703,"Managed Wetlands",0
2012,"Evapotranspiration of Applied Water","MW2",703,"Managed Wetlands",23.2
2012,"Conveyance Deep Percolation","MW20",703,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Salt Sink","MW21",703,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water","MW3",703,"Managed Wetlands",8.6
2012,"Deep Percolation of Applied Water to Salt Sink","MW4",703,"Managed Wetlands",0
2012,"Deep Percolation of Groundwater Recharge","MW5",703,"Managed Wetlands",0
2012,"Reuse of Return Flows within DAUCO","MW6",703,"Managed Wetlands",0
2012,"Return Flow to Oregon","MW7A",703,"Managed Wetlands",0
2012,"Return Flow to Nevada","MW7B",703,"Managed Wetlands",0
2012,"Return Flow to Mexico","MW7C",703,"Managed Wetlands",0
2012,"Deep Percolation to Oregon","MW7D",703,"Managed Wetlands",0
2012,"Deep Percolation to Nevada","MW7E",703,"Managed Wetlands",0
2012,"Deep Percolation to Mexico","MW7F",703,"Managed Wetlands",0
2012,"Return Flow to Salt Sink","MW8A",703,"Managed Wetlands",0
2012,"Return Flow for Delta Outflow","MW8B",703,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","MW9A",703,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other PA)","MW9B",703,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other Region)","MW9C",703,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","MW9D",703,"Managed Wetlands",0
2012,"Net Water Use (Applied Water - Reuse)","NW1MW",703,"Managed Wetlands",23.2
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1MWC",703,"Managed Wetlands",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MW",703,"Managed Wetlands",23.2
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MWC",703,"Managed Wetlands",0
2012,"Applied Water Use","AWURDO",703,"Required Delta Outflow",0
2012,"Depletion","DEPRDO",703,"Required Delta Outflow",0
2012,"Net Water Use (Applied Water - Reuse)","NW1RDO",703,"Required Delta Outflow",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2RDO",703,"Required Delta Outflow",0
2012,"Applied Water","RDO1",703,"Required Delta Outflow",0
2012,"Return Flow for Delta Outflow","RDO2",703,"Required Delta Outflow",0
2012,"Applied Water Use","AWUURB",703,"Urban",35.7
2012,"Conveyance Applied Water Use","AWUURBC",703,"Urban",0
2012,"Depletion","DEPURB",703,"Urban",12.5
2012,"Conveyance Depletion","DEPURBC",703,"Urban",0
2012,"Net Water Use (Applied Water - Reuse)","NW1URB",703,"Urban",12.5
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1URBC",703,"Urban",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URB",703,"Urban",12.5
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URBC",703,"Urban",0
2012,"Applied Water - Residential - Single Family Interior","URB1",703,"Urban",6.9
2012,"Evapotranspiration of Applied Water","URB10",703,"Urban",12.5
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","URB11",703,"Urban",0
2012,"Deep Percolation of Applied Water","URB12",703,"Urban",21.2
2012,"Deep Percolation of Applied Water to Salt Sink","URB13",703,"Urban",0
2012,"Deep Percolation of Groundwater Recharge","URB14",703,"Urban",0
2012,"Reuse of Return Flows within DAUCO","URB15A",703,"Urban",2
2012,"Urban - Wastewater Recycling","URB15B",703,"Urban",0
2012,"Urban - Desalination","URB15C",703,"Urban",0
2012,"Evaporation and Evapotranspiration of Wastewater","URB16",703,"Urban",0
2012,"Return Flow to Oregon","URB17A",703,"Urban",0
2012,"Return Flow to Nevada","URB17B",703,"Urban",0
2012,"Return Flow to Mexico","URB17C",703,"Urban",0
2012,"Deep Percolation to Oregon","URB17D",703,"Urban",0
2012,"Deep Percolation to Nevada","URB17E",703,"Urban",0
2012,"Deep Percolation to Mexico","URB17F",703,"Urban",0
2012,"Return Flow to Salt Sink","URB18A",703,"Urban",0
2012,"Return Flow for Delta Outflow","URB18B",703,"Urban",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","URB19A",703,"Urban",0
2012,"Return Flow to Developed Supply (Other PA)","URB19B",703,"Urban",0
2012,"Return Flow to Developed Supply (Other Region)","URB19C",703,"Urban",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","URB19D",703,"Urban",0
2012,"Applied Water - Residential - Single Family Exterior","URB2",703,"Urban",10.4
2012,"Return Flows Evaporation and Evapotranspiration","URB20",703,"Urban",0
2012,"Conveyance Evaporation and ETAW","URB25",703,"Urban",0
2012,"Conveyance Return Flow to Oregon","URB26A",703,"Urban",0
2012,"Conveyance Return Flow to Nevada","URB26B",703,"Urban",0
2012,"Conveyance Return Flow to Mexico","URB26C",703,"Urban",0
2012,"Conveyance Deep Percolation to Oregon","URB26D",703,"Urban",0
2012,"Conveyance Deep Percolation to Nevada","URB26E",703,"Urban",0
2012,"Conveyance Deep Percolation to Mexico","URB26F",703,"Urban",0
2012,"Conveyance Return Flows to Salt Sink","URB27A",703,"Urban",0
2012,"Conveyance Return Flow for Delta Outflow","URB27B",703,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","URB28A",703,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","URB28B",703,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","URB28C",703,"Urban",0
2012,"Conveyance Seepage","URB29",703,"Urban",0
2012,"Applied Water - Residential - Multi Family Interior","URB3",703,"Urban",7
2012,"Conveyance Deep Percolation","URB30",703,"Urban",0
2012,"Conveyance Deep Percolation to Salt Sink","URB31",703,"Urban",0
2012,"Applied Water - Residential - Multi Family Exterior","URB4",703,"Urban",4.2
2012,"Applied Water - Commercial Use","URB5",703,"Urban",2.5
2012,"Applied Water - Industrial Use","URB6",703,"Urban",3.7
2012,"Applied Water - Urban Large Landscape","URB7",703,"Urban",1
2012,"Applied Water - Energy Production","URB8",703,"Urban",0
2012,"Applied Water - Groundwater","URB9",703,"Urban",0
2012,"Applied Water Use","AWUWSR",703,"Wild and Scenic River",0
2012,"Depletion","DEPWSR",703,"Wild and Scenic River",0
2012,"Net Water Use (Applied Water - Reuse)","NW1WSR",703,"Wild and Scenic River",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2WSR",703,"Wild and Scenic River",0
2012,"Applied Water","WSR1",703,"Wild and Scenic River",0
2012,"Reuse of Return Flows within DAUCO","WSR2",703,"Wild and Scenic River",0
2012,"Return Flow to Salt Sink","WSR3A",703,"Wild and Scenic River",0
2012,"Return Flow to Oregon - Mexico - Nevada","WSR3B",703,"Wild and Scenic River",0
2012,"Return Flow for Delta Outflow","WSR3C",703,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","WSR4A",703,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other PA)","WSR4B",703,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other Region)","WSR4C",703,"Wild and Scenic River",0
2012,"Applied Water","AG1",704,"Agriculture",597.1
2012,"Return Flow to Salt Sink","AG10A",704,"Agriculture",0
2012,"Return Flow for Delta Outflow","AG10B",704,"Agriculture",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","AG11A",704,"Agriculture",0
2012,"Return Flow to Developed Supply (Other PA)","AG11B",704,"Agriculture",0
2012,"Return Flow to Developed Supply (Other Region)","AG11C",704,"Agriculture",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D",704,"Agriculture",0
2012,"Return Flows Evaporation and Evapotranspiration","AG12",704,"Agriculture",0
2012,"Conveyance Evaporation and ETAW","AG17",704,"Agriculture",17.1
2012,"Conveyance Return Flow to Oregon","AG18A",704,"Agriculture",0
2012,"Conveyance Return Flow to Nevada","AG18B",704,"Agriculture",0
2012,"Conveyance Return Flow to Mexico","AG18C",704,"Agriculture",0
2012,"Conveyance Deep Percolation to Oregon","AG18D",704,"Agriculture",0
2012,"Conveyance Deep Percolation to Nevada","AG18E",704,"Agriculture",0
2012,"Conveyance Deep Percolation to Mexico","AG18F",704,"Agriculture",0
2012,"Conveyance Return Flows to Salt Sink","AG19A",704,"Agriculture",0
2012,"Conveyance Return Flow for Delta Outflow","AG19B",704,"Agriculture",0
2012,"Applied Water - Groundwater Recharge","AG2",704,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","AG20A",704,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","AG20B",704,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","AG20C",704,"Agriculture",0
2012,"Conveyance Seepage","AG21",704,"Agriculture",0
2012,"Conveyance Deep Percolation","AG22",704,"Agriculture",19.9
2012,"Conveyance Deep Percolation to Salt Sink","AG23",704,"Agriculture",0
2012,"Evapotranspiration of Applied Water","AG3",704,"Agriculture",454.5
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4",704,"Agriculture",0
2012,"Deep Percolation of Applied Water","AG5",704,"Agriculture",142.6
2012,"Deep Percolation of Applied Water to Salt Sink","AG6",704,"Agriculture",0
2012,"Deep Percolation of Groundwater Recharge","AG7",704,"Agriculture",0
2012,"Reuse of Return Flows within DAUCO","AG8",704,"Agriculture",0
2012,"Return Flow to Oregon","AG9A",704,"Agriculture",0
2012,"Return Flow to Nevada","AG9B",704,"Agriculture",0
2012,"Return Flow to Mexico","AG9C",704,"Agriculture",0
2012,"Deep Percolation to Oregon","AG9D",704,"Agriculture",0
2012,"Deep Percolation to Nevada","AG9E",704,"Agriculture",0
2012,"Deep Percolation to Mexico","AG9F",704,"Agriculture",0
2012,"Applied Water Use","AWUAG",704,"Agriculture",597.1
2012,"Conveyance Applied Water Use","AWUAGC",704,"Agriculture",37
