,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,ReasonRemoved,index
1131,,,,Unknown,,,,,,ACTIVE,41H 23613 00,TOOHEY FAMILY INC,1947-05-01,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=50470,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S158981,MTwr_S158982",MT_Consumptive Use,,"MTwr_WS7638,MTwr_WS7397",Bad WaterSourceUUID,115511.0
1132,,,,Unknown,,,,,7.75,ACTIVE,41H 23616 00,TOOHEY FAMILY INC,1947-05-01,,,,STATEMENT OF CLAIM,800.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=50477,1,,320.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S158985,MTwr_S158986",MT_Consumptive Use,,"MTwr_WS7638,MTwr_WS7397",Bad WaterSourceUUID,115514.0
1133,,,,Unknown,,,,,"0.01,6.06",ACTIVE,41H 23748 00,"STONGINGTON, EMILY L TRUST,ROBERT G DAVIS, ROXI M DAVIS, JAMES HOUDASHELT, LINDA HOUDASHELT, STEVEN G JONES, S & S CONSTRUCTION LLC","1979-07-24,1893-06-01",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM","640.0,1.5","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=322862,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=336605",1,,",160.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S158998,MTwr_S158999",MT_Consumptive Use,,"MTwr_WS7339,MTwr_WS2",Bad WaterSourceUUID,115526.0
1134,,,,Unknown,,,,,0.06,ACTIVE,41H 2431 00,"DONALD L SUHR, SHIRLEY T SUHR",1932-05-03,,,,STATEMENT OF CLAIM,9.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=6612,1,,1.5,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S159042,MTwr_S159041",MT_Consumptive Use,,"MTwr_WS7347,MTwr_WS7344",Bad WaterSourceUUID,115568.0
1135,,,,Unknown,,,,,"1.55,6.6",ACTIVE,41H 24591 00,"LARAE D SALES, WALTER B J SALES,RICHARD J OGLE, ROBERTA E OGLE","1865-06-15,1981-04-07",,,,"PROVISIONAL PERMIT,STATEMENT OF CLAIM",",113.0","COMMERCIAL,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=52158,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=52159",1,,",210.7",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S159055,MTwr_S159056",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS7319",Bad WaterSourceUUID,115581.0
1136,,,,Unknown,,,,,13.75,ACTIVE,41H 25616 00,COWAN & SKINNER RANCH CO,1956-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=53939,1,,465.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S159126,MTwr_S159129,MTwr_S159127,MTwr_S159125,MTwr_S159128",MT_Consumptive Use,,"MTwr_WS7324,MTwr_WS7440",Bad WaterSourceUUID,115645.0
1137,,,,Unknown,,,,,",0.05",ACTIVE,41H 25620 00,"EAGLE ROCK RESERVE,CHERYL S ROLLER, WILLIAM G ROLLER","1931-01-01,1979-12-07",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5","DOMESTIC,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=53946,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=53947",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S159132,MTwr_S159133",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS7356",Bad WaterSourceUUID,115648.0
1138,,,,Unknown,,,,,"0.57,0.05",ACTIVE,41H 26091 00,"HAMMER RANCH LLC,KYRAN E KUNKEL","1980-01-09,1899-06-20",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=54765,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=54766",1,,",42.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S159187,MTwr_S159186",MT_Consumptive Use,,"MTwr_WS332,MTwr_WS2",Bad WaterSourceUUID,115701.0
1139,,,,Unknown,,,,,3.75,ACTIVE,41H 26886 00,COWAN & SKINNER RANCH CO,1901-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=56148,1,,150.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S159232,MTwr_S159231",MT_Consumptive Use,,"MTwr_WS7324,MTwr_WS7440",Bad WaterSourceUUID,115733.0
1140,,,,Unknown,,,,,"0.05,5.0",ACTIVE,41H 27675 00,"BRENDA V WOODHAM, JOSEPH F WOODHAM,LOUISE R DAVIS, DEAN D DRENZEK, KRISTI L DRENZEK, DEAN HATTEN, TRI-H STABLES LLC","1906-06-01,1980-06-18",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=57520,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=57521",1,,",140.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S159272,MTwr_S159273",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS7339",Bad WaterSourceUUID,115773.0
1141,,,,Unknown,,,,,"0.11,",ACTIVE,41H 29106 00,"DONALD CHAMBERLAIN, JOYCE CHAMBERLAIN,OUSEL FALLS SUBD INC","1980-09-03,1967-12-31",,,,"PROVISIONAL PERMIT,STATEMENT OF CLAIM","80.6,1.0","FISHERY, FISH AND WILDLIFE,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=60015,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=60014",1,,",0.2",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S159388,MTwr_S159387",MT_Consumptive Use,,"MTwr_WS7641,MTwr_WS7436",Bad WaterSourceUUID,115884.0
1142,,,,Unknown,,,,,18.0,ACTIVE,41H 30008922,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS",1985-07-01,,,,WATER RESERVATION,13030.52,FISHERY,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=344721,1,,,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S160270,MTwr_S160275,MTwr_S160279,MTwr_S160277,MTwr_S160281,MTwr_S160282,MTwr_S160268,MTwr_S160267,MTwr_S160273,MTwr_S160272,MTwr_S160271,MTwr_S160283,MTwr_S160278,MTwr_S160269,MTwr_S160276,MTwr_S160274,MTwr_S160280",MT_Consumptive Use,,"MTwr_WS7476,MTwr_WS7358",Bad WaterSourceUUID,116520.0
1143,,,,Unknown,,,,,0.9,ACTIVE,41H 30108494,DARRELL S MORGAN,1961-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445349,1,,36.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163710,MTwr_S163711",MT_Consumptive Use,,"MTwr_WS7537,MTwr_WS7536",Bad WaterSourceUUID,119690.0
1144,,,,Unknown,,,,,0.9,ACTIVE,41H 30108495,ZADE S MORGAN,1961-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445350,1,,36.3,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163712,MTwr_S163713",MT_Consumptive Use,,"MTwr_WS7537,MTwr_WS7536",Bad WaterSourceUUID,119691.0
1145,,,,Unknown,,,,,,ACTIVE,41H 30108545,LORNA A STIFTER,1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445400,1,,0.11,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163738,MTwr_S163737",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119712.0
1146,,,,Unknown,,,,,,ACTIVE,41H 30108546,"KEVIN R RIPLEY, MELINDA S RIPLEY",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445401,1,,0.02,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163739,MTwr_S163740",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119713.0
1147,,,,Unknown,,,,,,ACTIVE,41H 30108547,"DANIEL J RADKE, STACY L RADKE",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445402,1,,0.13,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163742,MTwr_S163741",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119714.0
1148,,,,Unknown,,,,,,ACTIVE,41H 30108548,"BRIAN ORTEGA, DEBRA A ORTEGA, SAMUEL A ORTEGA",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445403,1,,0.13,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163744,MTwr_S163743",MT_Consumptive Use,,"MTwr_WS7354,MTwr_WS7359",Bad WaterSourceUUID,119715.0
1149,,,,Unknown,,,,,,ACTIVE,41H 30108549,"ANNA BARTKOWIAK, NEVIN M BRYERS",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445404,1,,0.13,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163746,MTwr_S163745",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119716.0
1150,,,,Unknown,,,,,,ACTIVE,41H 30109726,"BRANDON KAHL, DANA KAHL",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446539,1,,0.13,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163803,MTwr_S163804",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119770.0
1151,,,,Unknown,,,,,,ACTIVE,41H 30109759,"ERIN L ARNOLD, JAMIE L ARNOLD",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446572,1,,0.13,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163837,MTwr_S163836",MT_Consumptive Use,,"MTwr_WS7354,MTwr_WS7359",Bad WaterSourceUUID,119802.0
1152,,,,Unknown,,,,,,ACTIVE,41H 30109760,"ANNA BARTKOWIAK, NEVIN M BRYERS",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446573,1,,0.13,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163839,MTwr_S163838",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119803.0
1153,,,,Unknown,,,,,,ACTIVE,41H 30109761,"ASHLEY BRUMWELL, GAGE BRUMWELL",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446574,1,,0.1,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163841,MTwr_S163840",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119804.0
1154,,,,Unknown,,,,,,ACTIVE,41H 30109762,BLAKE BRUMWELL,1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446575,1,,0.13,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163842,MTwr_S163843",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119805.0
1155,,,,Unknown,,,,,,ACTIVE,41H 30109763,"ASHLEY PARSONS, SHANE PARSONS",1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446576,1,,0.12,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163845,MTwr_S163844",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119806.0
1156,,,,Unknown,,,,,,ACTIVE,41H 30109764,MICHAEL F ROSS,1919-09-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446577,1,,0.15,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S163846,MTwr_S163847",MT_Consumptive Use,,"MTwr_WS7546,MTwr_WS7350",Bad WaterSourceUUID,119807.0
1157,,,,Unknown,,,,,"0.49,0.04",ACTIVE,41H 30445 00,"GREENWING TEAL LLC,HERBERT REINTSMA","1960-07-02,1980-11-21",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM","1.5,39.0","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62337,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62336",1,,",13.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S164285,MTwr_S164286",MT_Consumptive Use,,"MTwr_WS7355,MTwr_WS2",Bad WaterSourceUUID,120201.0
1158,,,,Unknown,,,,,"0.57,0.05",ACTIVE,41H 30465 00,"GARY N BROWN, PATRICIA C BROWN,LARRENE R THOMAS, LARRY R THOMAS","1980-11-24,1866-12-31",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62370,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62371",1,,",15.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S164293,MTwr_S164294",MT_Consumptive Use,,"MTwr_WS7384,MTwr_WS2",Bad WaterSourceUUID,120208.0
1159,,,,Unknown,,,,,"0.06,",ACTIVE,41H 30575 00,"BILL MONTGOMERY, MADELYN MONTGOMERY,COKER, FITZ LH TRUST","1885-04-11,1980-12-01",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",2.55","DOMESTIC, IRRIGATION,RECREATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62560,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62561",1,,",1.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S164312,MTwr_S164313",MT_Consumptive Use,,"MTwr_WS64,MTwr_WS2",Bad WaterSourceUUID,120225.0
1160,,,,Unknown,,,,,1.25,ACTIVE,41H 31233 00,HAROLD D MCREYNOLDS,1937-09-01,,,,STATEMENT OF CLAIM,317.28,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=63712,1,,64.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S164373,MTwr_S164375,MTwr_S164374",MT_Consumptive Use,,"MTwr_WS700,MTwr_WS7308",Bad WaterSourceUUID,120280.0
1161,,,,Unknown,,,,,2.5,ACTIVE,41H 31237 00,HAROLD D MCREYNOLDS,1937-07-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=63718,1,,55.8,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S164381,MTwr_S164382",MT_Consumptive Use,,"MTwr_WS700,MTwr_WS7308",Bad WaterSourceUUID,120284.0
1162,,,,Unknown,,,,,"0.17,1.88",ACTIVE,41H 31362 00,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS,AMY VOWELL","1981-01-20,1900-06-29",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",2.17",IRRIGATION,,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=63936,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=63937",1,,"10.33,71.6",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S164402,MTwr_S164403",MT_Consumptive Use,,"MTwr_WS4143,MTwr_WS2",Bad WaterSourceUUID,120301.0
1163,,,,Unknown,,,,,,ACTIVE,41H 33086 00,MATTHEW L WHITE,1963-12-30,,,,STATEMENT OF CLAIM,304.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=66929,1,,160.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S164528,MTwr_S164525,MTwr_S164526,MTwr_S164527",MT_Consumptive Use,,"MTwr_WS2345,MTwr_WS7625",Bad WaterSourceUUID,120411.0
1164,,,,Unknown,,,,,,ACTIVE,41H 36805 00,"ARLENE VELTKAMP, HAROLD G VELTKAMP",1875-09-10,,,,STATEMENT OF CLAIM,290.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=73403,1,,320.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S164818,MTwr_S164817,MTwr_S164816,MTwr_S164815",MT_Consumptive Use,,"MTwr_WS7674,MTwr_WS329",Bad WaterSourceUUID,120674.0
1165,,,,Unknown,,,,,"0.07,3.75",ACTIVE,41H 3786 00,"OLIVER LIMITED PARTNERSHIP,TIM LINN","1957-12-31,1878-10-01",,,,"EXEMPT NOTICE,STATEMENT OF CLAIM","1.0,1125.0","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=10333,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=10331",1,,",558.0",,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S164898,MTwr_S164897",MT_Consumptive Use,,"MTwr_WS323,MTwr_WS2",Bad WaterSourceUUID,120743.0
1166,,,,Unknown,,,,,"0.05,",ACTIVE,41H 39216 00,"MARSHA A MONTGOMERY, MICHAEL G MONTGOMERY,JACK BOLENDER, LUCILLE BOLENDER","1981-12-08,1966-01-01",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.54","DOMESTIC, STOCK,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=77611,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=77610",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S164986,MTwr_S164985",MT_Consumptive Use,,"MTwr_WS7323,MTwr_WS2",Bad WaterSourceUUID,120821.0
1167,,,,Unknown,,,,,,ACTIVE,41H 42381 00,JEFFERSON ISLAND LLC,1885-01-13,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=83090,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S165127,MTwr_S165126,MTwr_S165128,MTwr_S165129",MT_Consumptive Use,,"MTwr_WS7542,MTwr_WS7453",Bad WaterSourceUUID,120956.0
1168,,,,Unknown,,,,,"0.08,0.04",ACTIVE,41H 42464 00,"PEGGY J REIHMAN, THOMAS C REIHMAN,DOUG JOHNSON","1865-12-31,1982-03-09",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM","2.25,4.0","LAWN AND GARDEN, DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=325654,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=83237",1,,"0.5,1.8",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S165158,MTwr_S165157",MT_Consumptive Use,,"MTwr_WS7364,MTwr_WS2",Bad WaterSourceUUID,120980.0
1169,,,,Unknown,,,,,,ACTIVE,41H 48964 00,"JOSEPH D CLARK, MARGARET A CLARK, HANES, ELIZABETH M ISSUE TRUST",1862-07-02,,,,STATEMENT OF CLAIM,200.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=94499,1,,160.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S165519,MTwr_S165518",MT_Consumptive Use,,"MTwr_WS7585,MTwr_WS7453",Bad WaterSourceUUID,121329.0
1170,,,,Unknown,,,,,,ACTIVE,41H 48982 00,"JENNIFER T READ,ANN L SCHULTZ","1982-04-29,1892-09-10",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5",STOCK,,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=94530,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=94529",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S165545,MTwr_S165546",MT_Consumptive Use,,"MTwr_WS7400,MTwr_WS2",Bad WaterSourceUUID,121347.0
1171,,,,Unknown,,,,,,ACTIVE,41H 48983 00,"JAMES T DUNN, JOHN M DUNN, RONDA DUNN, STEPHEN P DUNN, GM RANCH LLLP,PERRY L SCHULTZ","1982-04-29,1898-03-17",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5",STOCK,,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=94532,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=94531",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S165548,MTwr_S165547",MT_Consumptive Use,,"MTwr_WS7400,MTwr_WS2",Bad WaterSourceUUID,121348.0
