SiteID,ConnecPOUSiteID,ConnecPODSiteID,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,StateCV,HUC8,HUC12,County,PODorPOUSite,WaterSourceID
3334281,3334281,3334273,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,3334281,3334274,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,3334281,3334275,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,3334281,3334276,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,3334281,3334277,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,3334281,3334278,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,3334281,3334279,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,3334281,3334280,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334285,3334285,3334282,UTss_S1400,1163,West Point City Water System,NULL,Unspecified,-112.0855329,41.1219826,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334285,3334285,3334283,UTss_S1400,1163,West Point City Water System,NULL,Unspecified,-112.0855329,41.1219826,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334293,3334293,3334286,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,3334293,3334287,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,3334293,3334288,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,3334293,3334289,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,3334293,3334290,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,3334293,3334291,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334295,3334295,3334294,UTss_S1412,1165,Clear Creek Utilities,NULL,Unspecified,-111.1665799,39.77114261,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3334306,3334306,3334296,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334297,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334298,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334299,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334300,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334301,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334302,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334303,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334304,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,3334306,3334305,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334310,3334310,3334307,UTss_S1429,1167,Wales Town Water System,NULL,Unspecified,-111.6360429,39.48544379,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334310,3334310,3334308,UTss_S1429,1167,Wales Town Water System,NULL,Unspecified,-111.6360429,39.48544379,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334310,3334310,3334309,UTss_S1429,1167,Wales Town Water System,NULL,Unspecified,-111.6360429,39.48544379,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334319,3334319,3334292,UTss_S144,1015,East Carbon City,NULL,Unspecified,-110.4081681,39.54082178,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3334320,3334320,3334312,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,3334320,3334313,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,3334320,3334314,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,3334320,3334315,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,3334320,3334316,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,3334320,3334317,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,3334320,3334318,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334327,3334327,3334321,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,3334327,3334322,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,3334327,3334323,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,3334327,3334324,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,3334327,3334325,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,3334327,3334326,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334336,3334336,3334328,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,3334336,3334330,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,3334336,3334331,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,3334336,3334332,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,3334336,3334333,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,3334336,3334334,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,3334336,3334335,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334341,3334341,3334338,UTss_S1464,1171,Virgin,NULL,Unspecified,-113.2055367,37.19474028,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334341,3334341,3334339,UTss_S1464,1171,Virgin,NULL,Unspecified,-113.2055367,37.19474028,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334341,3334341,3334340,UTss_S1464,1171,Virgin,NULL,Unspecified,-113.2055367,37.19474028,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334345,3334345,3334329,UTss_S147,1016,Junction Town,NULL,Unspecified,-112.2238668,38.23570507,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334345,3334345,3334337,UTss_S147,1016,Junction Town,NULL,Unspecified,-112.2238668,38.23570507,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334347,3334347,3334342,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334347,3334347,3334343,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334347,3334347,3334344,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334347,3334347,3334346,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334355,3334355,3334348,UTss_S1482,1173,Manila Town Water System,NULL,Unspecified,-109.7069225,40.98528026,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Daggett,POU,115918
3334355,3334355,3334349,UTss_S1482,1173,Manila Town Water System,NULL,Unspecified,-109.7069225,40.98528026,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Daggett,POU,115918
3334355,3334355,3334350,UTss_S1482,1173,Manila Town Water System,NULL,Unspecified,-109.7069225,40.98528026,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Daggett,POU,115918
3334355,3334355,3334351,UTss_S1482,1173,Manila Town Water System,NULL,Unspecified,-109.7069225,40.98528026,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Daggett,POU,115918
3334355,3334355,3334353,UTss_S1482,1173,Manila Town Water System,NULL,Unspecified,-109.7069225,40.98528026,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Daggett,POU,115918
3334355,3334355,3334354,UTss_S1482,1173,Manila Town Water System,NULL,Unspecified,-109.7069225,40.98528026,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Daggett,POU,115918
3334357,3334357,3334356,UTss_S1484,1174,Wanship Cottage Sites,NULL,Unspecified,-111.4063756,40.79649192,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334359,3334359,3334358,UTss_S1487,1175,Corinne City Corp.,NULL,Unspecified,-112.1203698,41.54961358,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334379,3334379,3334360,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334361,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334363,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334364,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334365,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334366,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334367,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334368,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334369,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334370,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334371,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334374,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334375,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334376,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334377,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334379,3334379,3334378,UTss_S1505,1176,Kanab City,NULL,Unspecified,-112.523473,37.02707165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3334390,3334390,3334380,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334381,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334382,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334384,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334385,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334386,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334387,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334388,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334390,3334390,3334389,UTss_S1516,1177,West Jordan City Water System,NULL,Unspecified,-112.0000593,40.60084883,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334393,3334393,3334391,UTss_S1519,1178,Ticaboo Utility Improvement District,NULL,Unspecified,-110.698398,37.67820956,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3334393,3334393,3334392,UTss_S1519,1178,Ticaboo Utility Improvement District,NULL,Unspecified,-110.698398,37.67820956,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3334401,3334401,3334395,UTss_S1530,1179,Wellsville City Corp.,NULL,Unspecified,-111.9427768,41.62253001,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334401,3334401,3334396,UTss_S1530,1179,Wellsville City Corp.,NULL,Unspecified,-111.9427768,41.62253001,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334401,3334401,3334397,UTss_S1530,1179,Wellsville City Corp.,NULL,Unspecified,-111.9427768,41.62253001,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334401,3334401,3334398,UTss_S1530,1179,Wellsville City Corp.,NULL,Unspecified,-111.9427768,41.62253001,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334401,3334401,3334399,UTss_S1530,1179,Wellsville City Corp.,NULL,Unspecified,-111.9427768,41.62253001,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334407,3334407,3334402,UTss_S1536,1180,Clearfield City Water System,NULL,Unspecified,-112.0254707,41.10239021,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334407,3334407,3334403,UTss_S1536,1180,Clearfield City Water System,NULL,Unspecified,-112.0254707,41.10239021,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334407,3334407,3334404,UTss_S1536,1180,Clearfield City Water System,NULL,Unspecified,-112.0254707,41.10239021,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334407,3334407,3334405,UTss_S1536,1180,Clearfield City Water System,NULL,Unspecified,-112.0254707,41.10239021,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334407,3334407,3334406,UTss_S1536,1180,Clearfield City Water System,NULL,Unspecified,-112.0254707,41.10239021,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334409,3334409,3334408,UTss_S1538,1181,Clinton City Water System,NULL,Unspecified,-112.0652415,41.13946479,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334413,3334413,3334411,UTss_S1542,1182,Kingston Town Water System,NULL,Unspecified,-112.179262,38.20666772,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334413,3334413,3334412,UTss_S1542,1182,Kingston Town Water System,NULL,Unspecified,-112.179262,38.20666772,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334415,3334415,3334414,UTss_S1544,1183,Glenwood Town Water System,NULL,Unspecified,-111.9876086,38.7624519,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3334418,3334418,3334416,UTss_S1547,1184,Circleville Town Water System,NULL,Unspecified,-112.2722819,38.17114164,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334418,3334418,3334417,UTss_S1547,1184,Circleville Town Water System,NULL,Unspecified,-112.2722819,38.17114164,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334424,3334424,3334419,UTss_S1553,1185,Torrey Town Water System,NULL,Unspecified,-111.4128907,38.30282338,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wayne,POU,115918
3334424,3334424,3334420,UTss_S1553,1185,Torrey Town Water System,NULL,Unspecified,-111.4128907,38.30282338,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wayne,POU,115918
3334424,3334424,3334422,UTss_S1553,1185,Torrey Town Water System,NULL,Unspecified,-111.4128907,38.30282338,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wayne,POU,115918
3334424,3334424,3334423,UTss_S1553,1185,Torrey Town Water System,NULL,Unspecified,-111.4128907,38.30282338,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wayne,POU,115918
3334427,3334427,3334425,UTss_S1558,1187,Minersville Water System,NULL,Unspecified,-112.9517217,38.22090123,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Beaver,POU,115918
3334427,3334427,3334426,UTss_S1558,1187,Minersville Water System,NULL,Unspecified,-112.9517217,38.22090123,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Beaver,POU,115918
3334433,3334433,3334428,UTss_S1563,1188,Center Creek Water System,NULL,Unspecified,-111.3547728,40.47820075,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3334433,3334433,3334430,UTss_S1563,1188,Center Creek Water System,NULL,Unspecified,-111.3547728,40.47820075,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3334433,3334433,3334431,UTss_S1563,1188,Center Creek Water System,NULL,Unspecified,-111.3547728,40.47820075,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3334433,3334433,3334432,UTss_S1563,1188,Center Creek Water System,NULL,Unspecified,-111.3547728,40.47820075,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
