surveyNo,yr,pwsCode2,pwsName
179200,2020,TX2330003,VAL VERDE COUNTY WCID COMSTOCK
793000,2020,TX0910006,CITY OF SHERMAN
823850,2020,TX0910046,STARR WSC
233200,2020,TX0910028,CITY OF DORCHESTER
358610,2020,TX0910081,MARILEE SUD
358600,2020,TX0910012,CITY OF GUNTER
932800,2020,TX0430050,WESTON WSC
683200,2020,TX0910034,PINK HILL WSC
1102383,2020,TX0910146,CITY OF KNOLLWOOD
179300,2020,TX0660015,DUVAL COUNTY CRD CONCEPCION
179320,2020,TX2260060,CONCHO RURAL WATER WATER VALLEY
179327,2020,TX1450018,CONCORD-ROBBINS WSC
806623,2020,TX1450031,SOUTHEAST WSC SYSTEM 4
806622,2020,TX1450029,SOUTHEAST WSC SYSTEM 3
490600,2020,TX1450008,CITY OF LEONA
179398,2020,TX0540017,CONE WSC
180000,2020,TX1970002,CITY OF MIAMI
180195,2020,TX1700225,CONROE BAY WATER SEWER SUPPLY
181310,2020,TX1010132,GREENGATE ACRES SUBDIVISION
181312,2020,TX1700032,PATTON VILLAGE WEST WATER SYSTEM
181314,2020,TX1010285,HIGHLAND MOBILE HOME SUBDIVISION
181316,2020,TX1010157,HIGHLAND RIDGE SUBDIVISION
181317,2020,TX1010700,HUFFMAN HEIGHTS SUBDIVISION
181318,2020,TX1700021,JOY VILLAGE
181319,2020,TX1700029,LAKEWOOD COLONY
181321,2020,TX1700051,PEACH CREEK OAKS SUBDIVISION
181322,2020,TX1700114,PIONEER TRAILS SUBDIVISION
197116,2020,TX1700290,BENNETT WOODS
181326,2020,TX1700033,SPRING FOREST SUBDIVISION
181327,2020,TX1010255,SPRINGMONT SUBDIVISION
181328,2020,TX1010219,TALL CEDARS MOBILE HOME SUBDIVISION
181329,2020,TX1010252,URBAN ACRES SUBDIVISION
181395,2020,TX1700161,PORTER TERRACE
181401,2020,TX1010287,MEADOWLAKE ESTATES
828050,2020,TX0790005,CITY OF SUGAR LAND
285657,2020,TX0790498,FORT BEND COUNTY MUD 128
182900,2020,TX2490049,HILLS OF BRIAR OAKS
183855,2020,TX2200117,COOLEY POINT
183840,2020,TX0180040,COONEY CAVERN LODGE
184210,2020,TX1050029,CHAPARRAL WATER SYSTEM HAYS
184405,2020,TX1810123,CORBETT WATER SYSTEM 1
184450,2020,TX0150414,CORDI MARIAN VILLA
184500,2020,TX1700152,CORINTHIAN POINT MUD 2
184800,2020,TX2340021,CORINTH WSC
184825,2020,TX1011692,CORNERSTONES MUD
184850,2020,TX1120013,CORNERSVILLE WSC
184905,2020,TX0230005,CORONADO SHORES WATER SYSTEM
186400,2020,TX0500013,CORYELL CITY WATER SUPPLY DISTRICT
320200,2020,TX0500002,CITY OF GATESVILLE
345200,2020,TX0500023,THE GROVE WSC
287400,2020,TX0500016,FLAT WSC
295450,2020,TX0500017,FORT GATES WSC
581700,2020,TX0500020,MOUNTAIN WSC
186850,2020,TX0360004,COTTON BAYOU PARK
186900,2020,TX0950014,COTTON CENTER WSC
186905,2020,TX0270013,CITY OF COTTONWOOD SHORES
186908,2020,TX0570094,COTTONWOOD CREEK MOBILE HOME PARK
186915,2020,TX2270355,COTTONWOOD CREEK MUD 1
186920,2020,TX1010283,COTTONWOOD PARK WATER SYSTEM
187000,2020,TX1420001,CITY OF COTULLA
187155,2020,TX1210019,COUGAR COUNTRY WATER SYSTEM
187310,2020,TX0270014,COUNCIL CREEK VILLAGE
187423,2020,TX2300021,COUNTRY CLUB ESTATES
187430,2020,TX0200337,COUNTRY CREEK ESTATES WATER SYSTEM
187450,2020,TX1910005,COUNTRY ESTATES MOBILE HOME PARK
188055,2020,TX0200134,COUNTRYSIDE MOBILE HOME PARK
188070,2020,TX1810060,COUNTRY SQUIRE WATER & SEWER
188075,2020,TX1870138,COUNTRY WOOD WATER SYSTEM
188200,2020,TX1090021,COVINGTON WATER WORKS
188790,2020,TX1070228,C R C WSC
189000,2020,TX1290007,CITY OF CRANDALL
189800,2020,TX0520001,CITY OF CRANE
190600,2020,TX0180013,CITY OF CRANFILLS GAP
191400,2020,TX1550011,CITY OF CRAWFORD
191500,2020,TX1840024,CRAZY HORSE RANCH WATER
191800,2020,TX1070016,CRESCENT HEIGHTS WSC
192000,2020,TX1011647,CREEKSIDE ESTATES SOUTH
192100,2020,TX0610191,CREEKSIDE WATER SYSTEM
192110,2020,TX2470021,CREEKWOOD ESTATES
192125,2020,TX1630029,CREEKWOOD RANCHES WSC
192200,2020,TX1260053,CITY OF CRESSON
192800,2020,TX2010010,CRIMS CHAPEL WSC
192850,2020,TX0610187,CRIPPLE CREEK WSC
193307,2020,TX1000061,COUNTRYWOOD WATER SYSTEM
193310,2020,TX2340050,CROOKED CREEK WSC
193400,2020,TX1010118,CROSBY MUD
194500,2020,TX1550059,CROSS COUNTRY WSC
652057,2020,TX1550134,PATRICK WSC
389243,2020,TX0180071,HIGHLAND PARK WSC
194600,2020,TX0300003,CITY OF CROSS PLAINS
194900,2020,TX2010011,CROSS ROADS SUD
465800,2020,TX0920003,CITY OF KILGORE
564391,2020,TX2120077,WWWW WATER SYSTEM
494810,2020,TX0920020,LIBERTY DANVILLE FWSD 2
194901,2020,TX2010058,CROSS ROADS SUD GREENWOOD RANCH ME
195400,2020,TX0780001,CITY OF CROWELL
863500,2020,TX0780013,THALIA WSC
195602,2020,TX2200336,BEAR CREEK ESTATES
195604,2020,TX1260122,MARTIN CREEK ESTATES
195608,2020,TX1260084,BUFFALO CREEK
195610,2020,TX1260090,JOHN DAME
195612,2020,TX1260082,ROCK CREEK ESTATES
195995,2020,TX2200148,CIRCLE R RANCHETTES
196200,2020,TX2540001,CITY OF CRYSTAL CITY
196600,2020,TX2010012,CRYSTAL FARMS WSC
197055,2020,TX1330153,FREMONT WATER
197100,2020,TX1460101,MEADOW GLEN CRYSTAL SPRINGS WATER
197112,2020,TX1700756,AUTUMN ACRES WATER SYSTEM
197113,2020,TX1700580,1485 LIMITED CRYSTAL SPRINGS WATER CO
197114,2020,TX1700626,THE OAKS
197115,2020,TX1700066,WHISPERING PINES
197117,2020,TX1700434,CHAPARRAL PLACE WATER SYSTEM
197119,2020,TX1700435,COUNTRY WEST
197120,2020,TX1700198,LIVE OAK ESTATES
197121,2020,TX1700322,DEER GLEN WATER SYSTEM
197122,2020,TX1700432,OAK CREEK II
197123,2020,TX1700433,TOWER GLEN ESTATES
197124,2020,TX1700289,TOWER WOODS
197125,2020,TX1700466,WINCHESTER PLACE
197126,2020,TX1700612,TIMBERLAND ESTATES
197127,2020,TX1700622,CRYSTAL SPRINGS WATER COMPANY CHASEWOOD
197129,2020,TX1700613,WHITE OAK HILLS
197200,2020,TX2120015,CRYSTAL SYSTEMS
198600,2020,TX1120001,CITY OF CUMBY
199050,2020,TX0370051,CUNEY RURAL WATER SUPPLY
200100,2020,TX1013271,COTTAGE GARDENS
200200,2020,TX1740001,CITY OF CUSHING
200471,2020,TX2470019,C WILLOW WATER CO
200480,2020,TX1010120,CYPRESS FOREST WATER SYSTEM
201230,2020,TX1010430,CYPRESS CREEK UTILITY DISTRICT
370230,2020,TX1012740,HARRIS COUNTY MUD 230
201100,2020,TX1010354,CYPRESS BROOK ESTATES
201225,2020,TX0460024,CYPRESS COVE WSC
201235,2020,TX2290007,CYPRESS CREEK WSC
201250,2020,TX1012048,CYPRESS GARDENS MOBILE HOME SUBDIVISION
201260,2020,TX1012378,CYPRESS HILL MUD 1
201270,2020,TX1011792,CYPRESS HILL SUBDIVISION
201920,2020,TX1460109,CYPRESS LAKES WATER SYSTEM
201925,2020,TX1011552,CYPRESS PASS ESTATES
202050,2020,TX1020047,CYPRESS VILLAGE WATER SYSTEM
202090,2020,TX1700301,CYPRESSWOOD ESTATES
205300,2020,TX1000065,DAIRYLAND HEIGHTS WATER SYSTEM
205600,2020,TX1460004,CITY OF DAISETTA
688857,2020,TX1900004,CITY OF POINT
206000,2020,TX0560001,DALHART MUNICIPAL WATER SYSTEM
206750,2020,TX1870126,DALLARDSVILLE SEGNO WSC
215150,2020,TX1870089,DAMASCUS STRYKER WSC
215200,2020,TX0200025,BRAZORIA COUNTY FWSD 1 DAMON
215450,2020,TX0200011,CITY OF DANBURY
215600,2020,TX1480002,DARROUZETT MUNICIPAL WATER SYSTEM
216400,2020,TX1460002,CITY OF DAYTON
216410,2020,TX1460141,DAYTON CREEK WATER SYSTEM
216500,2020,TX1460136,DAYTON OAKS ESTATE
216800,2020,TX1830025,DEADWOOD WSC
216970,2020,TX0260014,DEANVILLE WSC
217000,2020,TX2120009,DEAN WSC
217100,2020,TX1830006,DEBERRY WSC
217200,2020,TX2490005,CITY OF DECATUR
217265,2020,TX1700386,DECKER HILLS
217300,2020,TX2490030,DECATUR ACRES WATER
217525,2020,TX2360025,DEEP RIVER PLANTATION
217555,2020,TX1840111,TOWN OF ANNETTA DEER CREEK
218500,2020,TX0270006,DEER SPRINGS WATER COMPANY
218580,2020,TX0860098,DEERWOOD SUBDIVISION
220400,2020,TX1150001,CITY OF DELL
220820,2020,TX2330050,DEL GRANDE MOBILE HOME PARK
221200,2020,TX2330001,DEL RIO UTILITIES COMMISSION
889180,2020,TX2330006,LAUGHLIN AIR FORCE BASE
222050,2020,TX2030004,DENNING WSC
222803,2020,TX0610016,DENTON ESTATES MOBILE HOME PARK
223600,2020,TX2510001,CITY OF DENVER CITY
224800,2020,TX0430032,DESERT WSC
226000,2020,TX1460008,CITY OF DEVERS
226600,2020,TX1630006,CITY OF DEVINE
226800,2020,TX1630008,MEDINA COUNTY WCID 2
227000,2020,TX0740023,DIAL WSC
227100,2020,TX0370017,DIALVILLE OAKLAND WSC
227115,2020,TX1700143,DIAMOND HEAD WSC
229200,2020,TX0820001,CITY OF DILLEY
230000,2020,TX1440003,LEE COUNTY FWSD 1
230800,2020,TX0350001,DIMMITT MUNICIPAL WATER SYSTEM
230950,2020,TX2010013,DIRGIN WSC
231428,2020,TX1700178,DOBBIN PLANTERSVILLE WSC 1
231430,2020,TX0930049,DOBBIN PLANTERSVILLE WSC 2
231600,2020,TX0740002,CITY OF DODD CITY
783200,2020,TX0740044,BOIS D ARC MUD
394000,2020,TX0740003,CITY OF HONEY GROVE
547745,2020,TX0740039,MCCRAW CHAPEL WSC
951200,2020,TX0740008,CITY OF WINDOM
232000,2020,TX2040051,DODGE OAKHURST WSC 2
232400,2020,TX0440002,CITY OF DODSON
232550,2020,TX1070043,DOGWOOD ESTATES WATER COMPANY
232575,2020,TX0010038,DOGWOOD HILLS NORTH
640600,2020,TX0010001,CITY OF PALESTINE
686900,2020,TX0010026,PLEASANT SPRINGS WSC
232805,2020,TX1010931,ALDINE VILLAGE SUBDIVISION
232808,2020,TX1700037,DOMESTIC WATER COMPANY ROYAL FOREST SUBD
232845,2020,TX0810022,DONIE WATER WORKS
234290,2020,TX0610179,DOUBLE ROCK ESTATES
234800,2020,TX2290004,DOUCETTE WATER SYSTEM
956800,2020,TX2290001,CITY OF WOODVILLE
235600,2020,TX0770013,DOUGHERTY WATER WORKS
236400,2020,TX0340015,CITY OF DOUGLASSVILLE
236480,2020,TX0610210,DOVE HOLLOW WATER SYSTEM
941855,2020,TX1011238,WHITE OAK BEND MUD
722624,2020,TX1010872,REID ROAD MUD 1
722626,2020,TX1011928,REID ROAD MUD 2
237349,2020,TX2130042,SOMERVELL COUNTY WATER DISTRICT - WHEELE
329000,2020,TX2130001,CITY OF GLEN ROSE
237355,2020,TX2270058,DRAPER ESTATES WATER SYSTEM
237356,2020,TX0260019,APACHE HILLS
237361,2020,TX0210010,SMETANA FOREST
237363,2020,TX0260010,LAKEVIEW N MARSHALL OAKS SOMMERVILLE PLA
237368,2020,TX0260021,SOMERVILLE PLACE
237364,2020,TX0210042,LAKEWOOD ESTATES
237367,2020,TX0260022,CLARA HILLS WATER SYSTEM
237369,2020,TX0260032,WHISPERING WOODS
237373,2020,TX1700184,LAKE LOUISE SUBDIVISION
240500,2020,TX1840100,DU CHANE CHATEAUX
240600,2020,TX2120011,LINDALE RURAL WSC DC
497200,2020,TX2120002,CITY OF LINDALE
242060,2020,TX2460038,DURHAM PARK WSC
243900,2020,TX1010145,NITSCH & SON UTILITY
244220,2020,TX1820061,THE CLIFFS
244280,2020,TX1460150,SOUTHERN OAKS WATER SYSTEM
244403,2020,TX2410020,EAGLE CREEK TRAILER PARK
244410,2020,TX2470022,EAGLE CREEK RANCH
244678,2020,TX0370052,EAGLES BLUFF
247000,2020,TX0450002,CITY OF EAGLE LAKE
247067,2020,TX0460214,EAGLES PEAK RANCH WSC
247400,2020,TX0250015,CITY OF EARLY
247800,2020,TX1400002,CITY OF EARTH
248600,2020,TX2410001,WHARTON COUNTY WCID 2
248601,2020,TX1070167,EAST CEDAR CREEK FWSD BROOKSHIRE
248607,2020,TX1070041,DIXIE ISLE WATER SYSTEM
248609,2020,TX1070019,EAST CEDAR CREEK FWSD B A MCKAY
248610,2020,TX1450019,EAST CEDAR CREEK WATER SYSTEM
248616,2020,TX0150082,EAST CENTRAL SUD PALM PARK WATER
248700,2020,TX1550023,EAST CRAWFORD WSC
249000,2020,TX2100006,EAST LAMAR WSC
249250,2020,TX1580066,EAST MARION COUNTY WATER SUPPLY CO
249300,2020,TX1630010,EAST MEDINA COUNTY SUD UNIT 1
249445,2020,TX2300033,CITY OF EAST MOUNTAIN
249500,2020,TX1760004,EAST NEWTON WSC
603200,2020,TX1760001,CITY OF NEWTON
249525,2020,TX1700283,EAST PLANTATION UTILITY DISTRICT
249601,2020,TX0340068,EASTERN CASS WSC
249615,2020,TX0610161,EAST PONDER ESTATES
250818,2020,TX1700478,EASTWOOD HILLS SUBDIVISION
250820,2020,TX1110052,EASTWOOD VILLAGE
250850,2020,TX0950064,EBELING WSC
250900,2020,TX2010014,EBENEZER WSC
251000,2020,TX0740007,CITY OF ECTOR
251500,2020,TX1080003,CITY OF EDCOUCH
967600,2020,TX0620003,CITY OF YOAKUM
253400,2020,TX0480001,CITY OF EDEN
253805,2020,TX0260006,BIRCH CREEK RECREATION WSC
253920,2020,TX2340002,CITY OF EDGEWOOD
254030,2020,TX1011977,ED LOU MOBILE HOME PARK
254100,2020,TX0950015,CITY OF EDMONSON
254200,2020,TX1200001,CITY OF EDNA
254300,2020,TX2340009,EDOM WSC
254310,2020,TX1260037,TEX RIDES SUBDIVISION
254505,2020,TX2020013,EL CAMINO BAY WATER SYSTEM
255000,2020,TX2410002,CITY OF EL CAMPO
425550,2020,TX2410055,ISAACSON MUD
255070,2020,TX0190070,EL CHAPARRAL MOBILE HOME PARK
255800,2020,TX2070001,CITY OF ELDORADO
255910,2020,TX1010471,EL DORADO UTILITY DISTRICT
255912,2020,TX2140028,EL SAUZ WSC
728600,2020,TX2140018,CITY OF RIO GRANDE CITY
266196,2020,TX2140029,EL TANQUE WSC
728550,2020,TX2140016,RIO WSC
255920,2020,TX1610024,ELDORADO WATER
257400,2020,TX0110002,CITY OF ELGIN
258200,2020,TX0010005,CITY OF ELKHART
258669,2020,TX0790470,FORT BEND COUNTY MUD 165
335500,2020,TX0790430,GRAND MISSION MUD 1
285643,2020,TX0790472,FORT BEND COUNTY MUD 143 WATER VIEW ESTA
295298,2020,TX0790366,FORT BEND COUNTY MUD 118
285646,2020,TX0790435,FORT BEND COUNTY MUD 146
1103695,2020,TX0790543,FORT BEND COUNTY MUD 194
335100,2020,TX0790449,GRAND MISSION MUD 2
259000,2020,TX0750014,ELLINGER SEWER AND WSC
259100,2020,TX1550025,EOL WSC
578055,2020,TX1550127,MOORES WATER SYSTEM
259800,2020,TX1550002,MCLENNAN COUNTY WCID 2
259850,2020,TX0910055,MARILEE ELMONT
259900,2020,TX0460202,ELM RIDGE WATER
260060,2020,TX1330144,SERENITY WATER
260200,2020,TX1280007,EL OSO WSC
260340,2020,TX0710005,HORIZON REGIONAL MUD
260500,2020,TX0710018,EL PASO COUNTY WCID 4 FABENS
266045,2020,TX2030013,EL PINON ESTATES WATER SYSTEM
266300,2020,TX1020014,ELYSIAN FIELDS WSC
266375,2020,TX1010541,EMERALD FOREST UTILITY DISTRICT
369970,2020,TX1010237,HARRIS COUNTY FWSD 61
370069,2020,TX1010600,HARRIS COUNTY MUD 69
370222,2020,TX1013054,HARRIS COUNTY MUD 222
611038,2020,TX1012293,NORTHWEST HARRIS COUNTY MUD 29
370168,2020,TX1011783,HARRIS COUNTY MUD 168
929409,2020,TX1011798,WEST HARRIS COUNTY MUD 9
929410,2020,TX1012068,WEST HARRIS COUNTY MUD 10
929411,2020,TX1012858,WEST HARRIS COUNTY MUD 11
370248,2020,TX1013306,HARRIS COUNTY MUD 248
266400,2020,TX2360044,EMERALD WOODS
267100,2020,TX1010687,ENCANTO REAL UTILITY DISTRICT
606200,2020,TX1010337,NORTHAMPTON MUD
618628,2020,TX1012981,OAKMONT PUD
267150,2020,TX1700617,ENCHANTED COVE WATER SYSTEM
267275,2020,TX1000037,ENCHANTED FOREST
267310,2020,TX2120045,ENCHANTED LAKES WATER SYSTEM
267335,2020,TX0150433,ENCHANTED OAKS WSC
267352,2020,TX1013341,AMERICASA AT CYPRESS MEADOWS
267353,2020,TX0290050,ENCHANTED HARBOR
829478,2020,TX0290056,SUNILANDINGS UTILITIES
267355,2020,TX1010978,ENCHANTED VALLEY ESTATES WSC
267810,2020,TX1420002,ENCINAL WSC
268503,2020,TX1250033,ENGLISH ACRES
268650,2020,TX0480011,EOLA WSC
268700,2020,TX0490014,ERA WSC
687000,2020,TX0070003,CITY OF PLEASANTON
268830,2020,TX1330036,ERLUND SUBDIVISION
268980,2020,TX1150010,ESPERANZA WATER SERVICE
269310,2020,TX1050004,CITY OF HAYS
1102384,2020,TX1050132,ELLIOTT RANCH WATER SYSTEM
1102454,2020,TX1050128,OAK FOREST WSC
269350,2020,TX1010675,ESTATES WATER CORP
270420,2020,TX1740011,ETOILE WSC
270600,2020,TX1070020,CITY OF EUSTACE
270755,2020,TX1210011,EVADALE WCID 1
271000,2020,TX0500015,CITY OF EVANT
271204,2020,TX1810117,EVERGREEN PARK HICKORY HILLS WATER SYSTE
272650,2020,TX0150238,EVETTS APARTMENTS
375600,2020,TX2500001,CITY OF HAWKINS
275601,2020,TX0100052,SAN JULIAN CREEK ESTATES
276119,2020,TX1700773,MONTGOMERY COUNTY MUD 119 SPRING TRAILS
576694,2020,TX1700716,MONTGOMERY COUNTY MUD 94
277550,2020,TX1010706,FAIRVIEW ACRES MOBILE HOME SUBDIVISION
277551,2020,TX1011492,GLENWOOD MOBILE HOME SUBDIVISION
277600,2020,TX0810001,CITY OF FAIRFIELD
277610,2020,TX1460118,FAIRFIELD ESTATES
277700,2020,TX1830007,FAIRPLAY WSC
277900,2020,TX1010795,FAIRWAY MOBILE HOME VILLAGE
278670,2020,TX1260076,FALCON CREST ADDITION
607508,2020,TX1260034,NORTHCREST ADDITION
278700,2020,TX2140003,FALCON RURAL WSC
741100,2020,TX2140007,CITY OF ROMA
278715,2020,TX2140002,IBWC FALCON VILLAGE
279200,2020,TX0240001,FALFURRIAS UTILITY BOARD
279201,2020,TX0240011,FALFURRIAS UTILITY BOARD ENCINO
279800,2020,TX1010340,FALLBROOK UTILITY DISTRICT
370321,2020,TX1012913,HARRIS COUNTY MUD 321
280000,2020,TX1280004,CITY OF FALLS CITY
280500,2020,TX1700011,FAR HILLS UTILITY DISTRICT
281600,2020,TX1790002,FARNSWORTH WSC
282400,2020,TX1850002,CITY OF FARWELL
282700,2020,TX0070018,FASHING PEGGY WATER SYSTEM
282830,2020,TX1010746,FATIMA FAMILY VILLAGE MHP
282900,2020,TX0750022,FAYETTE WSC WEST
479600,2020,TX0750003,CITY OF LA GRANGE
283000,2020,TX0750009,FAYETTE COUNTY WCID MONUMENT HILL
282901,2020,TX0750034,FAYETTE WSC EAST
283200,2020,TX0750001,CITY OF FAYETTEVILLE
283800,2020,TX0710076,FEDERAL CORRECTIONAL INSTITUTION LA TUNA
285632,2020,TX0200610,BRAZORIA COUNTY MUD 21
1103798,2020,TX0200706,BRAZORIA COUNTY MUD 22
285633,2020,TX0200612,BRAZORIA COUNTY MUD 29
285634,2020,TX0200645,BRAZORIA COUNTY MUD 31
1105033,2020,TX0200749,BRAZORIA COUNTY MUD 32
285638,2020,TX0790437,FORT BEND COUNTY MUD 129
285659,2020,TX0790517,FORT BEND COUNTY MUD 149
551005,2020,TX0790207,CITY OF MISSOURI CITY MUSTANG BAYOU WATE
295248,2020,TX0790267,FORT BEND COUNTY MUD 48
295246,2020,TX0790315,FORT BEND COUNTY MUD 46
295284,2020,TX0790403,FORT BEND COUNTY MUD 115 RIVERSTONE
795390,2020,TX0790345,SIENNA PLANTATION MUD 2
795391,2020,TX0790373,SIENNA PLANTATION MUD 1
795310,2020,TX0790452,SIENNA PLANTATION MUD 10
795311,2020,TX0790495,SIENNA MANAGEMENT DISTRICT
795312,2020,TX0790494,SIENNA PLANTATION MUD 12
795398,2020,TX0790493,SIENNA PLANTATION MANAGEMENT DISTRICT
1102412,2020,TX0790489,SIENNA PLANTATION MUD 4
795392,2020,TX0790376,SIENNA PLANTATION MUD 3
285639,2020,TX0790450,FORT BEND COUNTY MUD 131
285640,2020,TX0790444,FORT BEND COUNTY MUD 133
1104304,2020,TX0790566,FORT BEND COUNTY MUD 132
295251,2020,TX0790277,FORT BEND COUNTY MUD 50
285642,2020,TX0790429,FORT BEND COUNTY MUD 142
285660,2020,TX0790443,FORT BEND COUNTY MUD 151
286509,2020,TX0790230,FIRST COLONY MUD 9
286952,2020,TX1550126,GOODALL WATER SYSTEM
286954,2020,TX1550125,TUBBS WATER SYSTEM
286980,2020,TX1011832,FIVE OAKS MOBILE HOME SUBDIVISION
287100,2020,TX2100008,FIVE WAY WSC
287135,2020,TX1500112,FLAG CREEK RANCH
287170,2020,TX1700042,FLAMINGO LAKES LOT OWNERS ASSOCIATION IN
287250,2020,TX1070155,FLAT CREEK COVE PROPERTY OWNERS ASSOCIAT
287350,2020,TX1840035,FLAT ROCK ESTATES
288250,2020,TX1450015,FLO COMMUNITY WSC
288400,2020,TX1730003,FLOMOT WATER ASSOCIATION
290375,2020,TX2300020,FRIENDSHIP WATER SYSTEM
290380,2020,TX2300026,ROSEWOOD WATER SYSTEM
582250,2020,TX2250001,CITY OF MOUNT PLEASANT
951800,2020,TX2250003,CITY OF WINFIELD
1102366,2020,TX2250024,TOWN OF MILLERS COVE
872795,2020,TX2250004,TRI SUD
291250,2020,TX0100016,FLYING L RANCH PUD
292000,2020,TX1480003,FOLLETT MUNICIPAL WATER SYSTEM
292678,2020,TX1300013,FOOTHILLS MOBILE HOME RANCH ANNEX
292680,2020,TX1300008,FOOTHILLS MOBILE HOME RANCH
293110,2020,TX1690003,FORESTBURG WSC
293140,2020,TX1700017,LAKE FOREST FALLS SUBDIVISION
293141,2020,TX1011252,FOREST HILLS MUD
370011,2020,TX1010426,HARRIS COUNTY MUD 11
293142,2020,TX0610119,FOREST HILL TWO WSC
293240,2020,TX1330110,FOREST OAKS MOBILE HOME PARK
293540,2020,TX1870059,FOREST SPRINGS WATER SYSTEM
293550,2020,TX0370019,FOREST WSC
295024,2020,TX0790468,FORT BEND COUNTY MUD 24
295220,2020,TX0790237,FORT BEND COUNTY MUD 23
295145,2020,TX0790502,FORT BEND COUNTY MUD 145 RIO VISTA
727400,2020,TX0790023,CITY OF RICHMOND
1102082,2020,TX0790445,FORT BEND COUNTY MUD 140 RIVERS EDGE
295235,2020,TX0790155,FORT BEND COUNTY MUD 19
1103099,2020,TX0790393,FORT BEND COUNTY MUD 121
295200,2020,TX1140011,CITY OF FORSAN
295202,2020,TX1090033,LAKESHORE WATER SYSTEM 2
295210,2020,TX0790440,FORT BEND COUNTY FWSD 2
466665,2020,TX0790158,KINGSBRIDGE MUD
295212,2020,TX0790130,FORT BEND COUNTY MUD 25
295225,2020,TX0790137,FORT BEND COUNTY MUD 26 QUAIL GREEN WEST
295230,2020,TX0790146,FORT BEND COUNTY MUD 30
295234,2020,TX0790200,FORT BEND COUNTY MUD 34
1103458,2020,TX0790433,FORT BEND COUNTY MUD 35
295242,2020,TX0790254,FORT BEND COUNTY MUD 42 WAT PLAT
295245,2020,TX0790220,FORT BEND COUNTY MUD 47
295249,2020,TX0790256,FORT BEND COUNTY MUD 49
295258,2020,TX0790458,FORT BEND COUNTY MUD 58
1102376,2020,TX0790455,FORT BEND COUNTY MUD 57
1103456,2020,TX0790541,FORT BEND COUNTY MUD 156
295262,2020,TX0790459,FORT BEND COUNTY MUD 162
295274,2020,TX0790132,PECAN GROVE MUD
1104046,2020,TX0790562,FORT BEND COUNTY MUD 134D
1105374,2020,TX0790574,FORT BEND COUNTY MUD 134E
295280,2020,TX0790038,FORT BEND COUNTY MUD 2
295281,2020,TX0790268,FORT BEND COUNTY MUD 81 WESTON LAKES
295286,2020,TX0790296,CITY OF SUGAR LAND - GREATWOOD
685910,2020,TX0790112,PLANTATION MUD
295287,2020,TX0790367,FORT BEND COUNTY MUD 116 CANYON GATE
1103641,2020,TX0790553,FORT BEND COUNTY MUD 192
295290,2020,TX1360003,FORT CLARK SPRINGS MUD
295292,2020,TX0790253,CITY OF SUGAR LAND - NEW TERRITORY
295295,2020,TX0790412,FORT BEND COUNTY MUD 124
295296,2020,TX0790371,FORT BEND COUNTY MUD 130
295297,2020,TX0790416,FORT BEND COUNTY MUD 122
295637,2020,TX0790446,FORT BEND COUNTY MUD 123
295303,2020,TX0790368,FORT BEND COUNTY WCID 3
295350,2020,TX1220001,FORT DAVIS WSC
295700,2020,TX1150005,FORT HANCOCK WCID
295710,2020,TX2320013,FORT INGE MOBILE HOME PARK
296000,2020,TX1860001,CITY OF FORT STOCKTON
300810,2020,TX2500016,FOUKE WSC
300960,2020,TX1870144,FOUNTAIN LAKE OWNERS WSC
301000,2020,TX1010127,FOUNTAINVIEW SUBDIVISION
301200,2020,TX0010020,FOUR PINES WSC
1104108,2020,TX0010055,HICKORY RIDGE MHP
301250,2020,TX1013088,FOUR SEASONS MHP
301300,2020,TX0030020,FOUR WAY SUD
301630,2020,TX1420006,FOWLERTON WSC
301680,2020,TX0610164,FOXBANE COMBINED WS
302400,2020,TX1980003,CITY OF FRANKLIN
607539,2020,TX1980011,NORTH HAMILTON HILL WSC
303100,2020,TX0010004,FRANKSTON RURAL WSC
303200,2020,TX0010002,CITY OF FRANKSTON DOWNTOWN PLANT
304000,2020,TX0860001,CITY OF FREDERICKSBURG
304040,2020,TX1011796,WOODGATE MOBILE HOME VILLAGE
304801,2020,TX0200125,CITY OF FREEPORT SLAUGHTER ROAD
305600,2020,TX0660002,FREER WCID
306025,2020,TX0490042,FRF WATER SYSTEMS 1 3 4 5 6 7 8
306078,2020,TX1010648,LA CASITA HOMES II
306200,2020,TX2200105,FRIENDLY OAKS WSC
306350,2020,TX1930007,TWIN FORKS ESTATES WSC
306400,2020,TX1850003,FRIONA MUNICIPAL WATER SYSTEM
308000,2020,TX1170004,FRITCH MUNICIPAL WATER SUPPLY
308400,2020,TX0430035,FROGNOT SUD
309610,2020,TX1610097,FROST MOBILE HOME PARK
309700,2020,TX1010681,P & B WATER SYSTEM
309800,2020,TX2340010,FRUITVALE WSC
309950,2020,TX1011679,FRY ROAD MUD
932015,2020,TX1010635,WESTLAKE MUD 1
312103,2020,TX0790133,CITY OF FULSHEAR
312940,2020,TX0360069,TOWER TERRACE
312941,2020,TX0930048,G & W WSC FIELD STORE
312943,2020,TX2370063,G & W WSC
313550,2020,TX0170010,BORDEN COUNTY WATER SYSTEM
314600,2020,TX0490001,CITY OF GAINESVILLE
316000,2020,TX0370020,GALLATIN WSC
1103612,2020,TX0370053,RUSK RURAL WSC US 69 PLANT
316300,2020,TX0840036,GALVESTON COUNTY FWSD 6 TIKI ISLAND
