ReasonRemoved,SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUIDs,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,WaDEUUID,IncompleteField,index
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,PEW 3,wadeId3421,,Well,CA,,cnra16818,,224720.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,El Dorado,4326,,,,,,,,,POD,0077,wadeId34230,,Well,CA,,cnra129710,,224743.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,DW50,wadeId34344,,Well,CA,,cnra130027,,224868.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,El Dorado,4326,,,,,,,,,POD,PZ1 THRV PZ7,wadeId34377,,Well,CA,,cnra130131,,224904.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,lot 10,wadeId34653,,Well,CA,,cnra130817,,225211.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,LOT15,wadeId34694,,Well,CA,,cnra130912,,225256.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,TIW12 P12,wadeId3492,,Well,CA,,cnra17341,,225507.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,DW47,wadeId34982,,Well,CA,,cnra131671,,225576.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,MW17C,wadeId35108,,Well,CA,,cnra132001,,225716.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,DW51,wadeId35110,,Well,CA,,cnra132003,,225719.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SOMA1,wadeId3521,,Well,CA,,cnra17435,,225829.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB 23,wadeId3522,,Well,CA,,cnra17438,,225840.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,BDW05,wadeId3529,,Well,CA,,cnra17455,,225917.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MWP2,wadeId3534,,Well,CA,,cnra17472,,225973.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,1DEEP,wadeId35490,,Well,CA,,cnra132979,,226140.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,El Dorado,4326,,,,,,,,,POD,6229594,wadeId35514,,Well,CA,,cnra133048,,226167.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,FM1R,wadeId3556,,Well,CA,,cnra17533,,226216.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,4S1E 29Q4,wadeId3558,,Well,CA,,cnra17537,,226238.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,El Dorado,4326,,,,,,,,,POD,DW48,wadeId35639,,Well,CA,,"cnra133374,cnra133921",,226303.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,ESE2R,wadeId3566,,Well,CA,,cnra17552,,226326.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW 7R,wadeId3569,,Well,CA,,cnra17561,,226359.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,IP13,wadeId3570,,Well,CA,,cnra17565,,226371.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB31033,wadeId3572,,Well,CA,,cnra17569,,226393.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Alameda,4326,,,,,,,,,POD,NORTH,wadeId3589,,Well,CA,,cnra17679,,226581.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,El Dorado,4326,,,,,,,,,POD,MW17ABC,wadeId35994,,Well,CA,,cnra134354,,226696.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,HOPYARD #9,wadeId3600,,Well,CA,,cnra17990,,226704.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,3S1E 9J 789,wadeId3608,,Well,CA,,cnra18022,,226792.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,TIW7 P7,wadeId3610,,Well,CA,,cnra18034,,226815.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,B6,wadeId36226,,Well,CA,,cnra134970,,226953.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,LSVE6,wadeId3628,,Well,CA,,cnra18095,,227012.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,El Dorado,4326,,,,,,,,,POD,RC1700 #2,wadeId36353,,Well,CA,,cnra135333,,227094.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,El Dorado,4326,,,,,,,,,POD,RANCHO1,wadeId36378,,Well,CA,,cnra135404,,227121.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,451W25,wadeId3640,,Well,CA,,cnra18116,,227146.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OW2C,wadeId3642,,Well,CA,,cnra18123,,227168.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OW3A,wadeId3643,,Well,CA,,cnra18124,,227179.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB 17,wadeId3654,,Well,CA,,cnra18152,,227299.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,PM4,wadeId3658,,Well,CA,,cnra18160,,227341.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,AS21,wadeId3661,,Well,CA,,cnra18166,,227374.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,PTW03,wadeId3665,,Well,CA,,cnra18184,,227418.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,TA1PZ3,wadeId37,,Well,CA,,cnra88,,227794.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB11,wadeId3708,,Well,CA,,cnra18718,,227882.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,V2R,wadeId3735,,Well,CA,,cnra18785,,228178.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,CPT 2,wadeId3743,,Well,CA,,cnra18804,,228265.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 60,wadeId3745,,Well,CA,,cnra18808,,228284.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,GP123,wadeId3747,,Well,CA,,cnra18810,,228305.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,TA1PZ6,wadeId38,,Well,CA,,cnra89,,228878.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Alameda,4326,,,,,,,,,POD,SEWAGE PLANT WELL,wadeId3803,,Well,CA,,cnra19021,,228912.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,LOS GATOS CANYON PARK,wadeId38149,,Well,CA,,cnra138342,,229042.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,91FMW04L,wadeId3822,,Well,CA,,cnra19361,,229119.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,2014 WELL,wadeId38244,,Well,CA,,"cnra138557,cnra139961",,229146.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OS12,wadeId3827,,Well,CA,,cnra19373,,229172.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OS14,wadeId3828,,Well,CA,,cnra19378,,229182.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,IP4,wadeId3856,,Well,CA,,cnra19480,,229489.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,RAVAND,wadeId38684,,Well,CA,,cnra139658,,229623.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,2S1E33P01,wadeId3880,,Well,CA,,cnra19545,,229749.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB 2,wadeId39,,Well,CA,,cnra92,,229966.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,3S1E 23D1,wadeId3915,,Well,CA,,cnra19690,,230130.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DP1,wadeId3921,,Well,CA,,"cnra40817,cnra19970,cnra37579",,230196.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,FIELD 10 SOUTH,wadeId39233,,Well,CA,,cnra141054,,230222.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OSP12,wadeId3928,,Well,CA,,cnra19994,,230272.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SGP2,wadeId3929,,Well,CA,,cnra19997,,230283.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OS13,wadeId3934,,Well,CA,,cnra20004,,230338.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DPVE5,wadeId3955,,Well,CA,,cnra20076,,230568.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE61,wadeId3958,,Well,CA,,cnra20087,,230600.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,"3S1E 10N 2,3",wadeId3961,,Well,CA,,cnra20092,,230634.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,CDVE21,wadeId3962,,Well,CA,,cnra20093,,230645.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 42,wadeId3963,,Well,CA,,cnra20098,,230656.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,CAS12,wadeId3969,,Well,CA,,cnra20109,,230720.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,FCC#3,wadeId39696,,Well,CA,,cnra142303,,230727.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB77101A,wadeId3980,,Well,CA,,cnra20140,,230838.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW75977,wadeId3981,,Well,CA,,cnra20141,,230849.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,sec35,wadeId40150,,Well,CA,,cnra143649,,231225.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,1003 A,wadeId40205,,Well,CA,,cnra143760,,231286.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,C15,wadeId4025,,Well,CA,,cnra20600,,231334.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,1013 A,wadeId40326,,Well,CA,,cnra144053,,231417.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 21,wadeId4036,,Well,CA,,cnra20670,,231454.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 35,wadeId4038,,Well,CA,,cnra20678,,231475.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,TIW10 P10,wadeId4040,,Well,CA,,cnra20687,,231498.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,CDVE05,wadeId4046,,Well,CA,,cnra20709,,231564.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DP6,wadeId4047,,Well,CA,,"cnra20715,cnra25308",,231575.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB19,wadeId4048,,Well,CA,,"cnra39605,cnra20718",,231585.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,S16MW12,wadeId4055,,Well,CA,,cnra20747,,231663.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,OA ENTERPRISES,wadeId40662,,Well,CA,,cnra145200,,231786.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SPW4,wadeId4071,,Well,CA,,cnra20784,,231838.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SVS2A,wadeId4084,,Well,CA,,"cnra23930,cnra20814",,231981.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,EAST WELL,wadeId40939,,Well,CA,,cnra146028,,232088.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MWP1,wadeId4096,,Well,CA,,cnra20845,,232111.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MWP10,wadeId4098,,Well,CA,,cnra20848,,232132.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 31,wadeId41,,Well,CA,,cnra98,,232153.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Alameda,4326,,,,,,,,,POD,BOX 12,wadeId4120,,Well,CA,,cnra20972,,232376.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,156,wadeId41217,,Well,CA,,cnra146833,,232395.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SVP3,wadeId413,,Well,CA,,"cnra15562,cnra1226",,232486.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,UO17,wadeId414,,Well,CA,,cnra1227,,232595.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,91FMW02L,wadeId4141,,Well,CA,,cnra21280,,232606.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OSP11,wadeId4142,,Well,CA,,cnra21281,,232617.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW 2R,wadeId4149,,Well,CA,,cnra21337,,232692.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW789720,wadeId4154,,Well,CA,,cnra21345,,232746.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB 8,wadeId4160,,Well,CA,,cnra21359,,232811.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 17,wadeId4161,,Well,CA,,cnra21360,,232822.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 85,wadeId4162,,Well,CA,,cnra21361,,232833.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,S71,wadeId4164,,Well,CA,,cnra21363,,232854.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,PEW 4,wadeId4165,,Well,CA,,cnra21364,,232865.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB18,wadeId4166,,Well,CA,,"cnra21366,cnra22602",,232876.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,CDVE07,wadeId4167,,Well,CA,,cnra21373,,232887.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 51,wadeId4168,,Well,CA,,cnra21374,,232898.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW 18,wadeId4170,,Well,CA,,cnra21376,,232921.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SV17,wadeId4184,,Well,CA,,cnra21404,,233072.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,18505,wadeId42102,,Well,CA,,cnra149935,,233359.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,mw19,wadeId42103,,Well,CA,,cnra149936,,233360.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,TRUJILLO,wadeId42368,,Well,CA,,cnra150816,,233649.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DP3,wadeId424,,Well,CA,,"cnra1257,cnra28520,cnra12806",,233684.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,PBMW02,wadeId4244,,Well,CA,,cnra21923,,233728.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SV25,wadeId4248,,Well,CA,,cnra21928,,233771.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW379218A,wadeId4249,,Well,CA,,cnra21929,,233782.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,2S3E24C2,wadeId4250,,Well,CA,,cnra21931,,233794.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW779210,wadeId4252,,Well,CA,,cnra21936,,233815.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,S73,wadeId4255,,Well,CA,,cnra21940,,233847.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,Sec 3,wadeId42573,,Well,CA,,cnra151588,,233873.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,1065A,wadeId42601,,Well,CA,,cnra151656,,233905.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW37 SD B,wadeId4268,,Well,CA,,cnra21974,,233988.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DMW5,wadeId427,,Well,CA,,cnra1261,,234010.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SOMA7,wadeId4275,,Well,CA,,cnra21984,,234065.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,VP21,wadeId4285,,Well,CA,,cnra22000,,234172.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,4S1E 29O7,wadeId4286,,Well,CA,,cnra22001,,234183.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB 24,wadeId4288,,Well,CA,,cnra22006,,234205.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW 14C,wadeId4289,,Well,CA,,cnra22008,,234216.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,IRRIGATION,wadeId4291,,Well,CA,,"cnra22011,cnra1074950",,234238.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 30,wadeId4292,,Well,CA,,cnra22012,,234249.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,DVE 59,wadeId43,,Well,CA,,cnra103,,234334.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,3CDVE25,wadeId4301,,Well,CA,,cnra22034,,234346.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,IP174,wadeId4302,,Well,CA,,cnra22037,,234357.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,#2Sigmond Ranch,wadeId43216,,Well,CA,,cnra153871,,234573.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,FRESNO CO,wadeId43424,,Well,CA,,cnra154551,,234801.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,P3A,wadeId436,,Well,CA,,"cnra1277,cnra27198",,234995.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,HAS2,wadeId4368,,Well,CA,,cnra22546,,235084.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,TMW0,wadeId437,,Well,CA,,cnra1280,,235106.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,BMP4,wadeId4370,,Well,CA,,"cnra22551,cnra25246",,235107.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,1124,wadeId43705,,Well,CA,,"cnra177142,cnra155757",,235113.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,CDVE11,wadeId4375,,Well,CA,,cnra22561,,235162.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SB 3,wadeId438,,Well,CA,,cnra1282,,235216.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,3CDVE20,wadeId4382,,Well,CA,,cnra22584,,235239.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,Unknown,Digitized,Fresno,4326,,,,,,,,,POD,POONIA M,wadeId43824,,Well,CA,,cnra156118,,235243.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,TA1BSW,wadeId439,,Well,CA,,cnra1283,,235325.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,P13MW03,wadeId4394,,Well,CA,,cnra22648,,235370.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,MW05,wadeId4397,,Well,CA,,cnra22658,,235403.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SPW31,wadeId4399,,Well,CA,,cnra22663,,235424.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,HHP8,wadeId4400,,Well,CA,,cnra22664,,235437.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,OW3C,wadeId4404,,Well,CA,,cnra22676,,235480.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Fresno,4326,,,,,,,,,POD,Sec 30,wadeId44089,,Well,CA,,cnra157304,,235534.0
Incomplete or bad entry for Latitude,,,CADWRwr_WSwadeId1,,Digitized,Alameda,4326,,,,,,,,,POD,SVS2,wadeId4409,,Well,CA,,cnra22702,,235535.0
