System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,TimeframeEnd,TimeframeStart
Burrville Culinary Water,1058,Public,Active,2000,1/11/2001,Sevier,,,,,,,,,21005,15.0,0.0,0.0,0.0,,3260.226405,0.0,0.0,0.0,,12.0,,,,,,,,10582000,Burrville Culinary Water,1058,Burr Springs,10580001,Active,38.58786014,-111.87443290000002,Spring,Withdrawal,Water Supplier,2000,kgallons,180.0133632,180.0133632,180.0133632,180.0133632,200.01412390000002,200.01412390000002,200.01412390000002,200.01412390000002,200.01412390000002,180.0133632,180.0133632,180.0133632,2260.164162,,,,2000-12-31,2000-01-01
Burrville Culinary Water,1058,Public,Active,1999,3/16/2000,Sevier,,,,,,,,,21005,17.0,2000.1388989999998,0.0,0.0,,2650.184041,13.0,0.0,0.0,,13.0,,,,,,,,10581999,Burrville Culinary Water,1058,Burr Springs,10580001,Active,38.58786014,-111.87443290000002,Spring,Withdrawal,Water Supplier,1999,kgallons,200.01412390000002,200.01412390000002,200.01412390000002,200.01412390000002,250.0160256,250.0160256,250.0160256,250.0160256,250.0160256,200.01412390000002,200.01412390000002,200.01412390000002,2650.1789949999998,,,,1999-12-31,1999-01-01
Burrville Culinary Water,1058,Public,Active,1998,1/27/1999,Sevier,,,,,,,,,21005,19.0,2000.1388989999998,0.0,0.0,,2650.184041,0.0,0.0,0.0,,13.0,,,,,,,,10581998,Burrville Culinary Water,1058,Burr Springs,10580001,Active,38.58786014,-111.87443290000002,Spring,Withdrawal,Water Supplier,1998,kgallons,200.01412390000002,200.01412390000002,200.01412390000002,200.01412390000002,250.0160256,250.0160256,250.0160256,250.0160256,250.0160256,200.01412390000002,200.01412390000002,200.01412390000002,2650.1789949999998,,,,1998-12-31,1998-01-01
Burrville Culinary Water,1058,Public,Active,1997,3/10/1998,Sevier,,,,,,,,,21005,23.0,2000.1388989999998,0.0,0.0,,2650.184041,13.0,0.0,0.0,,15.0,,,,,,,,10581997,Burrville Culinary Water,1058,Burr Springs,10580001,Active,38.58786014,-111.87443290000002,Spring,Withdrawal,Water Supplier,1997,kgallons,200.01412390000002,200.01412390000002,200.01412390000002,200.01412390000002,250.0160256,250.0160256,250.0160256,250.0160256,250.0160256,200.01412390000002,200.01412390000002,200.01412390000002,2650.1789949999998,,,,1997-12-31,1997-01-01
Bountiful City Water,1060,Public,Active,2002,1/28/2003,Davis,,,,,,,,,6015,36591.0,1215418.404,176314.24399999998,26127.814430000002,85741.9543,1707291.0780000002,9585.0,495.0,1.0,127.0,10208.0,,,,,,,,10602002,Bountiful City Water,1060,Lower Mueller Well (WS013),10600017,Inactive,40.86280278,-111.83295279999999,Well,Withdrawal,Water Supplier,2002,kgallons,,,,,,,,3225.929143,1531.501714,,,,4757.430857,,,,2002-12-31,2002-01-01
Bountiful City Water,1060,Public,Active,2001,3/19/2002,Davis,,,,,,,,,6015,32432.0,1287109.884,194031.4917,31630.39817,102379.2603,1749564.749,9517.0,491.0,1.0,126.0,10135.0,,,,,,,,10602001,Bountiful City Water,1060,Lower Mueller Well (WS013),10600017,Inactive,40.86280278,-111.83295279999999,Well,Withdrawal,Water Supplier,2001,kgallons,0.0,0.0,0.0,0.0,6507.2530289999995,2453.661257,4141.571657,10045.99954,3936.285257,5832.740571,0.0,0.0,32917.51131,,,,2001-12-31,2001-01-01
Bountiful City Water,1060,Public,Active,2000,2/28/2001,Davis,,,,,,,,,6015,41471.0,1340895.118,187201.0001,26985.87402,111148.7187,1766065.6430000002,9465.0,461.0,2.0,125.0,10053.0,,,,,,,,10602000,Bountiful City Water,1060,Lower Mueller Well (WS013),10600017,Inactive,40.86280278,-111.83295279999999,Well,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10023.18994,10362.075429999999,0.0,0.0,0.0,20385.265369999997,,,,2000-12-31,2000-01-01
Bountiful City Water,1060,Public,Active,1999,3/1/2000,Davis,,,,,,,,,6015,40220.0,1493230.697,180471.5327,26346.82964,62043.308560000005,1762092.368,9328.0,477.0,2.0,130.0,9937.0,,,,,,,,10601999,Bountiful City Water,1060,Barton Creek Well (20`),10600005,Inactive,40.88107573,-111.85116140000001,Well,Withdrawal,Water Supplier,1999,kgallons,377.98765710000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6002.183314,6380.1709710000005,,,,1999-12-31,1999-01-01
Wallsburg Town,1061,Public,Active,2010,3/7/2011,Wasatch,,,,,,,,,26009,500.0,13216.556,132.0,0.0,1734.0,16169.556,122.0,1.0,0.0,1.0,126.0,,,,,,,,10612010,Wallsburg Town,1061,Town Well (WS002),108540043,Active,40.38261595,-111.4207202,Well,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,754.0,611.0,1265.0,889.0,97.0,62.0,41.0,0.0,3719.0,,,,2010-12-31,2010-01-01
Henrieville Town Culinary Water,1062,Public,Active,2002,2/25/2003,Garfield,,,,,,,,,9006,198.0,8602.477714,0.0,0.0,,8602.477714,97.0,0.0,0.0,,97.0,,,,,,,,10622002,Henrieville Town Culinary Water,1062,Henrieville Spring (WS002),10620002,Inactive,37.60490986,-111.92427099999999,Spring,Withdrawal,Water Supplier,2002,kgallons,,,,4725.525161,984.2383499,1309.917966,859.4766858999999,735.2020557,,,,,8614.360219,,,,2002-12-31,2002-01-01
Holden Town Corp. Water,1064,Public,Active,2014,3/24/2015,Millard,,,,,,,,,14013,450.0,125956.0,0.0,0.0,0.0,140526.0,257.0,0.0,0.0,0.0,274.0,,,,,,,,10642014,Holden Town Corp. Water,1064,Bennett/Mckee Springs (Group SS215),10640001,Active,39.09729541,-112.26437220000001,Spring,Withdrawal,Water Supplier,2014,kgallons,14835.0,12639.0,14535.0,14722.0,15800.0,14261.0,14165.0,12965.0,12778.0,14134.0,6238.0,4930.0,152002.0,,,,2014-12-31,2014-01-01
High Creek Culinary Water System,1066,Public,Active,2019,5/20/2020,Cache,,,,,,,,,3086,130.0,23461.30286,0.0,651.7028571000001,0.0,24113.005709999998,36.0,0.0,1.0,0.0,37.0,,,,,,,,10662019,High Creek Culinary Water System,1066,Hy Bair Spring (WS001),10660002,Active,41.95692077,-111.79692620000002,Spring,Withdrawal,Water Supplier,2019,kgallons,1303.405714,1303.405714,1303.405714,1629.257143,2280.96,2932.662857,3258.514286,2932.662857,2606.811429,1955.108571,1303.405714,1303.405714,24113.005709999998,,,,2019-12-31,2019-01-01
High Creek Culinary Water System,1066,Public,Active,2014,3/10/2015,Cache,,,,,,,,,3086,125.0,16292.571430000002,651.7028571000001,0.0,0.0,17270.12571,34.0,2.0,0.0,0.0,37.0,,,,,,,,10662014,High Creek Culinary Water System,1066,Hy Bair Spring (WS001),10660002,Active,41.95692077,-111.79692620000002,Spring,Withdrawal,Water Supplier,2014,kgallons,,,,,,,,,,,,,17270.12571,,,,2014-12-31,2014-01-01
High Creek Culinary Water System,1066,Public,Active,2013,2/26/2014,Cache,,,,,,,,,3086,125.0,16292.571430000002,651.7028571000001,0.0,0.0,17270.12571,34.0,2.0,0.0,0.0,37.0,,,,,,,,10662013,High Creek Culinary Water System,1066,Hy Bair Spring (WS001),10660002,Active,41.95692077,-111.79692620000002,Spring,Withdrawal,Water Supplier,2013,kgallons,,,,,,,,,,,,,17270.12571,,,,2013-12-31,2013-01-01
High Creek Culinary Water System,1066,Public,Active,2012,3/7/2013,Cache,,,,,,,,,3086,125.0,17270.12571,325.8514286,0.0,0.0,17921.828569999998,35.0,1.0,0.0,0.0,37.0,,,,,,,,10662012,High Creek Culinary Water System,1066,Hy Bair Spring (WS001),10660002,Active,41.95692077,-111.79692620000002,Spring,Withdrawal,Water Supplier,2012,kgallons,,,,,,,,,,,,,17270.12571,,,,2012-12-31,2012-01-01
High Creek Culinary Water System,1066,Public,Active,2011,3/8/2012,Cache,,,,,,,,,3086,125.0,17270.12571,325.8514286,0.0,0.0,17921.828569999998,37.0,1.0,0.0,0.0,39.0,,,,,,,,10662011,High Creek Culinary Water System,1066,Hy Bair Spring (WS001),10660002,Active,41.95692077,-111.79692620000002,Spring,Withdrawal,Water Supplier,2011,kgallons,,,,,,,,,,,,,17270.12571,,,,2011-12-31,2011-01-01
High Creek Culinary Water System,1066,Public,Active,2010,3/7/2011,Cache,,,,,,,,,3086,125.0,17270.12571,325.8514286,0.0,0.0,18247.68,38.0,1.0,0.0,0.0,39.0,,,,,,,,10662010,High Creek Culinary Water System,1066,Hy Bair Spring (WS001),10660002,Active,41.95692077,-111.79692620000002,Spring,Withdrawal,Water Supplier,2010,kgallons,17270.12571,,,,,,,,,,,,17270.12571,,,,2010-12-31,2010-01-01
Loa Town (Culinary),1068,Public,Active,2005,3/3/2006,Wayne,,,,,,,,,28004,490.0,36790.30633,8458.010312,0.0,167.3061185,52656.30669,247.0,34.0,0.0,1.0,308.0,,,,,,,,10682005,Loa Town (Culinary),1068,Well #2 (WS003),10680002,Active,38.41324049,-111.6892162,Well,Withdrawal,Water Supplier,2005,kgallons,,,4506.612959,,,5820.404195,,,7853.645392,,,8147.490798000001,26328.15334,,,,2005-12-31,2005-01-01
Loa Town (Culinary),1068,Public,Active,2004,3/10/2005,Wayne,,,,,,,,,28004,494.0,42097.72345,7893.323147,0.0,,52622.15432,225.0,53.0,0.0,1.0,305.0,,,,,,,,10682004,Loa Town (Culinary),1068,Well #2 (WS003),10680002,Active,38.41324049,-111.6892162,Well,Withdrawal,Water Supplier,2004,kgallons,,,8136.0650049999995,,,8303.516633,,,6821.173693000001,,,3050.3618309999997,26311.117159999998,,,,2004-12-31,2004-01-01
Loa Town (Culinary),1068,Public,Active,2002,10/7/2003,Wayne,,,,,,,,,28004,494.0,0.0,0.0,0.0,,51622.08487,224.0,53.0,0.0,1.0,304.0,,,,,,,,10682002,Loa Town (Culinary),1068,Well #2 (WS003),10680002,Active,38.41324049,-111.6892162,Well,Withdrawal,Water Supplier,2002,kgallons,,,8136.0650049999995,,,8303.516633,,,6821.173693000001,,,3050.3618309999997,26311.117159999998,,,,2002-12-31,2002-01-01
Loa Town (Culinary),1068,Public,Active,2001,3/7/2002,Wayne,,,,,,,,,28004,0.0,36499.7347,10976.762279999999,0.0,,49364.6281,252.0,30.0,0.0,,298.0,,,,,,,,10682001,Loa Town (Culinary),1068,Well #2 (WS003),10680002,Active,38.41324049,-111.6892162,Well,Withdrawal,Water Supplier,2001,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2001-12-31,2001-01-01
Amalga Municipal Water System,1069,Public,Active,2019,5/13/2020,Cache,,,,,,,,,3002,520.0,87029.0,0.0,125831.0,140.0,213000.0,166.0,0.0,6.0,2.0,174.0,,,,,,,,10692019,Amalga Municipal Water System,1069,Well  #2 (WS002),10690001,Active,41.85532758,-111.86309170000001,Well,Withdrawal,Water Supplier,2019,kgallons,731.0,690.0,770.0,776.0,484.0,0.0,0.0,0.0,505.0,829.0,670.0,734.0,6189.0,,,,2019-12-31,2019-01-01
Amalga Municipal Water System,1069,Public,Active,2019,5/13/2020,Cache,,,,,,,,,3002,520.0,87029.0,0.0,125831.0,140.0,213000.0,166.0,0.0,6.0,2.0,174.0,,,,,,,,10692019,Amalga Municipal Water System,1069,Well #3 (WS003),10690003,Active,41.85542104,-111.8630746,Well,Withdrawal,Water Supplier,2019,kgallons,731.0,688.0,769.0,775.0,483.0,0.0,0.0,0.0,505.0,829.0,670.0,733.0,6183.0,,,,2019-12-31,2019-01-01
Amalga Municipal Water System,1069,Public,Active,2019,5/13/2020,Cache,,,,,,,,,3002,520.0,87029.0,0.0,125831.0,140.0,213000.0,166.0,0.0,6.0,2.0,174.0,,,,,,,,10692019,Amalga Municipal Water System,1069,Well #4 North (WS004),108541105,Active,41.85553082,-111.8630797,Well,Withdrawal,Water Supplier,2019,kgallons,2192.0,2065.0,2307.0,1861.0,1290.0,0.0,0.0,0.0,1178.0,2487.0,2010.0,2201.0,17591.0,,,,2019-12-31,2019-01-01
Amalga Municipal Water System,1069,Public,Active,2019,5/13/2020,Cache,,,,,,,,,3002,520.0,87029.0,0.0,125831.0,140.0,213000.0,166.0,0.0,6.0,2.0,174.0,,,,,,,,10692019,Amalga Municipal Water System,1069,Replacement Well #1 (WS006),108542658,Active,41.85526988,-111.8630983,Well,Withdrawal,Water Supplier,2019,kgallons,10959.0,10328.0,11534.0,12099.0,13865.0,22459.0,27682.0,25993.0,14635.0,12433.0,10049.0,11005.0,183041.0,,,,2019-12-31,2019-01-01
Amalga Municipal Water System,1069,Public,Active,2018,4/8/2019,Cache,,,,,,,,,3002,560.0,131325.0,0.0,100956.0,156.0,232437.0,157.0,0.0,6.0,2.0,165.0,,,,,,,,10692018,Amalga Municipal Water System,1069,Well  #2 (WS002),10690001,Active,41.85532758,-111.86309170000001,Well,Withdrawal,Water Supplier,2018,kgallons,882.0,741.0,774.0,805.0,537.0,0.0,0.0,0.0,675.0,790.0,693.0,742.0,6639.0,,,,2018-12-31,2018-01-01
Amalga Municipal Water System,1069,Public,Active,2018,4/8/2019,Cache,,,,,,,,,3002,560.0,131325.0,0.0,100956.0,156.0,232437.0,157.0,0.0,6.0,2.0,165.0,,,,,,,,10692018,Amalga Municipal Water System,1069,Well #3 (WS003),10690003,Active,41.85542104,-111.8630746,Well,Withdrawal,Water Supplier,2018,kgallons,885.0,740.0,775.0,805.0,537.0,0.0,0.0,0.0,678.0,788.0,693.0,742.0,6643.0,,,,2018-12-31,2018-01-01
Amalga Municipal Water System,1069,Public,Active,2018,4/8/2019,Cache,,,,,,,,,3002,560.0,131325.0,0.0,100956.0,156.0,232437.0,157.0,0.0,6.0,2.0,165.0,,,,,,,,10692018,Amalga Municipal Water System,1069,Well #4 North (WS004),108541105,Active,41.85553082,-111.8630797,Well,Withdrawal,Water Supplier,2018,kgallons,2646.0,2223.0,2323.0,1913.0,1422.0,0.0,0.0,0.0,1565.0,2369.0,2080.0,2227.0,18768.0,,,,2018-12-31,2018-01-01
Amalga Municipal Water System,1069,Public,Active,2017,6/28/2018,Cache,,,,,,,,,3002,550.0,131828.0,0.0,104764.0,148.0,236740.0,165.0,0.0,5.0,1.0,171.0,7/22/2017,1463.0,kgallons,Indoor and Outdoor,Estimated,,,10692017,Amalga Municipal Water System,1069,Well  #2 (WS002),10690001,Active,41.85532758,-111.86309170000001,Well,Withdrawal,Water Supplier,2017,kgallons,795.5,746.0,788.0,797.0,533.4,0.0,0.0,0.0,671.1,901.5,799.1,807.3,6838.9,,,,2017-12-31,2017-01-01
Amalga Municipal Water System,1069,Public,Active,2017,6/28/2018,Cache,,,,,,,,,3002,550.0,131828.0,0.0,104764.0,148.0,236740.0,165.0,0.0,5.0,1.0,171.0,7/22/2017,1463.0,kgallons,Indoor and Outdoor,Estimated,,,10692017,Amalga Municipal Water System,1069,Well #3 (WS003),10690003,Active,41.85542104,-111.8630746,Well,Withdrawal,Water Supplier,2017,kgallons,795.6,746.0,788.0,797.0,533.4,0.0,0.0,0.0,671.1,901.5,799.1,807.3,6839.0,,,,2017-12-31,2017-01-01
Amalga Municipal Water System,1069,Public,Active,2017,6/28/2018,Cache,,,,,,,,,3002,550.0,131828.0,0.0,104764.0,148.0,236740.0,165.0,0.0,5.0,1.0,171.0,7/22/2017,1463.0,kgallons,Indoor and Outdoor,Estimated,,,10692017,Amalga Municipal Water System,1069,Well #4 North (WS004),108541105,Active,41.85553082,-111.8630797,Well,Withdrawal,Water Supplier,2017,kgallons,2387.3,2238.6,2363.9,1912.8,1422.4,0.0,0.0,0.0,1565.8,2704.4,2397.3,2421.6,19414.1,,,,2017-12-31,2017-01-01
Monte Verde Water Association,1071,Public,Active,2019,3/24/2020,Morgan,,,,,,,,,15007,76.0,8437.38,0.0,0.0,0.0,8437.38,28.0,0.0,0.0,0.0,28.0,,,,,,,,10712019,Monte Verde Water Association,1071,Monte Verde Well (WS001),10710001,Active,41.13971657,-111.823555,Well,Withdrawal,Water Supplier,2019,kgallons,703.115,703.115,703.115,703.115,703.115,703.115,703.115,703.115,703.115,703.115,703.115,703.115,8437.38,,,,2019-12-31,2019-01-01
Glendale Town Corporation,1073,Public,Active,2019,5/1/2020,Kane,,,,,,,,,13004,399.0,39300.0,1750.0,1250.0,1638.201,43938.200999999994,205.0,9.0,9.0,6.0,229.0,,,,,,,,10732019,Glendale Town Corporation,1073,Hop  Well (WS005),10730002,Active,37.38029645,-112.5768503,Well,Withdrawal,Water Supplier,2019,kgallons,1679.369,1679.369,3358.738,3360.038,5038.107,5038.107,5038.107,5038.107,3358.738,3358.738,1679.369,1811.414,40438.201,,,,2019-12-31,2019-01-01
Glendale Town Corporation,1073,Public,Active,2019,5/1/2020,Kane,,,,,,,,,13004,399.0,39300.0,1750.0,1250.0,1638.201,43938.200999999994,205.0,9.0,9.0,6.0,229.0,,,,,,,,10732019,Glendale Town Corporation,1073,Lydias Spring (WS004),10730004,Active,37.35650623,-112.6339021,Spring,Withdrawal,Water Supplier,2019,kgallons,250.0,290.0,50.0,500.0,70.0,900.0,1500.0,1500.0,725.0,300.25,250.0,250.0,6585.25,,,,2019-12-31,2019-01-01
Glendale Town Corporation,1073,Public,Active,2010,4/6/2011,Kane,,,,,,,,,13004,388.0,46900.0,200.0,0.0,0.003,47300.003,180.0,4.0,0.0,3.0,191.0,,,,,,,,10732010,Glendale Town Corporation,1073,Lydias Spring (WS004),10730004,Active,37.35650623,-112.6339021,Spring,Withdrawal,Water Supplier,2010,kgallons,,,,,,,,,,,,,8000.0,,,,2010-12-31,2010-01-01
Glendale Town Corporation,1073,Public,Active,2000,2/5/2001,Kane,,,,,,,,,13004,365.0,13646.9477,823.0571567000001,0.0,1530.1062570000001,17750.232659999998,140.0,4.0,0.0,6.0,206.0,,,,,,,,10732000,Glendale Town Corporation,1073,Lydias Spring (WS004),10730004,Active,37.35650623,-112.6339021,Spring,Withdrawal,Water Supplier,2000,kgallons,882.8618606000001,706.4491557,882.8618606000001,864.0602331,882.8618606000001,864.0602331,882.8618606000001,864.0602331,864.0602331,882.8618606000001,864.0602331,882.8618606000001,10323.921479999999,,,,2000-12-31,2000-01-01
Glendale Town Corporation,1073,Public,Active,1999,3/23/2000,Kane,,,,,,,,,13004,0.0,5778.401278,432.03000210000005,0.0,1680.116675,8178.567956,150.0,3.0,0.0,4.0,161.0,,,,,,,,10731999,Glendale Town Corporation,1073,Lydias Spring (WS004),10730004,Active,37.35650623,-112.6339021,Spring,Withdrawal,Water Supplier,1999,kgallons,694.6468169,627.4106331,694.6468169,672.2282385999999,694.6468169,672.2282385999999,694.6468169,694.6468169,672.2282385999999,694.6468169,672.2282385999999,694.6468169,8178.8513060000005,,,,1999-12-31,1999-01-01
Glendale Town Corporation,1073,Public,Active,1997,3/6/1998,Kane,,,,,,,,,13004,320.0,9000.625043,0.0,0.0,240.01666780000002,11240.78061,147.0,0.0,0.0,1.0,152.0,,,,,,,,10731997,Glendale Town Corporation,1073,Lydias Spring (WS004),10730004,Active,37.35650623,-112.6339021,Spring,Withdrawal,Water Supplier,1997,kgallons,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,1728.120466,20737.4456,,,,1997-12-31,1997-01-01
Rockville Pipeline Company,1074,Public,Active,2005,3/3/2006,Washington,,,,,,,,,27014,235.0,18464.96629,0.0,0.0,0.0,18939.99928,152.0,0.0,0.0,0.0,158.0,,,,,,,,10742005,Rockville Pipeline Company,1074,Buttermilk (aka Rimrock) Springs,10740004,Inactive,37.15137255,-113.02511000000001,Spring,Withdrawal,Water Supplier,2005,kgallons,,,,,,,,,,,,,18899.31245,,,,2005-12-31,2005-01-01
Rockville Pipeline Company,1074,Public,Active,2004,2/2/2005,Washington,,,,,,,,,27014,235.0,17766.43378,0.0,0.0,,18241.46677,152.0,0.0,0.0,,158.0,,,,,,,,10742004,Rockville Pipeline Company,1074,Buttermilk (aka Rimrock) Springs,10740004,Inactive,37.15137255,-113.02511000000001,Spring,Withdrawal,Water Supplier,2004,kgallons,560.0388916,540.0375026,690.04792,900.0625043,1030.071533,1100.076394,50.00347246,0.0,0.0,240.01666780000002,300.02083480000005,300.02083480000005,5710.396554999999,,,,2004-12-31,2004-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,2001,3/28/2003,San Juan,,,,,,,,,19001,3260.0,185182.3029,40649.7739,0.0,,225832.0768,979.0,215.0,0.0,,1194.0,,,,,,,,10752001,Blanding City Municipal Water System (Culinary),1075,WcLyman Park Well,10750014,Inactive,37.66824119,-109.4871655,Well,Withdrawal,Irrigation,2001,kgallons,,,,,162.9257143,162.9257143,162.9257143,162.9257143,,,,,651.7028571000001,,,,2001-12-31,2001-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,2000,2/13/2001,San Juan,,,,,,,,,19001,3297.0,177143.3016,29854.0732,0.0,60017.16786,275362.1224,1160.0,46.0,0.0,16.0,1232.0,,,,,,,,10752000,Blanding City Municipal Water System (Culinary),1075,WcLyman Park Well,10750014,Inactive,37.66824119,-109.4871655,Well,Withdrawal,Irrigation,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,325.8514286,325.8514286,325.8514286,0.0,0.0,0.0,977.5542857,,,,2000-12-31,2000-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1999,4/10/2000,San Juan,,,,,,,,,19001,3299.0,251447.4616,500.0347246,0.0,55003.81971,307150.3299,1115.0,46.0,0.0,16.0,1185.0,,,,,,,,10751999,Blanding City Municipal Water System (Culinary),1075,Substation Well,10750006,Inactive,37.62519718,-109.4732856,Well,Withdrawal,Water Supplier,1999,kgallons,1.000363886,1.000363886,1.000363886,2.0007277709999998,5.001819429,10.00038034,15.00219977,15.00219977,15.00219977,7.999652571,5.001819429,2.0007277709999998,80.01281829,,,,1999-12-31,1999-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1999,4/10/2000,San Juan,,,,,,,,,19001,3299.0,251447.4616,500.0347246,0.0,55003.81971,307150.3299,1115.0,46.0,0.0,16.0,1185.0,,,,,,,,10751999,Blanding City Municipal Water System (Culinary),1075,Golf Course Well,10750008,Inactive,37.67017889,-109.4861758,Well,Withdrawal,Irrigation,1999,kgallons,0.0,0.0,0.0,0.0,3.001091657,2.0007277709999998,0.0,0.0,0.0,0.0,0.0,0.0,5.001819429,,,,1999-12-31,1999-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1999,4/10/2000,San Juan,,,,,,,,,19001,3299.0,251447.4616,500.0347246,0.0,55003.81971,307150.3299,1115.0,46.0,0.0,16.0,1185.0,,,,,,,,10751999,Blanding City Municipal Water System (Culinary),1075,WcLyman Park Well,10750014,Inactive,37.66824119,-109.4871655,Well,Withdrawal,Irrigation,1999,kgallons,0.0,0.0,0.0,0.0,0.0,1.000363886,5.001819429,5.001819429,2.0007277709999998,0.0,0.0,0.0,13.00473051,,,,1999-12-31,1999-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1998,3/8/1999,San Juan,,,,,,,,,19001,3299.0,255945.77399999998,480.03333560000004,0.0,70004.86145,326676.6859,1109.0,46.0,0.0,16.0,1179.0,,,,,,,,10751998,Blanding City Municipal Water System (Culinary),1075,Johnson Creek Well,10750005,Inactive,37.79270507,-109.51034170000001,Well,Withdrawal,Water Supplier,1998,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,5.001819429,0.0,0.0,0.0,0.0,0.0,5.001819429,,,,1998-12-31,1998-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1998,3/8/1999,San Juan,,,,,,,,,19001,3299.0,255945.77399999998,480.03333560000004,0.0,70004.86145,326676.6859,1109.0,46.0,0.0,16.0,1179.0,,,,,,,,10751998,Blanding City Municipal Water System (Culinary),1075,Substation Well,10750006,Inactive,37.62519718,-109.4732856,Well,Withdrawal,Water Supplier,1998,kgallons,1.000363886,1.000363886,1.000363886,5.001819429,10.00038034,15.00219977,15.00219977,15.00219977,15.00219977,10.00038034,5.001819429,3.001091657,96.01538194,,,,1998-12-31,1998-01-01
