System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,ReasonRemoved,index,TimeframeEnd,TimeframeStart
Plymouth Town,1208,Public,Active,2006,5/16/2007,Box Elder,,,,,,,,,2013,398.0,34119.0,500.0,0.0,0.0,39382.0,150.0,2.0,0.0,0.0,157.0,,,,,,,,12082006,Plymouth Town,1208,Mountain Springs,12080002,Active,,,Spring,Withdrawal,Water Supplier,2006,kgallons,1313.999793,1226.9997449999998,1380.999734,1250.999677,1185.999812,946.999849,949.9999627000001,937.9998322,920.9998373,916.9996855,951.9997132999999,1024.99988,13008.99751,,,,Null Lat NAD83,748.0,2006-12-31,2006-01-01
Plymouth Town,1208,Public,Active,2005,6/2/2006,Box Elder,,,,,,,,,2013,390.0,29378.0,0.0,0.0,0.0,33576.0,135.0,0.0,0.0,0.0,147.0,,,,,,,,12082005,Plymouth Town,1208,Mountain Springs,12080002,Active,,,Spring,Withdrawal,Water Supplier,2005,kgallons,747.9997747,878.9998694,997.9998336000001,1011.999714,1082.999808,1236.9998,1248.999931,1195.9998699999999,1139.999695,1122.9997,1091.999824,1066.999851,12823.99995,,,,Null Lat NAD83,749.0,2005-12-31,2005-01-01
Plymouth Town,1208,Public,Active,2004,5/17/2005,Box Elder,,,,,,,,,2013,386.0,31327.1755,175.01215359999998,0.0,0.0,37717.61928,133.0,1.0,0.0,0.0,140.0,,,,,,,,12082004,Plymouth Town,1208,Mountain Springs,12080002,Active,,,Spring,Withdrawal,Water Supplier,2004,kgallons,785.0542958,855.0592391000001,925.0641824999999,950.0657851,1005.069506,1225.085042,1210.0838199999998,1119.577739,1112.5772439999998,1095.075862,1080.074966,1075.07445,12437.86373,,,,Null Lat NAD83,750.0,2004-12-31,2004-01-01
Plymouth Town,1208,Public,Active,2003,2/10/2004,Box Elder,,,,,,,,,2013,395.0,34522.39739,250.0173623,0.0,5865.40732,40657.82346,133.0,2.0,0.0,4.0,140.0,,,,,,,,12082003,Plymouth Town,1208,Mountain Springs,12080002,Active,,,Spring,Withdrawal,Water Supplier,2003,kgallons,1242.086015,1236.085787,1246.086493,1585.1098140000001,1623.112562,1385.096016,991.0686479,893.0619877999999,823.0570445000001,769.0533614,765.0528833999999,749.051949,13307.923859999999,,,,Null Lat NAD83,751.0,2003-12-31,2003-01-01
Plymouth Town,1208,Public,Active,2002,2/27/2003,Box Elder,,,,,,,,,2013,395.0,32658.267939999998,270.0187513,0.0,,37673.616219999996,130.0,2.0,0.0,,137.0,,,,,,,,12082002,Plymouth Town,1208,Canyon Springs,12080001,Inactive,,,Spring,Withdrawal,Water Supplier,2002,kgallons,1234.0853849999999,1228.085157,1265.087541,1271.0880949999998,1203.083228,993.0687239,942.0654212000002,931.0644107,908.0628842,963.0666053,988.0685338,1008.0699460000001,12934.89593,,,,Null Lat NAD83,752.0,2002-12-31,2002-01-01
Plymouth Town,1208,Public,Active,2001,2/13/2002,Box Elder,,,,,,,,,2013,395.0,32121.230639999998,262.0181957,0.0,,37092.57587,125.0,2.0,0.0,,132.0,,,,,,,,12082001,Plymouth Town,1208,Canyon Springs,12080001,Inactive,,,Spring,Withdrawal,Water Supplier,2001,kgallons,1229.0851949999999,1226.085081,1238.085863,1242.086015,1189.0823699999999,986.0684577,979.0678656,938.0651434,865.0599453,862.0598312000001,921.0637045,1024.070881,12699.88184,,,,Null Lat NAD83,753.0,2001-12-31,2001-01-01
Plymouth Town,1208,Public,Active,2000,3/12/2001,Box Elder,,,,,,,,,2013,395.0,29931.07855,208.01444540000003,0.0,,34471.39385,123.0,1.0,0.0,,129.0,,,,,,,,12082000,Plymouth Town,1208,Canyon Springs,12080001,Inactive,,,Spring,Withdrawal,Water Supplier,2000,kgallons,1235.084445,1236.084809,1242.086992,1223.086596,1029.0713970000002,993.0680722000001,984.0680558,915.0624987,886.0617216,924.0657737,1005.0691800000001,1081.074026,12753.88357,,,,Null Lat NAD83,754.0,2000-12-31,2000-01-01
Plymouth Town,1208,Public,Active,1999,3/16/2000,Box Elder,,,,,,,,,2013,395.0,22814.58435,225.0156261,0.0,,27401.90291,118.0,1.0,0.0,,124.0,,,,,,,,12081999,Plymouth Town,1208,Canyon Springs,12080001,Inactive,,,Spring,Withdrawal,Water Supplier,1999,kgallons,1248.0859169999999,1248.0859169999999,1248.0859169999999,1249.086281,1249.086281,1248.0859169999999,1248.0859169999999,1248.0859169999999,1248.0859169999999,1248.0859169999999,1248.0859169999999,1248.0859169999999,14979.03173,,,,Null Lat NAD83,755.0,1999-12-31,1999-01-01
Plymouth Town,1208,Public,Active,1998,3/16/1999,Box Elder,,,,,,,,,2013,395.0,27873.93569,225.0156261,0.0,,31284.172510000004,110.0,1.0,0.0,,115.0,,,,,,,,12081998,Plymouth Town,1208,Canyon Springs,12080001,Inactive,,,Spring,Withdrawal,Water Supplier,1998,kgallons,1085.075482,1102.075151,1135.077383,1486.104093,2005.1398,2425.168808,2830.1956170000003,3004.210055,3002.209328,2685.185214,2030.14238,1698.119325,24488.70264,,,,Null Lat NAD83,756.0,1998-12-31,1998-01-01
Plymouth Town,1208,Public,Active,1997,1/30/1998,Box Elder,,,,,,,,,2013,386.0,34063.36551,240.01666780000002,0.0,,42240.9334,97.0,1.0,0.0,,103.0,,,,,,,,12081997,Plymouth Town,1208,Canyon Springs,12080001,Inactive,,,Spring,Withdrawal,Water Supplier,1997,kgallons,881.0599022,884.0609937999999,981.0669641000001,1025.069941,1108.077334,1222.086232,1384.096304,1295.089986,1176.082527,1004.068816,921.0646821,892.0606464,12773.884329999999,,,,Null Lat NAD83,757.0,1997-12-31,1997-01-01
Plymouth Town,1208,Public,Active,1996,4/10/1997,Box Elder,,,,,,,,,2013,386.0,33709.34093,250.0173623,0.0,,41822.90437,97.0,1.0,0.0,,103.0,,,,,,,,12081996,Plymouth Town,1208,Canyon Springs,12080001,Inactive,,,Spring,Withdrawal,Water Supplier,1996,kgallons,884.0609937999999,889.0628132999999,1024.072836,1123.079534,1415.097808,1463.102241,1024.072836,915.0624987,880.0627968,821.0576201,826.0561809999999,862.0595053999999,12126.84766,,,,Null Lat NAD83,758.0,1996-12-31,1996-01-01
Plymouth Town,1208,Public,Active,1996,4/10/1997,Box Elder,,,,,,,,,2013,386.0,33709.34093,250.0173623,0.0,,41822.90437,97.0,1.0,0.0,,103.0,,,,,,,,12081996,Plymouth Town,1208,Mountain Springs,12080002,Active,,,Spring,Withdrawal,Water Supplier,1996,kgallons,216.013429,223.0159762,248.0185563,315.02338560000004,363.0245595,372.02457599999997,312.02229389999997,282.02115289999995,251.0163895,242.016373,230.01526490000003,221.01524849999998,3275.227205,,,,Null Lat NAD83,759.0,1996-12-31,1996-01-01
Henefer Town,1214,Public,Active,2019,3/25/2020,Summit,,,,,,,,,22005,940.0,53081.0,0.0,0.0,370.0,53451.0,295.0,0.0,0.0,3.0,298.0,7/15/2019,441.0,kgallons,Indoor and Outdoor,,,,12142019,Henefer Town,1214,Franklin Canyon Spring (WS005),12140002,Active,,,Spring,Withdrawal,Water Supplier,2019,kgallons,1340.3,1340.3,1340.3,2234.8,2234.8,3500.0,9090.0,8298.0,2234.8,1340.3,1340.3,1340.3,35634.2,,,,Null Lat NAD83,761.0,2019-12-31,2019-01-01
Henefer Town,1214,Public,Active,2005,1/18/2006,Summit,,,,,,,,,22005,750.0,63899.99987000001,2499.999937,1000.0,2000.0,69399.99986,251.0,8.0,1.0,5.0,265.0,,,,,,,,12142005,Henefer Town,1214,Franklin Canyon Spring (WS005),12140002,Active,,,Spring,Withdrawal,Water Supplier,2005,kgallons,4199.999747999999,3899.999745,4299.999967,4299.999967,6099.999674000001,8199.999712,9000.0,8899.999942,6299.999786,5000.0,4899.999981,4299.999967,69399.99849,,,,Null Lat NAD83,763.0,2005-12-31,2005-01-01
Mt. Holly Homeowners Assocation (See Elk Meadows SSD),1218,Public,Inactive,1998,4/5/1999,Beaver,,,,,,,,,      ,20.0,2278.158205,2738.190152,0.0,,5016.348358,128.0,3.0,0.0,,131.0,,,,,,,,12181998,Mt. Holly Homeowners Assocation (See Elk Meadows SSD),1218,Spring No. 4 (Upper),12180004,Active,,,Spring,Withdrawal,Water Supplier,1998,kgallons,517.3152110000001,517.3152110000001,517.3152110000001,517.3152110000001,517.3152110000001,517.3152110000001,517.3152110000001,517.3152110000001,517.3152110000001,517.3152110000001,0.0,0.0,5173.15211,,,,Null Lat NAD83,772.0,1998-12-31,1998-01-01
Mt. Holly Homeowners Assocation (See Elk Meadows SSD),1218,Public,Inactive,1996,3/6/1997,Beaver,,,,,,,,,      ,110.0,3500.2430719999998,500.0347246,0.0,,4000.2777969999997,150.0,2.0,0.0,,152.0,,,,,,,,12181996,Mt. Holly Homeowners Assocation (See Elk Meadows SSD),1218,Spring No. 4 (Upper),12180004,Active,,,Spring,Withdrawal,Water Supplier,1996,kgallons,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,518.0353426,6216.4306289999995,,,,Null Lat NAD83,773.0,1996-12-31,1996-01-01
Forest Home Company,1229,Public,Active,2000,1/19/2001,Salt Lake,,,,,,,,,18059,0.0,510.03541910000007,0.0,0.0,,510.03541910000007,104.0,0.0,0.0,,104.0,,,,,,,,12292000,Forest Home Company,1229,Lower Spring (WS002),12290002,Active,,,Spring,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00190171,,,,Null Lat NAD83,788.0,2000-12-31,2000-01-01
Forest Home Company,1229,Public,Active,1999,5/2/2000,Salt Lake,,,,,,,,,18059,0.0,550.0381970999999,0.0,0.0,,550.0381970999999,102.0,0.0,0.0,,102.0,,,,,,,,12291999,Forest Home Company,1229,Lower Spring (WS002),12290002,Active,,,Spring,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00190171,,,,Null Lat NAD83,790.0,1999-12-31,1999-01-01
Forest Home Company,1229,Public,Active,1997,4/10/1998,Salt Lake,,,,,,,,,18059,200.0,600.0416696000001,0.0,0.0,,600.0416696000001,101.0,0.0,0.0,,101.0,,,,,,,,12291997,Forest Home Company,1229,Lower Spring (WS002),12290002,Active,,,Spring,Withdrawal,Water Supplier,1997,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00554057,,,,Null Lat NAD83,792.0,1997-12-31,1997-01-01
Echo Mutual Water Company,1233,Public,Active,2019,4/20/2020,Summit,,,,,,,,,22003,60.0,1000.591,479.0,0.0,0.0,1479.5910000000001,17.0,2.0,0.0,0.0,19.0,,,,,,,,12332019,Echo Mutual Water Company,1233,Spring #1 (WS001),12330001,Active,,,Spring,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,0.0,1000.5319999999999,223.0,196.0,119.0,0.0,0.0,0.0,1538.5320000000002,,,,Null Lat NAD83,796.0,2019-12-31,2019-01-01
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,2013,1/22/2014,Tooele,,,,,,,,,23054,2300.0,178173.7364,0.0,0.0,0.0,302031.6891,353.0,42.0,50.0,8.0,712.0,,,,,,,,12352013,Dugway Proving Grounds/English Village - Chenega,1235,Well No. 28 (12 inch),12350007,Inactive,,,Well,Withdrawal,Water Supplier,2013,kgallons,1123.879,1301.029,1568.724,1401.259,1968.556,2818.3940000000002,3579.3340000000003,2677.163,2504.264,2245.218,1084.269,1316.5539999999999,23588.642999999996,,,,Null Lat NAD83,799.0,2013-12-31,2013-01-01
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,2012,2/7/2013,Tooele,,,,,,,,,23054,2300.0,227047.6708,0.0,0.0,0.0,367299.7303,542.0,45.0,45.0,8.0,898.0,,,,,,,,12352012,Dugway Proving Grounds/English Village - Chenega,1235,Well No. 28 (12 inch),12350007,Inactive,,,Well,Withdrawal,Water Supplier,2012,kgallons,70.92699999999999,544.349,708.6389999999999,887.73,2261.367,3062.593,2641.3390000000004,2104.649,236.545,1198.881,856.6439999999999,861.033,15434.696000000002,,,,Null Lat NAD83,800.0,2012-12-31,2012-01-01
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,2011,1/24/2012,Tooele,,,,,,,,,23054,2300.0,77588.22297999999,0.0,0.0,0.0,426897.9566,543.0,45.0,50.0,8.0,904.0,,,,,,,,12352011,Dugway Proving Grounds/English Village - Chenega,1235,Well No. 28 (12 inch),12350007,Inactive,,,Well,Withdrawal,Water Supplier,2011,kgallons,1469.3,1286.503,2541.6079999999997,1158.4769999999999,1969.154,2529.4179999999997,2583.841,3140.94,2388.936,1108.478,603.148,497.56699999999995,21277.37,,,,Null Lat NAD83,801.0,2011-12-31,2011-01-01
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,2010,2/17/2011,Tooele,,,,,,,,,23054,1850.0,253316.9006,0.0,0.0,0.0,253316.9006,400.0,45.0,50.0,8.0,772.0,,,,,,,,12352010,Dugway Proving Grounds/English Village - Chenega,1235,Well No. 28 (12 inch),12350007,Inactive,,,Well,Withdrawal,Water Supplier,2010,kgallons,873.19,909.523,1248.741,901.99,894.155,1859.649,3275.2129999999997,4888.333,3301.925,1997.3429999999998,1916.135,1690.6870000000001,23756.884,,,,Null Lat NAD83,802.0,2010-12-31,2010-01-01
Richmond City,1245,Public,Active,2005,1/26/2006,Cache,,,,,,,,,3018,2150.0,51484.98572,7300.032004000001,34810.152610000005,9350.040992,297179.9029,658.0,17.0,1.0,9.0,694.0,,,,,,,,12452005,Richmond City,1245,City Canyon Springs (WS002),12450004,Active,,,Spring,Withdrawal,Water Supplier,2005,kgallons,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,2630.2615309999996,31563.13838,,,,Null Lat NAD83,821.0,2005-12-31,2005-01-01
Richmond City,1245,Public,Active,2005,1/26/2006,Cache,,,,,,,,,3018,2150.0,51484.98572,7300.032004000001,34810.152610000005,9350.040992,297179.9029,658.0,17.0,1.0,9.0,694.0,,,,,,,,12452005,Richmond City,1245,Cherry Canyon Springs (WS001),12450006,Active,,,Spring,Withdrawal,Water Supplier,2005,kgallons,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,30046.93173,360563.1808,,,,Null Lat NAD83,822.0,2005-12-31,2005-01-01
Richmond City,1245,Public,Active,2004,2/14/2005,Cache,,,,,,,,,3018,2100.0,148535.3012,30283.132760000004,11.00004823,9121.039987999999,436291.7128,648.0,18.0,1.0,9.0,685.0,,,,,,,,12452004,Richmond City,1245,Cherry Canyon Springs (WS001),12450006,Active,,,Spring,Withdrawal,Water Supplier,2004,kgallons,,,,,,,,,,,,,359575.3764,,,,Null Lat NAD83,823.0,2004-12-31,2004-01-01
Richmond City,1245,Public,Active,2003,2/23/2004,Cache,,,,,,,,,3018,2100.0,128299.9093,38677.68584,0.0,13547.94079,403575.6249,617.0,19.0,0.0,8.0,649.0,,,,,,,,12452003,Richmond City,1245,Cherry Canyon Springs (WS001),12450006,Active,,,Spring,Withdrawal,Water Supplier,2003,kgallons,29966.481010000003,29966.481010000003,29966.58101,29966.080980000002,29966.080980000002,29966.58101,29966.481010000003,29966.481010000003,29966.58101,29966.481010000003,29966.481010000003,29966.58101,359597.37200000003,,,,Null Lat NAD83,824.0,2003-12-31,2003-01-01
Richmond City,1245,Public,Active,2002,3/6/2003,Cache,,,,,,,,,3018,2100.0,163831.3772,60640.211129999996,0.0,18051.25356,838231.2105,615.0,17.0,0.0,7.0,656.0,,,,,,,,12452002,Richmond City,1245,Cherry Canyon Springs (WS001),12450006,Active,,,Spring,Withdrawal,Water Supplier,2002,kgallons,,,,,,,,,,,,,30502.1182,,,,Null Lat NAD83,826.0,2002-12-31,2002-01-01
Richmond City,1245,Public,Active,2002,3/6/2003,Cache,,,,,,,,,3018,2100.0,163831.3772,60640.211129999996,0.0,18051.25356,838231.2105,615.0,17.0,0.0,7.0,656.0,,,,,,,,12452002,Richmond City,1245,Spring,12450007,Inactive,,,Spring,Withdrawal,Water Supplier,2002,kgallons,,,,,,,,,,,,,30512.1189,,,,Null Lat NAD83,827.0,2002-12-31,2002-01-01
Richmond City,1245,Public,Active,2001,2/4/2002,Cache,,,,,,,,,3018,2100.0,156579.8736,23370.62296,0.0,17633.22453,821867.0741,660.0,17.0,0.0,6.0,686.0,,,,,,,,12452001,Richmond City,1245,Cherry Canyon Springs (WS001),12450006,Active,,,Spring,Withdrawal,Water Supplier,2001,kgallons,,,,,,,,,,,,,31532.189739999998,,,,Null Lat NAD83,828.0,2001-12-31,2001-01-01
Richmond City,1245,Public,Active,2000,2/14/2001,Cache,,,,,,,,,3018,2200.0,105055.2955,17480.2139,0.0,94765.58094,267304.5628,594.0,11.0,0.0,6.0,612.0,,,,,,,,12452000,Richmond City,1245,Cherry Canyon Springs (WS001),12450006,Active,,,Spring,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31538.19199,,,,Null Lat NAD83,829.0,2000-12-31,2000-01-01
Richmond City,1245,Public,Active,1999,4/7/2000,Cache,,,,,,,,,3018,2200.0,96006.66713,13500.937569999998,8600.597264,3000.208348,171111.8828,550.0,37.0,10.0,5.0,603.0,,,,,,,,12451999,Richmond City,1245,Cherry Canyon Springs (WS001),12450006,Active,,,Spring,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31536.18801,,,,Null Lat NAD83,830.0,1999-12-31,1999-01-01
Richmond City,1245,Public,Active,1999,4/7/2000,Cache,,,,,,,,,3018,2200.0,96006.66713,13500.937569999998,8600.597264,3000.208348,171111.8828,550.0,37.0,10.0,5.0,603.0,,,,,,,,12451999,Richmond City,1245,Spring,12450007,Inactive,,,Spring,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28908.00724,,,,Null Lat NAD83,831.0,1999-12-31,1999-01-01
Washington Municipal Water System (Culinary),1254,Public,Active,2002,3/27/2003,Washington,,,,,,,,,27021,8500.0,765638.1693,230777.0262,2785.193416,26769.85902,1040164.234,3325.0,137.0,19.0,15.0,3545.0,,,,,,,,12542002,Washington Municipal Water System (Culinary),1254,Sproul Spring,12540010,Inactive,,,Spring,Withdrawal,Irrigation,2002,kgallons,,,,,,,,,,,,,30002.083389999996,,,,Null Lat NAD83,841.0,2002-12-31,2002-01-01
Washington Municipal Water System (Culinary),1254,Public,Active,2001,4/11/2002,Washington,,,,,,,,,27021,8900.0,914571.5119,267090.548,0.0,29367.039380000002,1247813.654,3441.0,154.0,0.0,14.0,3609.0,,,,,,,,12542001,Washington Municipal Water System (Culinary),1254,Sproul Spring,12540010,Inactive,,,Spring,Withdrawal,Irrigation,2001,kgallons,,,,,,,,,,,,,36502.5346,,,,Null Lat NAD83,843.0,2001-12-31,2001-01-01
Washington Municipal Water System (Culinary),1254,Public,Active,2000,3/6/2001,Washington,,,,,,,,,27021,7100.0,798218.4318,25726.78658,494.0343079,34620.40419,894062.0876,2472.0,128.0,1.0,15.0,2620.0,,,,,,,,12542000,Washington Municipal Water System (Culinary),1254,Sproul Spring,12540010,Inactive,,,Spring,Withdrawal,Irrigation,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36502.53525,,,,Null Lat NAD83,845.0,2000-12-31,2000-01-01
Washington Municipal Water System (Culinary),1254,Public,Active,1997,4/7/1998,Washington,,,,,,,,,27021,0.0,0.0,0.0,0.0,,769553.4412,0.0,0.0,0.0,,2133.0,,,,,,,,12541997,Washington Municipal Water System (Culinary),1254,Sproul Spring,12540010,Inactive,,,Spring,Withdrawal,Irrigation,1997,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42502.95571,,,,Null Lat NAD83,846.0,1997-12-31,1997-01-01
Washington Municipal Water System (Culinary),1254,Public,Active,1996,3/12/1997,Washington,,,,,,,,,27021,9000.0,428043.7253,59962.164039999996,0.0,,488005.8893,1800.0,73.0,0.0,,1873.0,,,,,,,,12541996,Washington Municipal Water System (Culinary),1254,Sproul Spring,12540010,Inactive,,,Spring,Withdrawal,Irrigation,1996,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42502.95571,,,,Null Lat NAD83,848.0,1996-12-31,1996-01-01
Lehi City (Culinary),1265,Public,Active,2013,1/7/2014,Utah,,,,,,,,,25015,52284.0,938452.1143,200398.6286,0.0,17595.97714,1156446.72,13679.0,424.0,0.0,92.0,14195.0,,,,,,,,12652013,Lehi City (Culinary),1265,Bull River (North Bench),12650014,Inactive,,,Stream,Withdrawal,Irrigation,2013,kgallons,0.0,0.0,0.0,47069.238860000005,308682.3168,208984.8137,0.0,0.0,0.0,0.0,0.0,0.0,564736.3694,,,,Null Lat NAD83,863.0,2013-12-31,2013-01-01
Lehi City (Culinary),1265,Public,Active,2001,2/12/2002,Utah,,,,,,,,,25015,19000.0,441743.7477,73896.58697,0.0,,515640.3346,5551.0,140.0,3.0,42.0,5753.0,,,,,,,,12652001,Lehi City (Culinary),1265,Lehi & Deer Creek Irrig.,12650012,Inactive,,,Stream,Withdrawal,Irrigation,2001,kgallons,0.0,0.0,0.0,0.0,45032.66743,167608.1993,216736.8192,188557.1877,175272.2249,8100.6665140000005,0.0,0.0,801307.765,,,,Null Lat NAD83,864.0,2001-12-31,2001-01-01
Lehi City (Culinary),1265,Public,Active,2001,2/12/2002,Utah,,,,,,,,,25015,19000.0,441743.7477,73896.58697,0.0,,515640.3346,5551.0,140.0,3.0,42.0,5753.0,,,,,,,,12652001,Lehi City (Culinary),1265,Bull River (North Bench),12650014,Inactive,,,Stream,Withdrawal,Irrigation,2001,kgallons,0.0,0.0,0.0,11339.62971,147343.499,41467.8528,0.0,0.0,0.0,0.0,0.0,0.0,200150.9815,,,,Null Lat NAD83,865.0,2001-12-31,2001-01-01
Lehi City (Culinary),1265,Public,Active,2000,2/5/2001,Utah,,,,,,,,,25015,21148.0,421173.2481,75119.21661,0.0,,496292.4648,5077.0,133.0,3.0,37.0,5267.0,,,,,,,,12652000,Lehi City (Culinary),1265,Lehi & Deer Creek Irrig.,12650012,Inactive,,,Stream,Withdrawal,Irrigation,2000,kgallons,0.0,0.0,0.0,0.0,0.0,159709.1045,280311.4626,212684.7622,133821.3001,0.0,0.0,0.0,786526.6294,,,,Null Lat NAD83,866.0,2000-12-31,2000-01-01
Lehi City (Culinary),1265,Public,Active,2000,2/5/2001,Utah,,,,,,,,,25015,21148.0,421173.2481,75119.21661,0.0,,496292.4648,5077.0,133.0,3.0,37.0,5267.0,,,,,,,,12652000,Lehi City (Culinary),1265,Bull River (North Bench),12650014,Inactive,,,Stream,Withdrawal,Irrigation,2000,kgallons,0.0,0.0,0.0,48279.353310000006,235593.3656,60882.22755,0.0,0.0,0.0,0.0,0.0,0.0,344754.9465,,,,Null Lat NAD83,867.0,2000-12-31,2000-01-01
Lehi City (Culinary),1265,Public,Active,1999,2/15/2000,Utah,,,,,,,,,25015,18500.0,394396.3886,164731.4397,0.0,7446.517119,566994.3746,4387.0,133.0,0.0,42.0,4573.0,,,,,,,,12651999,Lehi City (Culinary),1265,Lehi & Deer Creek Irrig.,12650012,Inactive,,,Stream,Withdrawal,Irrigation,1999,kgallons,0.0,0.0,0.0,0.0,0.0,151395.5169,294039.4269,213123.8177,165309.4772,87598.08885,0.0,0.0,911466.3274,,,,Null Lat NAD83,868.0,1999-12-31,1999-01-01
Lehi City (Culinary),1265,Public,Active,1999,2/15/2000,Utah,,,,,,,,,25015,18500.0,394396.3886,164731.4397,0.0,7446.517119,566994.3746,4387.0,133.0,0.0,42.0,4573.0,,,,,,,,12651999,Lehi City (Culinary),1265,Bull River (North Bench),12650014,Inactive,,,Stream,Withdrawal,Irrigation,1999,kgallons,0.0,0.0,0.0,0.0,106823.4209,176916.2822,36938.56682,0.0,0.0,0.0,0.0,0.0,320678.2699,,,,Null Lat NAD83,869.0,1999-12-31,1999-01-01
Lehi City (Culinary),1265,Public,Active,1996,2/14/1997,Utah,,,,,,,,,25015,14363.0,0.0,0.0,0.0,,1896041.67,3741.0,120.0,5.0,18.0,3907.0,,,,,,,,12651996,Lehi City (Culinary),1265,Lehi & Deer Creek Irrig.,12650012,Inactive,,,Stream,Withdrawal,Irrigation,1996,kgallons,0.0,0.0,0.0,2592.180699,100446.9842,122480.5201,192676.4026,221092.3807,127282.8501,79833.55112,0.0,0.0,846404.8696,,,,Null Lat NAD83,870.0,1996-12-31,1996-01-01
Lehi City (Culinary),1265,Public,Active,1996,2/14/1997,Utah,,,,,,,,,25015,14363.0,0.0,0.0,0.0,,1896041.67,3741.0,120.0,5.0,18.0,3907.0,,,,,,,,12651996,Lehi City (Culinary),1265,Bull River (North Bench),12650014,Inactive,,,Stream,Withdrawal,Irrigation,1996,kgallons,0.0,0.0,0.0,3664.2547090000003,46614.23621,87661.09548999999,23005.59963,0.0,0.0,0.0,0.0,0.0,160945.1893,,,,Null Lat NAD83,871.0,1996-12-31,1996-01-01
Clarkston Municipal Water System,1269,Public,Active,2019,2/12/2020,Cache,,,,,,,,,3004,730.0,102455.34800000001,0.0,6254.245,5237.163,113946.756,288.0,0.0,12.0,9.0,309.0,,,,,,,,12692019,Clarkston Municipal Water System,1269,North Fork Spring (WS001),108544637,Active,,,Spring,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,873.0,2019-12-31,2019-01-01
Clarkston Municipal Water System,1269,Public,Active,2019,2/12/2020,Cache,,,,,,,,,3004,730.0,102455.34800000001,0.0,6254.245,5237.163,113946.756,288.0,0.0,12.0,9.0,309.0,,,,,,,,12692019,Clarkston Municipal Water System,1269,Little Birch Spring (WS003),12690001,Active,,,Spring,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,874.0,2019-12-31,2019-01-01
