System Name,System ID,Source Name,Source ID,Source Status,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Use Type,Year,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,,,
Jordan Valley Water Conservancy District,1321,Newbury Well,108540286,Active,40.56592397,-111.839797,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Albion Well,108540602,Active,40.58755881,-111.8152209,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Carol Way Well,108541074,Active,40.6185773,-111.8826616,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1590 Well,108541075,Active,40.6685402,-111.8479707,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,College Drive Well,108541076,Active,40.6714576,-111.8621648,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1787 E Creek Road,108541443,Active,40.60603459,-111.8410242,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,960 E. 8560 S. Well (9th & 85th),108541590,Active,40.59656983,-111.8638534,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,13th and 64th Well,108542147,Active,40.63446259,-111.8528862,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1330 East Well,108542148,Active,40.6032479,-111.8528064,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Monitor Well,108542149,Active,40.59531004,-111.8314499,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 1,108543833,Active,40.59379033,-111.9294215,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 2,108543834,Active,40.58192511,-111.9315154,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 3,108543835,Active,40.572093,-111.9300136,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 4,108543836,Active,40.5589513,-111.9288921,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 5,108543837,Active,40.56453736,-111.9670941,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 6,108543838,Active,40.55086062,-111.9583021,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 7,108543839,Active,40.54423748,-111.9285957,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Well Remediation 8,108543840,Active,40.58123477,-111.9685761,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,500 West 9150 South Well,108545297,Active,40.58570608,-111.9053163,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Sold to Little Cottonwood W.T.P.,13210001,Inactive,,,Stream,Transfer Out,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Jordan Valley W.T.P.,13210003,Active,,,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Southeast Regional W.T.P,13210004,Active,,,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Willow Creek Well,13210006,Active,40.60206812,-111.8224459,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1784 E Creek Road Well,13210007,Active,40.60678374,-111.8403347,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,7751 S. 1300 East Well (13th & 78th),13210008,Active,40.61039765,-111.8525922,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,7750 S. 1000 East Well,13210009,Active,40.61061049,-111.8633823,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,8200 S. 1000 East Well,13210010,Active,40.60950459,-111.8629249,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,7700 S. 700 East Well,13210011,Active,40.61154948,-111.8725197,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,8201 S. 700 East Well (7th & 82nd),13210012,Active,40.60322547,-111.8719128,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1200 E. 9400 South Well,13210013,Active,40.58036691,-111.858157,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,300 E.  4500 South Well,13210014,Active,40.67402628,-111.8806771,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,4551 S. 300 W. Well,13210015,Inactive,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,3800 S. 1000 W. Well,13210016,Inactive,40.68875978,-111.919936,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,590 W. 6400 South Well,13210017,Inactive,40.63240573,-111.9075775,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1300 East 8600 South Well,13210018,Active,40.59408848,-111.8528238,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Old 13th & 82nd Well,13210019,Inactive,40.60293288,-111.8534473,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,8651 S. 1300 East Well,13210020,Inactive,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,9125 S. 500 West Well,13210022,Inactive,40.58420488,-111.9059507,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,2090 E. 8600 South Well,13210023,Active,40.59526036,-111.8307216,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,14600 South Well,13210024,Active,40.48682515,-111.9344722,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Sold to White City Water Improv District,13210025,Active,,,Well,Transfer Out,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1936 E. Ck. Rd. Proctor,13210026,Inactive,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Casto Springs,13210027,Active,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Casto Springs,13210027,Active,,,Spring,Withdrawal,Water Supplier,2012,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jordan Valley Water Conservancy District,1321,Casto Springs,13210027,Active,,,Spring,Withdrawal,Water Supplier,2009,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jordan Valley Water Conservancy District,1321,Dry Creek Springs,13210028,Active,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Prison Well,13210029,Active,40.48412933,-111.8943019,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1300 East - Retail Sales,13210031,Inactive,,,Drain,Delivery,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Sold to Granger-Hunter Improv District,13210032,Active,,,Drain,Transfer Out,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1855 E 9800 S - White City,13210038,Inactive,,,Drain,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Unmetered System Uses,13210057,Active,,,Drain,Delivery,Water Supplier,2019,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jordan Valley Water Conservancy District,1321,Unmetered System Uses,13210057,Active,,,Drain,Delivery,Water Supplier,2010,kgallons,6839.621486,6715.797943,7461.997714,8071.339886,10319.71474,19163.32251,28916.05577,24829.87886,21463.8336,11750.20251,7198.058057,7295.813486,160025.6366,,,
Jordan Valley Water Conservancy District,1321,Unmetered System Uses,13210057,Active,,,Drain,Delivery,Water Supplier,2009,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jordan Valley Water Conservancy District,1321,Unmetered System Uses,13210057,Active,,,Drain,Delivery,Water Supplier,2008,kgallons,6422.531657,7514.133943,5536.215771,7341.432686,14604.66103,21079.32891,29571.01714,27508.3776,17485.18766,9407.330743,6868.948114,7106.819657,160445.9849,,,
Jordan Valley Water Conservancy District,1321,Solena Well,13210058,Active,40.58073519,-111.8281256,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,2300 E. 9800 South Well (23rd & 98th),13210059,Active,40.57396401,-111.8238829,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,900 Monthly Retail Sales,13210060,Inactive,,,Drain,Delivery,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Hi-Country Estates Phase II,13210063,Inactive,,,Drain,Delivery,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,Siesta Well,13210064,Active,40.61311689,-111.8454271,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Jordan Valley Water Conservancy District,1321,1526 E. 8600 South Well (15th & 86th),13210065,Active,40.59479282,-111.847706,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,ULDC (Jordan River),108540867,Inactive,0,0,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Ontario Tunnel,108541097,Inactive,,,Tunnel,Transfer Out,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Deer Creek Dam,108543638,Inactive,40.40668264,-111.527673,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Provo River - Olmstead Flowline,108543639,Inactive,40.34985118,-111.5879156,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Provo River - Murdock Diversion Dam,108543640,Inactive,40.32531952,-111.642506,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Ontario Drain Tunnel,108543641,Active,40.64317563,-111.4404489,Tunnel,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Provo River - Salt Lake Aqueduct,108543642,Inactive,40.40435213,-111.5286929,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Little Cottonwood Creek,13220002,Active,,,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Metropolitan Water District of Salt Lake & Sandy (Culinary),1322,Jordan Valley Plant,13220003,Inactive,,,Reservoir,Transfer Out,Water Supplier,,,,,,,,,,,,,,,,,,
"National Park Service, Glen Canyon Halls Crossing Marina",1323,Well #1 (WS001),13230001,Active,37.45000879,-110.7195164,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
"National Park Service, Glen Canyon Halls Crossing Marina",1323,Well #2 (WS002),13230002,Active,37.44989629,-110.7207402,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Hyde Park Culinary Water System,1324,Birch Canyon Spring,13240001,Active,41.8578927,-111.7308075,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Hyde Park Culinary Water System,1324,100 W 350 N Well,13240002,Active,41.80614012,-111.8219751,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Hyde Park Culinary Water System,1324,Hyde Park Springs,13240003,Inactive,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Hyde Park Culinary Water System,1324,1995 Well,13240004,Active,41.79956722,-111.8255243,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
New Castle Water Company,1325,Dev. Spring & Pinto Spg,13250001,Inactive,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
New Castle Water Company,1325,Well #1 (WS001),13250002,Active,37.69130714,-113.601721,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2019,kgallons,36.3,38.8185,29.147,38.874,383.25,1630.674,1642.5,1168.146,1149.75,985.5,763.434,598.1985,8464.592,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2018,kgallons,216,216,216,216,345.6,345.6,345.6,21.6,21.6,112.32,112.32,112.32,2280.96,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2017,kgallons,245.52,241.92,267.84,259.2,312.48,285.12,267.84,223.2,194.4,178.56,164.16,148.651,2788.891,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2008,kgallons,,,,,,,,,,,,,3184.6,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2005,kgallons,,,,,,,,,,,,,15242.4,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2004,kgallons,,,,,,,,,,,,,196.0166123,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2003,kgallons,,,,,,,,,,,,,1576.909508,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,2002,kgallons,,,,,,,,,,,,,5256.365025,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,1999,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,5781.402679,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,1998,kgallons,491.0743954,443.5522231,491.0743954,475.231499,491.0743954,475.231499,491.0743954,491.0743954,475.231499,491.0743954,475.231499,491.0743954,5781.998987,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,1997,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,6221.233679,,,
Ophir Canyon Water Association,1326,Martin Spring (WS001),13260002,Active,40.38265118,-112.2345166,Spring,Withdrawal,Water Supplier,1996,kgallons,0,0,0,0,0,0,864.0602331,0,0,0,0,0,10368.71954,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,2019,kgallons,108.9,116.4555,87.441,116.622,1149.75,543.558,547.5,389.382,383.25,328.5,254.478,199.3995,4225.236,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,2008,kgallons,,,,,,,,,,,,,2142.4,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,2005,kgallons,,,,,,,,,,,,,18396,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,2004,kgallons,,,,,,,,,,,,,30188.49642,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,2003,kgallons,,,,,,,,,,,,,2628.182513,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,2002,kgallons,,,,,,,,,,,,,2628.182513,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,1999,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,7883.548449,,,
Ophir Canyon Water Association,1326,Tubbs Spring (WS002),13260003,Active,40.39654392,-112.23137,Spring,Withdrawal,Water Supplier,1998,kgallons,669.6474953,604.8421632,669.6474953,648.0435456,669.6474953,648.0435456,669.6474953,669.6474953,648.0435456,669.6474953,648.0435456,669.6474953,7884.548813,,,
Ophir Canyon Water Association,1326,Ophir Well (WS003),13260004,Active,40.38244319,-112.2344518,Well,Withdrawal,Domestic,2019,kgallons,30,30,70,60,0,0,0,0,0,0,0,0,190,,,
Ophir Canyon Water Association,1326,Ophir Well (WS003),13260004,Active,40.38244319,-112.2344518,Well,Withdrawal,Domestic,2005,kgallons,,,,,,,,,,,,,151,,,
Ophir Canyon Water Association,1326,Ophir Well (WS003),13260004,Active,40.38244319,-112.2344518,Well,Withdrawal,Domestic,1998,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,529.638912,,,
Ouray Park Water Improvement District,1327,Purchased from Ute Tribe (WS001),13270001,Active,,,Drain,Transfer In,Water Supplier,,,,,,,,,,,,,,,,,,
Ouray Park Water Improvement District,1327,Purchased from Ute Tribe (WS001),13270001,Active,,,Drain,Transfer In,Water Supplier,2007,kgallons,,,,,,,,,,,,,20507.51082,,,
Riverside - North Garland Water Company,1328,Well #1 (WS001),13280001,Active,41.9036447,-112.1670627,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Riverside - North Garland Water Company,1328,Well #1 (WS001),13280001,Active,41.9036447,-112.1670627,Well,Withdrawal,Water Supplier,2016,kgallons,0,0,0,,0,0,948,0,0,,0,0,948,,,
Riverside - North Garland Water Company,1328,Well #2 (WS002),13280002,Active,41.90408574,-112.1698525,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Riverside - North Garland Water Company,1328,Well #2 (WS002),13280002,Active,41.90408574,-112.1698525,Well,Withdrawal,Water Supplier,2016,kgallons,0,0,0,,0,0,86015,0,0,,0,0,86015,,,
Oakley City,1329,Spring Well,108540288,Inactive,40.7269688,-111.2515474,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Oakley City,1329,Humbug Well (WS004),108540289,Active,40.71706727,-111.3653242,Well,Withdrawal,Water Supplier,2019,kgallons,0,0,0,0,3200,3675,3900,3750,3550,2700,0,0,20775,,,
Oakley City,1329,Humbug Well (WS004),108540289,Active,40.71706727,-111.3653242,Well,Withdrawal,Water Supplier,2016,kgallons,203.033,231.042,263.076,359.878,870.331,1490.065,1783.989,1495.828,983.214,640.645,279.877,257.928,8858.906,,,
Oakley City,1329,Humbug Well (WS004),108540289,Active,40.71706727,-111.3653242,Well,Withdrawal,Water Supplier,2005,kgallons,,,,,1875.130217,4751.329953,5470.379887,4211.292451,3800.263907,,,,20108.39642,,,
Oakley City,1329,Cottonwood Spring (WS001),13290001,Active,40.72687526,-111.25163,Spring,Withdrawal,Water Supplier,2019,kgallons,18790.2,18790.2,18790.2,18790.2,18790.2,18790.2,18790.2,18790.2,18790.2,18790.2,18790.2,18790.2,225482.4,,,
Oakley City,1329,Cottonwood Spring (WS001),13290001,Active,40.72687526,-111.25163,Spring,Withdrawal,Water Supplier,2016,kgallons,1827.295,2079.375,2367.684,3238.905,7832.98,13410.586,16055.902,13462.451,8848.928,5765.808,2518.894,2321.349,79730.157,,,
Oakley City,1329,Cottonwood Spring (WS001),13290001,Active,40.72687526,-111.25163,Spring,Withdrawal,Water Supplier,2010,kgallons,25920,25920,25920,25920,25920,25920,25920,25920,25920,25920,25920,25920,311040,,,
Oakley City,1329,Cottonwood Spring (WS001),13290001,Active,40.72687526,-111.25163,Spring,Withdrawal,Water Supplier,2005,kgallons,18793.30509,19172.33141,20328.4117,22322.55018,21776.51226,23144.60726,20842.44739,19142.32933,22780.58198,20727.43941,21197.47205,20658.43461,250886.4227,,,
Oakley City,1329,Middle Cottonwood Spring,13290002,Inactive,40.72710168,-111.2510498,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Oakley City,1329,Upper Cottonwood Spring,13290003,Inactive,40.72742158,-111.2504157,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Ephraim Municipal Water Department,1330,Ephriam Well #1 (WS014),108543077,Active,39.36304616,-111.5962791,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Ephraim Municipal Water Department,1330,Existing Well #2,108543078,Inactive,39.36261333,-111.5962054,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Ephraim Municipal Water Department,1330,Ephraim Well #3,108545396,Inactive,39.37685361,-111.5966966,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
